segment,distance_A_minus1,q1,q2,q3,f1_cm_minus1,f2_cm_minus1,f3_cm_minus1
3.000000000000000000e+00,6.345229148996578417e-01,3.249999999999999556e-01,3.249999999999999556e-01,3.249999999999999556e-01,1.296668017128479846e+02,1.296668017128480699e+02,2.838129328464273726e+02
3.000000000000000000e+00,6.399956813396501243e-01,3.125000000000000000e-01,3.125000000000000000e-01,3.125000000000000000e-01,1.264472515558376813e+02,1.264472515558378234e+02,2.767660252306230291e+02
3.000000000000000000e+00,6.454684477796424069e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,1.230327289020079178e+02,1.230327289020080741e+02,2.692923644643148009e+02
3.000000000000000000e+00,6.509412142196346895e-01,2.874999999999999778e-01,2.874999999999999778e-01,2.874999999999999778e-01,1.194284986978014018e+02,1.194284986978015297e+02,2.614034743907025131e+02
3.000000000000000000e+00,6.564139806596269722e-01,2.750000000000000222e-01,2.750000000000000222e-01,2.750000000000000222e-01,1.156401184049531281e+02,1.156401184049532134e+02,2.531115191064815804e+02
3.000000000000000000e+00,6.618867470996192548e-01,2.624999999999999556e-01,2.624999999999999556e-01,2.624999999999999556e-01,1.116734294312873601e+02,1.116734294312874738e+02,2.444292842056871962e+02
3.000000000000000000e+00,6.673595135396115374e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,1.075345481236901861e+02,1.075345481236902714e+02,2.353701570652356736e+02
3.000000000000000000e+00,6.728322799796038201e-01,2.374999999999999889e-01,2.374999999999999889e-01,2.374999999999999889e-01,1.032298563371457902e+02,1.032298563371458897e+02,2.259481062025588187e+02
3.000000000000000000e+00,6.783050464195961027e-01,2.249999999999999778e-01,2.249999999999999778e-01,2.249999999999999778e-01,9.876599159437877518e+01,9.876599159437887465e+01,2.161776597371630260e+02
3.000000000000000000e+00,6.837778128595883853e-01,2.124999999999999667e-01,2.124999999999999667e-01,2.124999999999999667e-01,9.414983685127511137e+01,9.414983685127522506e+01,2.060738829893219304e+02
3.000000000000000000e+00,6.892505792995806679e-01,1.999999999999999556e-01,1.999999999999999556e-01,1.999999999999999556e-01,8.938850988386305119e+01,8.938850988386312224e+01,1.956523552504442591e+02
3.000000000000000000e+00,6.947233457395729506e-01,1.875000000000000000e-01,1.875000000000000000e-01,1.875000000000000000e-01,8.448935231321858907e+01,8.448935231321867434e+01,1.849291457609360805e+02
3.000000000000000000e+00,7.001961121795652332e-01,1.749999999999999889e-01,1.749999999999999889e-01,1.749999999999999889e-01,7.945991828521751188e+01,7.945991828521759714e+01,1.739207889325963379e+02
3.000000000000000000e+00,7.056688786195575158e-01,1.624999999999999778e-01,1.624999999999999778e-01,1.624999999999999778e-01,7.430796282259044006e+01,7.430796282259052532e+01,1.626442588537527456e+02
3.000000000000000000e+00,7.111416450595497984e-01,1.499999999999999667e-01,1.499999999999999667e-01,1.499999999999999667e-01,6.904142986723942954e+01,6.904142986723945796e+01,1.511169431164477146e+02
3.000000000000000000e+00,7.166144114995420811e-01,1.374999999999999556e-01,1.374999999999999556e-01,1.374999999999999556e-01,6.366844003125580542e+01,6.366844003125591200e+01,1.393566160060316577e+02
3.000000000000000000e+00,7.220871779395343637e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,5.819727807552466459e+01,5.819727807552477117e+01,1.273814110945034201e+02
3.000000000000000000e+00,7.275599443795266463e-01,1.124999999999999889e-01,1.124999999999999889e-01,1.124999999999999889e-01,5.263638013522385251e+01,5.263638013522394488e+01,1.152097932798561857e+02
3.000000000000000000e+00,7.330327108195189290e-01,9.999999999999997780e-02,9.999999999999997780e-02,9.999999999999997780e-02,4.699432071191549198e+01,4.699432071191563409e+01,1.028605303145438796e+02
3.000000000000000000e+00,7.385054772595112116e-01,8.749999999999996669e-02,8.749999999999996669e-02,8.749999999999996669e-02,4.127979945228560155e+01,4.127979945228574366e+01,9.035266386696643792e+01
3.000000000000000000e+00,7.439782436995034942e-01,7.499999999999995559e-02,7.499999999999995559e-02,7.499999999999995559e-02,3.550162773391991067e+01,3.550162773392001014e+01,7.770548016059790086e+01
3.000000000000000000e+00,7.494510101394957768e-01,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,2.966871507879787373e+01,2.966871507879797676e+01,6.493848023602735964e+01
3.000000000000000000e+00,7.549237765794880595e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,2.379005541545561897e+01,2.379005541545572200e+01,5.207134988176765944e+01
3.000000000000000000e+00,7.603965430194803421e-01,3.749999999999997780e-02,3.749999999999997780e-02,3.749999999999997780e-02,1.787471321100019850e+01,1.787471321100041521e+01,3.912392928019703220e+01
3.000000000000000000e+00,7.658693094594726247e-01,2.499999999999996669e-02,2.499999999999996669e-02,2.499999999999996669e-02,1.193180949435878624e+01,1.193180949435905802e+01,2.611618241543532903e+01
3.000000000000000000e+00,7.713420758994649074e-01,1.249999999999995559e-02,1.249999999999995559e-02,1.249999999999995559e-02,5.970507792311807727e+00,5.970507792312262474e+00,1.306816629032778110e+01
3.000000000000000000e+00,7.768148423394571900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.206755208495051128e-06,-5.269118652173850107e-07,2.435136153379687125e-06
