segment,distance_A_minus1,q1,q2,q3,f1_cm_minus1,f2_cm_minus1,f3_cm_minus1
3.000000000000000000e+00,6.728322799796038201e-01,2.374999999999999889e-01,2.374999999999999889e-01,2.374999999999999889e-01,1.035118361938961442e+02,1.035118361938962721e+02,2.250471028574843331e+02
3.000000000000000000e+00,6.783050464195961027e-01,2.249999999999999778e-01,2.249999999999999778e-01,2.249999999999999778e-01,9.903577808008907368e+01,9.903577808008928685e+01,2.153156175725831645e+02
3.000000000000000000e+00,6.837778128595883853e-01,2.124999999999999667e-01,2.124999999999999667e-01,2.124999999999999667e-01,9.440701397473910106e+01,9.440701397473922896e+01,2.052521312117725358e+02
3.000000000000000000e+00,6.892505792995806679e-01,1.999999999999999556e-01,1.999999999999999556e-01,1.999999999999999556e-01,8.963268109659686900e+01,8.963268109659694005e+01,1.948721609416044771e+02
3.000000000000000000e+00,6.947233457395729506e-01,1.875000000000000000e-01,1.875000000000000000e-01,1.875000000000000000e-01,8.472014112090998594e+01,8.472014112091008542e+01,1.841917119238804901e+02
3.000000000000000000e+00,7.001961121795652332e-01,1.749999999999999889e-01,1.749999999999999889e-01,1.749999999999999889e-01,7.967696882825308080e+01,7.967696882825310922e+01,1.732272526368515173e+02
3.000000000000000000e+00,7.056688786195575158e-01,1.624999999999999778e-01,1.624999999999999778e-01,1.624999999999999778e-01,7.451094042476478307e+01,7.451094042476486834e+01,1.619956894820181788e+02
3.000000000000000000e+00,7.111416450595497984e-01,1.499999999999999667e-01,1.499999999999999667e-01,1.499999999999999667e-01,6.923002155180225259e+01,6.923002155180229522e+01,1.505143407156853641e+02
3.000000000000000000e+00,7.166144114995420811e-01,1.374999999999999556e-01,1.374999999999999556e-01,1.374999999999999556e-01,6.384235500349894465e+01,6.384235500349896597e+01,1.388009097454661003e+02
3.000000000000000000e+00,7.220871779395343637e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,5.835624817116636365e+01,5.835624817116642760e+01,1.268734578329099065e+02
3.000000000000000000e+00,7.275599443795266463e-01,1.124999999999999889e-01,1.124999999999999889e-01,1.124999999999999889e-01,5.278016023389910316e+01,5.278016023389919553e+01,1.147503762443470237e+02
3.000000000000000000e+00,7.330327108195189290e-01,9.999999999999997780e-02,9.999999999999997780e-02,9.999999999999997780e-02,4.712268911513353231e+01,4.712268911513357494e+01,1.024503578928885190e+02
3.000000000000000000e+00,7.385054772595112116e-01,8.749999999999996669e-02,8.749999999999996669e-02,8.749999999999996669e-02,4.139255822527297113e+01,4.139255822527301376e+01,8.999236851530919523e+01
3.000000000000000000e+00,7.439782436995034942e-01,7.499999999999995559e-02,7.499999999999995559e-02,7.499999999999995559e-02,3.559860301082161271e+01,3.559860301082166956e+01,7.739561742825634383e+01
3.000000000000000000e+00,7.494510101394957768e-01,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,2.974975733076570705e+01,2.974975733076582429e+01,6.467952790887541425e+01
3.000000000000000000e+00,7.549237765794880595e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,2.385503968121122753e+01,2.385503968121128437e+01,5.186370724552462974e+01
3.000000000000000000e+00,7.603965430194803421e-01,3.749999999999997780e-02,3.749999999999997780e-02,3.749999999999997780e-02,1.792353928951608211e+01,1.792353928951626330e+01,3.896791650475772428e+01
3.000000000000000000e+00,7.658693094594726247e-01,2.499999999999996669e-02,2.499999999999996669e-02,2.499999999999996669e-02,1.196440209936054977e+01,1.196440209936090326e+01,2.601204006119147749e+01
3.000000000000000000e+00,7.713420758994649074e-01,1.249999999999995559e-02,1.249999999999995559e-02,1.249999999999995559e-02,5.986816668364740579e+00,5.986816668365343652e+00,1.301605493724117935e+01
3.000000000000000000e+00,7.768148423394571900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.703304582468943020e-06,-1.262137816351914995e-06,3.086977643974329874e-06
