route,sigma_Ry,frequency_THz,a2F,cumulative_lambda
lambda.x,0.02,10.7644,0.0,0.3675629500006172
lambda.x,0.02,10.7714,0.0,0.3675629500006172
lambda.x,0.02,10.7784,0.0,0.3675629500006172
lambda.x,0.02,10.7854,0.0,0.3675629500006172
lambda.x,0.02,10.7924,0.0,0.3675629500006172
lambda.x,0.02,10.7994,0.0,0.3675629500006172
lambda.x,0.02,10.8064,0.0,0.3675629500006172
lambda.x,0.02,10.8134,0.0,0.3675629500006172
lambda.x,0.02,10.8204,0.0,0.3675629500006172
lambda.x,0.02,10.8274,0.0,0.3675629500006172
lambda.x,0.02,10.8344,0.0,0.3675629500006172
lambda.x,0.02,10.8414,0.0,0.3675629500006172
lambda.x,0.02,10.8484,0.0,0.3675629500006172
lambda.x,0.02,10.8554,0.0,0.3675629500006172
lambda.x,0.02,10.8624,0.0,0.3675629500006172
lambda.x,0.02,10.8694,0.0,0.3675629500006172
lambda.x,0.02,10.8764,0.0,0.3675629500006172
lambda.x,0.02,10.8834,0.0,0.3675629500006172
lambda.x,0.02,10.8904,0.0,0.3675629500006172
lambda.x,0.02,10.8974,0.0,0.3675629500006172
lambda.x,0.02,10.9045,0.0,0.3675629500006172
lambda.x,0.02,10.9115,0.0,0.3675629500006172
lambda.x,0.02,10.9185,0.0,0.3675629500006172
lambda.x,0.02,10.9255,0.0,0.3675629500006172
lambda.x,0.02,10.9325,0.0,0.3675629500006172
lambda.x,0.02,10.9395,0.0,0.3675629500006172
lambda.x,0.02,10.9465,0.0,0.3675629500006172
lambda.x,0.02,10.9535,0.0,0.3675629500006172
lambda.x,0.02,10.9605,0.0,0.3675629500006172
lambda.x,0.02,10.9675,0.0,0.3675629500006172
lambda.x,0.02,10.9745,0.0,0.3675629500006172
lambda.x,0.02,10.9815,0.0,0.3675629500006172
lambda.x,0.02,10.9885,0.0,0.3675629500006172
lambda.x,0.02,10.9955,0.0,0.3675629500006172
lambda.x,0.02,11.0025,0.0,0.3675629500006172
lambda.x,0.02,11.0095,0.0,0.3675629500006172
lambda.x,0.02,11.0165,0.0,0.3675629500006172
lambda.x,0.02,11.0235,0.0,0.3675629500006172
lambda.x,0.02,11.0305,0.0,0.3675629500006172
lambda.x,0.02,11.0375,0.0,0.3675629500006172
lambda.x,0.02,11.0445,0.0,0.3675629500006172
lambda.x,0.02,11.0515,0.0,0.3675629500006172
lambda.x,0.02,11.0585,0.0,0.3675629500006172
lambda.x,0.02,11.0655,0.0,0.3675629500006172
lambda.x,0.02,11.0725,0.0,0.3675629500006172
lambda.x,0.02,11.0795,0.0,0.3675629500006172
lambda.x,0.02,11.0865,0.0,0.3675629500006172
lambda.x,0.02,11.0935,0.0,0.3675629500006172
lambda.x,0.02,11.1006,0.0,0.3675629500006172
lambda.x,0.02,11.1076,0.0,0.3675629500006172
lambda.x,0.02,11.1146,0.0,0.3675629500006172
lambda.x,0.02,11.1216,0.0,0.3675629500006172
lambda.x,0.02,11.1286,0.0,0.3675629500006172
lambda.x,0.02,11.1356,0.0,0.3675629500006172
lambda.x,0.02,11.1426,0.0,0.3675629500006172
lambda.x,0.02,11.1496,0.0,0.3675629500006172
lambda.x,0.02,11.1566,0.0,0.3675629500006172
lambda.x,0.02,11.1636,0.0,0.3675629500006172
lambda.x,0.02,11.1706,0.0,0.3675629500006172
lambda.x,0.02,11.1776,0.0,0.3675629500006172
lambda.x,0.02,11.1846,0.0,0.3675629500006172
lambda.x,0.02,11.1916,0.0,0.3675629500006172
lambda.x,0.02,11.1986,0.0,0.3675629500006172
lambda.x,0.02,11.2056,0.0,0.3675629500006172
lambda.x,0.02,11.2126,0.0,0.3675629500006172
lambda.x,0.02,11.2196,0.0,0.3675629500006172
lambda.x,0.02,11.2266,0.0,0.3675629500006172
lambda.x,0.02,11.2336,0.0,0.3675629500006172
lambda.x,0.02,11.2406,0.0,0.3675629500006172
lambda.x,0.02,11.2476,0.0,0.3675629500006172
lambda.x,0.02,11.2546,0.0,0.3675629500006172
lambda.x,0.02,11.2616,0.0,0.3675629500006172
lambda.x,0.02,11.2686,0.0,0.3675629500006172
lambda.x,0.02,11.2756,0.0,0.3675629500006172
lambda.x,0.02,11.2826,0.0,0.3675629500006172
lambda.x,0.02,11.2896,0.0,0.3675629500006172
lambda.x,0.02,11.2966,0.0,0.3675629500006172
lambda.x,0.02,11.3037,0.0,0.3675629500006172
lambda.x,0.02,11.3107,0.0,0.3675629500006172
lambda.x,0.02,11.3177,0.0,0.3675629500006172
lambda.x,0.02,11.3247,0.0,0.3675629500006172
lambda.x,0.02,11.3317,0.0,0.3675629500006172
lambda.x,0.02,11.3387,0.0,0.3675629500006172
lambda.x,0.02,11.3457,0.0,0.3675629500006172
lambda.x,0.02,11.3527,0.0,0.3675629500006172
lambda.x,0.02,11.3597,0.0,0.3675629500006172
lambda.x,0.02,11.3667,0.0,0.3675629500006172
lambda.x,0.02,11.3737,0.0,0.3675629500006172
lambda.x,0.02,11.3807,0.0,0.3675629500006172
lambda.x,0.02,11.3877,0.0,0.3675629500006172
lambda.x,0.02,11.3947,0.0,0.3675629500006172
lambda.x,0.02,11.4017,0.0,0.3675629500006172
lambda.x,0.02,11.4087,0.0,0.3675629500006172
lambda.x,0.02,11.4157,0.0,0.3675629500006172
lambda.x,0.02,11.4227,0.0,0.3675629500006172
lambda.x,0.02,11.4297,0.0,0.3675629500006172
lambda.x,0.02,11.4367,0.0,0.3675629500006172
lambda.x,0.02,11.4437,0.0,0.3675629500006172
lambda.x,0.02,11.4507,0.0,0.3675629500006172
lambda.x,0.02,11.4577,0.0,0.3675629500006172
lambda.x,0.02,11.4647,0.0,0.3675629500006172
lambda.x,0.02,11.4717,0.0,0.3675629500006172
lambda.x,0.02,11.4787,0.0,0.3675629500006172
lambda.x,0.02,11.4857,0.0,0.3675629500006172
lambda.x,0.02,11.4927,0.0,0.3675629500006172
lambda.x,0.02,11.4997,0.0,0.3675629500006172
lambda.x,0.02,11.5068,0.0,0.3675629500006172
lambda.x,0.02,11.5138,0.0,0.3675629500006172
lambda.x,0.02,11.5208,0.0,0.3675629500006172
lambda.x,0.02,11.5278,0.0,0.3675629500006172
lambda.x,0.02,11.5348,0.0,0.3675629500006172
lambda.x,0.02,11.5418,0.0,0.3675629500006172
lambda.x,0.02,11.5488,0.0,0.3675629500006172
lambda.x,0.02,11.5558,0.0,0.3675629500006172
lambda.x,0.02,11.5628,0.0,0.3675629500006172
lambda.x,0.02,11.5698,0.0,0.3675629500006172
lambda.x,0.02,11.5768,0.0,0.3675629500006172
lambda.x,0.02,11.5838,0.0,0.3675629500006172
lambda.x,0.02,11.5908,0.0,0.3675629500006172
lambda.x,0.02,11.5978,0.0,0.3675629500006172
lambda.x,0.02,11.6048,0.0,0.3675629500006172
lambda.x,0.02,11.6118,0.0,0.3675629500006172
lambda.x,0.02,11.6188,0.0,0.3675629500006172
lambda.x,0.02,11.6258,0.0,0.3675629500006172
lambda.x,0.02,11.6328,0.0,0.3675629500006172
lambda.x,0.02,11.6398,0.0,0.3675629500006172
lambda.x,0.02,11.6468,0.0,0.3675629500006172
lambda.x,0.02,11.6538,0.0,0.3675629500006172
lambda.x,0.02,11.6608,0.0,0.3675629500006172
lambda.x,0.02,11.6678,0.0,0.3675629500006172
lambda.x,0.02,11.6748,0.0,0.3675629500006172
lambda.x,0.02,11.6818,0.0,0.3675629500006172
lambda.x,0.02,11.6888,0.0,0.3675629500006172
lambda.x,0.02,11.6958,0.0,0.3675629500006172
lambda.x,0.02,11.7029,0.0,0.3675629500006172
lambda.x,0.02,11.7099,0.0,0.3675629500006172
lambda.x,0.02,11.7169,0.0,0.3675629500006172
lambda.x,0.02,11.7239,0.0,0.3675629500006172
lambda.x,0.02,11.7309,0.0,0.3675629500006172
lambda.x,0.02,11.7379,0.0,0.3675629500006172
lambda.x,0.02,11.7449,0.0,0.3675629500006172
lambda.x,0.02,11.7519,0.0,0.3675629500006172
lambda.x,0.02,11.7589,0.0,0.3675629500006172
lambda.x,0.02,11.7659,0.0,0.3675629500006172
lambda.x,0.02,11.7729,0.0,0.3675629500006172
lambda.x,0.02,11.7799,0.0,0.3675629500006172
lambda.x,0.02,11.7869,0.0,0.3675629500006172
lambda.x,0.02,11.7939,0.0,0.3675629500006172
lambda.x,0.02,11.8009,0.0,0.3675629500006172
lambda.x,0.02,11.8079,0.0,0.3675629500006172
lambda.x,0.02,11.8149,0.0,0.3675629500006172
lambda.x,0.02,11.8219,0.0,0.3675629500006172
lambda.x,0.02,11.8289,0.0,0.3675629500006172
lambda.x,0.02,11.8359,0.0,0.3675629500006172
lambda.x,0.02,11.8429,0.0,0.3675629500006172
lambda.x,0.02,11.8499,0.0,0.3675629500006172
lambda.x,0.02,11.8569,0.0,0.3675629500006172
lambda.x,0.02,11.8639,0.0,0.3675629500006172
lambda.x,0.02,11.8709,0.0,0.3675629500006172
lambda.x,0.02,11.8779,0.0,0.3675629500006172
lambda.x,0.02,11.8849,0.0,0.3675629500006172
lambda.x,0.02,11.8919,0.0,0.3675629500006172
lambda.x,0.02,11.8989,0.0,0.3675629500006172
lambda.x,0.02,11.906,0.0,0.3675629500006172
lambda.x,0.02,11.913,0.0,0.3675629500006172
lambda.x,0.02,11.92,0.0,0.3675629500006172
lambda.x,0.02,11.927,0.0,0.3675629500006172
lambda.x,0.02,11.934,0.0,0.3675629500006172
lambda.x,0.02,11.941,0.0,0.3675629500006172
lambda.x,0.02,11.948,0.0,0.3675629500006172
lambda.x,0.02,11.955,0.0,0.3675629500006172
lambda.x,0.02,11.962,0.0,0.3675629500006172
lambda.x,0.02,11.969,0.0,0.3675629500006172
lambda.x,0.02,11.976,0.0,0.3675629500006172
lambda.x,0.02,11.983,0.0,0.3675629500006172
lambda.x,0.02,11.99,0.0,0.3675629500006172
lambda.x,0.02,11.997,0.0,0.3675629500006172
lambda.x,0.02,12.004,0.0,0.3675629500006172
lambda.x,0.02,12.011,0.0,0.3675629500006172
lambda.x,0.02,12.018,0.0,0.3675629500006172
lambda.x,0.02,12.025,0.0,0.3675629500006172
lambda.x,0.02,12.032,0.0,0.3675629500006172
lambda.x,0.02,12.039,0.0,0.3675629500006172
lambda.x,0.02,12.046,0.0,0.3675629500006172
lambda.x,0.02,12.053,0.0,0.3675629500006172
lambda.x,0.02,12.06,0.0,0.3675629500006172
lambda.x,0.02,12.067,0.0,0.3675629500006172
lambda.x,0.02,12.074,0.0,0.3675629500006172
lambda.x,0.02,12.081,0.0,0.3675629500006172
lambda.x,0.02,12.088,0.0,0.3675629500006172
lambda.x,0.02,12.095,0.0,0.3675629500006172
lambda.x,0.02,12.1021,0.0,0.3675629500006172
lambda.x,0.02,12.1091,0.0,0.3675629500006172
lambda.x,0.02,12.1161,0.0,0.3675629500006172
lambda.x,0.02,12.1231,0.0,0.3675629500006172
lambda.x,0.02,12.1301,0.0,0.3675629500006172
lambda.x,0.02,12.1371,0.0,0.3675629500006172
lambda.x,0.02,12.1441,0.0,0.3675629500006172
lambda.x,0.02,12.1511,0.0,0.3675629500006172
lambda.x,0.02,12.1581,0.0,0.3675629500006172
lambda.x,0.02,12.1651,0.0,0.3675629500006172
lambda.x,0.02,12.1721,0.0,0.3675629500006172
lambda.x,0.02,12.1791,0.0,0.3675629500006172
lambda.x,0.02,12.1861,0.0,0.3675629500006172
lambda.x,0.02,12.1931,0.0,0.3675629500006172
lambda.x,0.02,12.2001,0.0,0.3675629500006172
lambda.x,0.02,12.2071,0.0,0.3675629500006172
lambda.x,0.02,12.2141,0.0,0.3675629500006172
lambda.x,0.02,12.2211,0.0,0.3675629500006172
lambda.x,0.02,12.2281,0.0,0.3675629500006172
lambda.x,0.02,12.2351,0.0,0.3675629500006172
lambda.x,0.02,12.2421,0.0,0.3675629500006172
lambda.x,0.02,12.2491,0.0,0.3675629500006172
lambda.x,0.02,12.2561,0.0,0.3675629500006172
lambda.x,0.02,12.2631,0.0,0.3675629500006172
lambda.x,0.02,12.2701,0.0,0.3675629500006172
lambda.x,0.02,12.2771,0.0,0.3675629500006172
lambda.x,0.02,12.2841,0.0,0.3675629500006172
lambda.x,0.02,12.2911,0.0,0.3675629500006172
lambda.x,0.02,12.2981,0.0,0.3675629500006172
lambda.x,0.02,12.3052,0.0,0.3675629500006172
lambda.x,0.02,12.3122,0.0,0.3675629500006172
lambda.x,0.02,12.3192,0.0,0.3675629500006172
lambda.x,0.02,12.3262,0.0,0.3675629500006172
lambda.x,0.02,12.3332,0.0,0.3675629500006172
lambda.x,0.02,12.3402,0.0,0.3675629500006172
lambda.x,0.02,12.3472,0.0,0.3675629500006172
lambda.x,0.02,12.3542,0.0,0.3675629500006172
lambda.x,0.02,12.3612,0.0,0.3675629500006172
lambda.x,0.02,12.3682,0.0,0.3675629500006172
lambda.x,0.02,12.3752,0.0,0.3675629500006172
lambda.x,0.02,12.3822,0.0,0.3675629500006172
lambda.x,0.02,12.3892,0.0,0.3675629500006172
lambda.x,0.02,12.3962,0.0,0.3675629500006172
lambda.x,0.02,12.4032,0.0,0.3675629500006172
lambda.x,0.02,12.4102,0.0,0.3675629500006172
lambda.x,0.02,12.4172,0.0,0.3675629500006172
lambda.x,0.02,12.4242,0.0,0.3675629500006172
lambda.x,0.02,12.4312,0.0,0.3675629500006172
lambda.x,0.02,12.4382,0.0,0.3675629500006172
lambda.x,0.02,12.4452,0.0,0.3675629500006172
lambda.x,0.02,12.4522,0.0,0.3675629500006172
lambda.x,0.02,12.4592,0.0,0.3675629500006172
lambda.x,0.02,12.4662,0.0,0.3675629500006172
lambda.x,0.02,12.4732,0.0,0.3675629500006172
lambda.x,0.02,12.4802,0.0,0.3675629500006172
lambda.x,0.02,12.4872,0.0,0.3675629500006172
lambda.x,0.02,12.4942,0.0,0.3675629500006172
lambda.x,0.02,12.5013,0.0,0.3675629500006172
lambda.x,0.02,12.5083,0.0,0.3675629500006172
lambda.x,0.02,12.5153,0.0,0.3675629500006172
lambda.x,0.02,12.5223,0.0,0.3675629500006172
lambda.x,0.02,12.5293,0.0,0.3675629500006172
lambda.x,0.02,12.5363,0.0,0.3675629500006172
lambda.x,0.02,12.5433,0.0,0.3675629500006172
lambda.x,0.02,12.5503,0.0,0.3675629500006172
lambda.x,0.02,12.5573,0.0,0.3675629500006172
lambda.x,0.02,12.5643,0.0,0.3675629500006172
lambda.x,0.02,12.5713,0.0,0.3675629500006172
lambda.x,0.02,12.5783,0.0,0.3675629500006172
lambda.x,0.02,12.5853,0.0,0.3675629500006172
lambda.x,0.02,12.5923,0.0,0.3675629500006172
lambda.x,0.02,12.5993,0.0,0.3675629500006172
lambda.x,0.02,12.6063,0.0,0.3675629500006172
lambda.x,0.02,12.6133,0.0,0.3675629500006172
lambda.x,0.02,12.6203,0.0,0.3675629500006172
lambda.x,0.02,12.6273,0.0,0.3675629500006172
lambda.x,0.02,12.6343,0.0,0.3675629500006172
lambda.x,0.02,12.6413,0.0,0.3675629500006172
lambda.x,0.02,12.6483,0.0,0.3675629500006172
lambda.x,0.02,12.6553,0.0,0.3675629500006172
lambda.x,0.02,12.6623,0.0,0.3675629500006172
lambda.x,0.02,12.6693,0.0,0.3675629500006172
lambda.x,0.02,12.6763,0.0,0.3675629500006172
lambda.x,0.02,12.6833,0.0,0.3675629500006172
lambda.x,0.02,12.6903,0.0,0.3675629500006172
lambda.x,0.02,12.6973,0.0,0.3675629500006172
lambda.x,0.02,12.7044,0.0,0.3675629500006172
lambda.x,0.02,12.7114,0.0,0.3675629500006172
lambda.x,0.02,12.7184,0.0,0.3675629500006172
lambda.x,0.02,12.7254,0.0,0.3675629500006172
lambda.x,0.02,12.7324,0.0,0.3675629500006172
lambda.x,0.02,12.7394,0.0,0.3675629500006172
lambda.x,0.02,12.7464,0.0,0.3675629500006172
lambda.x,0.02,12.7534,0.0,0.3675629500006172
lambda.x,0.02,12.7604,0.0,0.3675629500006172
lambda.x,0.02,12.7674,0.0,0.3675629500006172
lambda.x,0.02,12.7744,0.0,0.3675629500006172
lambda.x,0.02,12.7814,0.0,0.3675629500006172
lambda.x,0.02,12.7884,0.0,0.3675629500006172
lambda.x,0.02,12.7954,0.0,0.3675629500006172
lambda.x,0.02,12.8024,0.0,0.3675629500006172
lambda.x,0.02,12.8094,0.0,0.3675629500006172
lambda.x,0.02,12.8164,0.0,0.3675629500006172
lambda.x,0.02,12.8234,0.0,0.3675629500006172
lambda.x,0.02,12.8304,0.0,0.3675629500006172
lambda.x,0.02,12.8374,0.0,0.3675629500006172
lambda.x,0.02,12.8444,0.0,0.3675629500006172
lambda.x,0.02,12.8514,0.0,0.3675629500006172
lambda.x,0.02,12.8584,0.0,0.3675629500006172
lambda.x,0.02,12.8654,0.0,0.3675629500006172
lambda.x,0.02,12.8724,0.0,0.3675629500006172
lambda.x,0.02,12.8794,0.0,0.3675629500006172
lambda.x,0.02,12.8864,0.0,0.3675629500006172
lambda.x,0.02,12.8934,0.0,0.3675629500006172
lambda.x,0.02,12.9005,0.0,0.3675629500006172
lambda.x,0.02,12.9075,0.0,0.3675629500006172
lambda.x,0.02,12.9145,0.0,0.3675629500006172
lambda.x,0.02,12.9215,0.0,0.3675629500006172
lambda.x,0.02,12.9285,0.0,0.3675629500006172
lambda.x,0.02,12.9355,0.0,0.3675629500006172
lambda.x,0.02,12.9425,0.0,0.3675629500006172
lambda.x,0.02,12.9495,0.0,0.3675629500006172
lambda.x,0.02,12.9565,0.0,0.3675629500006172
lambda.x,0.02,12.9635,0.0,0.3675629500006172
lambda.x,0.02,12.9705,0.0,0.3675629500006172
lambda.x,0.02,12.9775,0.0,0.3675629500006172
lambda.x,0.02,12.9845,0.0,0.3675629500006172
lambda.x,0.02,12.9915,0.0,0.3675629500006172
lambda.x,0.02,12.9985,0.0,0.3675629500006172
lambda.x,0.02,13.0055,0.0,0.3675629500006172
lambda.x,0.02,13.0125,0.0,0.3675629500006172
lambda.x,0.02,13.0195,0.0,0.3675629500006172
lambda.x,0.02,13.0265,0.0,0.3675629500006172
lambda.x,0.02,13.0335,0.0,0.3675629500006172
lambda.x,0.02,13.0405,0.0,0.3675629500006172
lambda.x,0.02,13.0475,0.0,0.3675629500006172
lambda.x,0.02,13.0545,0.0,0.3675629500006172
lambda.x,0.02,13.0615,0.0,0.3675629500006172
lambda.x,0.02,13.0685,0.0,0.3675629500006172
lambda.x,0.02,13.0755,0.0,0.3675629500006172
lambda.x,0.02,13.0825,0.0,0.3675629500006172
lambda.x,0.02,13.0895,0.0,0.3675629500006172
lambda.x,0.02,13.0965,0.0,0.3675629500006172
lambda.x,0.02,13.1036,0.0,0.3675629500006172
lambda.x,0.02,13.1106,0.0,0.3675629500006172
lambda.x,0.02,13.1176,0.0,0.3675629500006172
lambda.x,0.02,13.1246,0.0,0.3675629500006172
lambda.x,0.02,13.1316,0.0,0.3675629500006172
lambda.x,0.02,13.1386,0.0,0.3675629500006172
lambda.x,0.02,13.1456,0.0,0.3675629500006172
lambda.x,0.02,13.1526,0.0,0.3675629500006172
lambda.x,0.02,13.1596,0.0,0.3675629500006172
lambda.x,0.02,13.1666,0.0,0.3675629500006172
lambda.x,0.02,13.1736,0.0,0.3675629500006172
lambda.x,0.02,13.1806,0.0,0.3675629500006172
lambda.x,0.02,13.1876,0.0,0.3675629500006172
lambda.x,0.02,13.1946,0.0,0.3675629500006172
lambda.x,0.02,13.2016,0.0,0.3675629500006172
lambda.x,0.02,13.2086,0.0,0.3675629500006172
lambda.x,0.02,13.2156,0.0,0.3675629500006172
lambda.x,0.02,13.2226,0.0,0.3675629500006172
lambda.x,0.02,13.2296,0.0,0.3675629500006172
lambda.x,0.02,13.2366,0.0,0.3675629500006172
lambda.x,0.02,13.2436,0.0,0.3675629500006172
lambda.x,0.02,13.2506,0.0,0.3675629500006172
lambda.x,0.02,13.2576,0.0,0.3675629500006172
lambda.x,0.02,13.2646,0.0,0.3675629500006172
lambda.x,0.02,13.2716,0.0,0.3675629500006172
lambda.x,0.02,13.2786,0.0,0.3675629500006172
lambda.x,0.02,13.2856,0.0,0.3675629500006172
lambda.x,0.02,13.2926,0.0,0.3675629500006172
lambda.x,0.02,13.2996,0.0,0.3675629500006172
lambda.x,0.02,13.3067,0.0,0.3675629500006172
lambda.x,0.02,13.3137,0.0,0.3675629500006172
lambda.x,0.02,13.3207,0.0,0.3675629500006172
lambda.x,0.02,13.3277,0.0,0.3675629500006172
lambda.x,0.02,13.3347,0.0,0.3675629500006172
lambda.x,0.02,13.3417,0.0,0.3675629500006172
lambda.x,0.02,13.3487,0.0,0.3675629500006172
lambda.x,0.02,13.3557,0.0,0.3675629500006172
lambda.x,0.02,13.3627,0.0,0.3675629500006172
lambda.x,0.02,13.3697,0.0,0.3675629500006172
lambda.x,0.02,13.3767,0.0,0.3675629500006172
lambda.x,0.02,13.3837,0.0,0.3675629500006172
lambda.x,0.02,13.3907,0.0,0.3675629500006172
lambda.x,0.02,13.3977,0.0,0.3675629500006172
lambda.x,0.02,13.4047,0.0,0.3675629500006172
lambda.x,0.02,13.4117,0.0,0.3675629500006172
lambda.x,0.02,13.4187,0.0,0.3675629500006172
lambda.x,0.02,13.4257,0.0,0.3675629500006172
lambda.x,0.02,13.4327,0.0,0.3675629500006172
lambda.x,0.02,13.4397,0.0,0.3675629500006172
lambda.x,0.02,13.4467,0.0,0.3675629500006172
lambda.x,0.02,13.4537,0.0,0.3675629500006172
lambda.x,0.02,13.4607,0.0,0.3675629500006172
lambda.x,0.02,13.4677,0.0,0.3675629500006172
lambda.x,0.02,13.4747,0.0,0.3675629500006172
lambda.x,0.02,13.4817,0.0,0.3675629500006172
lambda.x,0.02,13.4887,0.0,0.3675629500006172
lambda.x,0.02,13.4957,0.0,0.3675629500006172
lambda.x,0.02,13.5028,0.0,0.3675629500006172
lambda.x,0.02,13.5098,0.0,0.3675629500006172
lambda.x,0.02,13.5168,0.0,0.3675629500006172
lambda.x,0.02,13.5238,0.0,0.3675629500006172
lambda.x,0.02,13.5308,0.0,0.3675629500006172
lambda.x,0.02,13.5378,0.0,0.3675629500006172
lambda.x,0.02,13.5448,0.0,0.3675629500006172
lambda.x,0.02,13.5518,0.0,0.3675629500006172
lambda.x,0.02,13.5588,0.0,0.3675629500006172
lambda.x,0.02,13.5658,0.0,0.3675629500006172
lambda.x,0.02,13.5728,0.0,0.3675629500006172
lambda.x,0.02,13.5798,0.0,0.3675629500006172
lambda.x,0.02,13.5868,0.0,0.3675629500006172
lambda.x,0.02,13.5938,0.0,0.3675629500006172
lambda.x,0.02,13.6008,0.0,0.3675629500006172
lambda.x,0.02,13.6078,0.0,0.3675629500006172
lambda.x,0.02,13.6148,0.0,0.3675629500006172
lambda.x,0.02,13.6218,0.0,0.3675629500006172
lambda.x,0.02,13.6288,0.0,0.3675629500006172
lambda.x,0.02,13.6358,0.0,0.3675629500006172
lambda.x,0.02,13.6428,0.0,0.3675629500006172
lambda.x,0.02,13.6498,0.0,0.3675629500006172
lambda.x,0.02,13.6568,0.0,0.3675629500006172
lambda.x,0.02,13.6638,0.0,0.3675629500006172
lambda.x,0.02,13.6708,0.0,0.3675629500006172
lambda.x,0.02,13.6778,0.0,0.3675629500006172
lambda.x,0.02,13.6848,0.0,0.3675629500006172
lambda.x,0.02,13.6918,0.0,0.3675629500006172
lambda.x,0.02,13.6988,0.0,0.3675629500006172
lambda.x,0.02,13.7059,0.0,0.3675629500006172
lambda.x,0.02,13.7129,0.0,0.3675629500006172
lambda.x,0.02,13.7199,0.0,0.3675629500006172
lambda.x,0.02,13.7269,0.0,0.3675629500006172
lambda.x,0.02,13.7339,0.0,0.3675629500006172
lambda.x,0.02,13.7409,0.0,0.3675629500006172
lambda.x,0.02,13.7479,0.0,0.3675629500006172
lambda.x,0.02,13.7549,0.0,0.3675629500006172
lambda.x,0.02,13.7619,0.0,0.3675629500006172
lambda.x,0.02,13.7689,0.0,0.3675629500006172
lambda.x,0.02,13.7759,0.0,0.3675629500006172
lambda.x,0.02,13.7829,0.0,0.3675629500006172
lambda.x,0.02,13.7899,0.0,0.3675629500006172
lambda.x,0.02,13.7969,0.0,0.3675629500006172
lambda.x,0.02,13.8039,0.0,0.3675629500006172
lambda.x,0.02,13.8109,0.0,0.3675629500006172
lambda.x,0.02,13.8179,0.0,0.3675629500006172
lambda.x,0.02,13.8249,0.0,0.3675629500006172
lambda.x,0.02,13.8319,0.0,0.3675629500006172
lambda.x,0.02,13.8389,0.0,0.3675629500006172
lambda.x,0.02,13.8459,0.0,0.3675629500006172
lambda.x,0.02,13.8529,0.0,0.3675629500006172
lambda.x,0.02,13.8599,0.0,0.3675629500006172
lambda.x,0.02,13.8669,0.0,0.3675629500006172
lambda.x,0.02,13.8739,0.0,0.3675629500006172
lambda.x,0.02,13.8809,0.0,0.3675629500006172
lambda.x,0.02,13.8879,0.0,0.3675629500006172
lambda.x,0.02,13.8949,0.0,0.3675629500006172
lambda.x,0.02,13.902,0.0,0.3675629500006172
lambda.x,0.02,13.909,0.0,0.3675629500006172
lambda.x,0.02,13.916,0.0,0.3675629500006172
lambda.x,0.02,13.923,0.0,0.3675629500006172
lambda.x,0.02,13.93,0.0,0.3675629500006172
lambda.x,0.02,13.937,0.0,0.3675629500006172
lambda.x,0.02,13.944,0.0,0.3675629500006172
lambda.x,0.02,13.951,0.0,0.3675629500006172
lambda.x,0.02,13.958,0.0,0.3675629500006172
lambda.x,0.02,13.965,0.0,0.3675629500006172
lambda.x,0.02,13.972,0.0,0.3675629500006172
lambda.x,0.02,13.979,0.0,0.3675629500006172
lambda.x,0.02,13.986,0.0,0.3675629500006172
lambda.x,0.02,13.993,0.0,0.3675629500006172
lambda.x,0.02,14.0,0.0,0.3675629500006172
matdyn.x,0.02,0.012451295155898528,7.583e-11,0.0
matdyn.x,0.02,0.03735385256927598,2.04745e-09,1.5166258652318507e-09
matdyn.x,0.02,0.062256640271590655,9.47895e-09,6.673204589415512e-09
matdyn.x,0.02,0.08715942797390532,2.60103e-08,1.7896346961393597e-08
matdyn.x,0.02,0.11206221567622,5.52813e-08,3.761265869540853e-08
matdyn.x,0.02,0.13696500337853465,1.00932e-07,6.824874489963921e-08
matdyn.x,0.02,0.16186746209665331,1.66602e-07,1.1223066177444465e-07
matdyn.x,0.02,0.18677024979896797,2.55932e-07,1.7198622976645208e-07
matdyn.x,0.02,0.21167303750128266,3.72562e-07,2.499415764226276e-07
matdyn.x,0.02,0.2365758252035973,5.20131e-07,3.485233200488452e-07
matdyn.x,0.02,0.261478612905912,7.02279e-07,4.701579864888078e-07
matdyn.x,0.02,0.2863810716240306,9.22646e-07,6.17270289041564e-07
matdyn.x,0.02,0.31128385932634534,1.18487e-06,7.922905530330173e-07
matdyn.x,0.02,0.33618566007607187,1.4926e-06,9.976359270879965e-07
matdyn.x,0.02,0.3610897637151707,1.84946e-06,1.235761319735611e-06
matdyn.x,0.02,0.3859905775123092,2.25911e-06,1.5090388808097545e-06
matdyn.x,0.02,0.4108946811514079,2.72517e-06,1.8199676835148755e-06
matdyn.x,0.02,0.43579878479050677,3.25129e-06,2.1709365758980443e-06
matdyn.x,0.02,0.46069959858764525,3.84111e-06,2.5643218491332308e-06
matdyn.x,0.02,0.48560370222674404,4.49827e-06,3.0026542932348646e-06
matdyn.x,0.02,0.5105045160238826,5.22641e-06,3.488244769144694e-06
matdyn.x,0.02,0.5354086196629813,6.02917e-06,4.023648404453265e-06
matdyn.x,0.02,0.56031272330208,6.91018e-06,4.6112257641103555e-06
matdyn.x,0.02,0.5852135370992186,7.8731e-06,5.2533206378497904e-06
matdyn.x,0.02,0.6101176407383174,8.92155e-06,5.952529536766867e-06
matdyn.x,0.02,0.6350184545354559,1.00592e-05,6.711094761739802e-06
