x_A,z_A,delta_n_e_A3
1.5277777778,8.6805555556,-1.730297062190e-07
1.5972222222,8.6805555556,-2.197983998460e-07
1.6666666667,8.6805555556,-2.695738335720e-07
1.7361111111,8.6805555556,-3.191665220900e-07
1.8055555556,8.6805555556,-3.638025252170e-07
1.8750000000,8.6805555556,-3.962941280280e-07
1.9444444444,8.6805555556,-4.103577438690e-07
2.0138888889,8.6805555556,-4.082340258550e-07
2.0833333333,8.6805555556,-4.058694867519e-07
2.1527777778,8.6805555556,-4.282817584763e-07
2.2222222222,8.6805555556,-4.963408735086e-07
2.2916666667,8.6805555556,-6.152400896610e-07
2.3611111111,8.6805555556,-7.739840084950e-07
2.4305555556,8.6805555556,-9.550809963200e-07
2.5000000000,8.6805555556,-1.145242098890e-06
2.5694444444,8.6805555556,-1.339310956030e-06
2.6388888889,8.6805555556,-1.537592029590e-06
2.7083333333,8.6805555556,-1.742027810800e-06
2.7777777778,8.6805555556,-1.955103379150e-06
2.8472222222,8.6805555556,-2.180771028990e-06
2.9166666667,8.6805555556,-2.424655887960e-06
2.9861111111,8.6805555556,-2.692360588870e-06
3.0555555556,8.6805555556,-2.986949112820e-06
3.1250000000,8.6805555556,-3.307365644650e-06
3.1944444444,8.6805555556,-3.648908977890e-06
3.2638888889,8.6805555556,-4.006002540020e-06
3.3333333333,8.6805555556,-4.376511459780e-06
3.4027777778,8.6805555556,-4.765662805320e-06
3.4722222222,8.6805555556,-5.187083371970e-06
3.5416666667,8.6805555556,-5.659646140790e-06
3.6111111111,8.6805555556,-6.201212908860e-06
3.6805555556,8.6805555556,-6.821967029970e-06
3.7500000000,8.6805555556,-7.519589282920e-06
3.8194444444,8.6805555556,-8.277090983090e-06
3.8888888889,8.6805555556,-9.063612417460e-06
3.9583333333,8.6805555556,-9.839050065000e-06
4.0277777778,8.6805555556,-1.056304578230e-05
4.0972222222,8.6805555556,-1.120641174500e-05
4.1666666667,8.6805555556,-1.176019527140e-05
4.2361111111,8.6805555556,-1.223749009310e-05
4.3055555556,8.6805555556,-1.266670525030e-05
4.3750000000,8.6805555556,-1.307962854900e-05
4.4444444444,8.6805555556,-1.349972572740e-05
4.5138888889,8.6805555556,-1.393482339660e-05
4.5833333333,8.6805555556,-1.437564983970e-05
4.6527777778,8.6805555556,-1.479974150620e-05
4.7222222222,8.6805555556,-1.517910007150e-05
4.7916666667,8.6805555556,-1.548887711620e-05
4.8611111111,8.6805555556,-1.571352776080e-05
4.9305555556,8.6805555556,-1.584769618010e-05
5.0000000000,8.6805555556,-1.589205903600e-05
5.0694444444,8.6805555556,-1.584769584180e-05
5.1388888889,8.6805555556,-1.571352715280e-05
5.2083333333,8.6805555556,-1.548887635400e-05
5.2777777778,8.6805555556,-1.517909929030e-05
5.3472222222,8.6805555556,-1.479974082510e-05
5.4166666667,8.6805555556,-1.437564933600e-05
5.4861111111,8.6805555556,-1.393482309890e-05
5.5555555556,8.6805555556,-1.349972561550e-05
5.6250000000,8.6805555556,-1.307962857290e-05
5.6944444444,8.6805555556,-1.266670535230e-05
5.7638888889,8.6805555556,-1.223749022190e-05
5.8333333333,8.6805555556,-1.176019539580e-05
5.9027777778,8.6805555556,-1.120641185070e-05
5.9722222222,8.6805555556,-1.056304586770e-05
6.0416666667,8.6805555556,-9.839050131920e-06
6.1111111111,8.6805555556,-9.063612465060e-06
6.1805555556,8.6805555556,-8.277091007110e-06
6.2500000000,8.6805555556,-7.519589279270e-06
6.3194444444,8.6805555556,-6.821966999290e-06
6.3888888889,8.6805555556,-6.201212858720e-06
6.4583333333,8.6805555556,-5.659646085300e-06
6.5277777778,8.6805555556,-5.187083328310e-06
6.5972222222,8.6805555556,-4.765662788360e-06
6.6666666667,8.6805555556,-4.376511477780e-06
6.7361111111,8.6805555556,-4.006002593160e-06
6.8055555556,8.6805555556,-3.648909059660e-06
6.8750000000,8.6805555556,-3.307365746230e-06
6.9444444444,8.6805555556,-2.986949227760e-06
7.0138888889,8.6805555556,-2.692360716270e-06
7.0833333333,8.6805555556,-2.424656032370e-06
7.1527777778,8.6805555556,-2.180771197960e-06
7.2222222222,8.6805555556,-1.955103579040e-06
7.2916666667,8.6805555556,-1.742028043650e-06
7.3611111111,8.6805555556,-1.537592291540e-06
7.4305555556,8.6805555556,-1.339311238630e-06
7.5000000000,8.6805555556,-1.145242392220e-06
7.5694444444,8.6805555556,-9.550812931500e-07
7.6388888889,8.6805555556,-7.739843067640e-07
7.7083333333,8.6805555556,-6.152403926170e-07
7.7777777778,8.6805555556,-4.963411872957e-07
7.8472222222,8.6805555556,-4.282820878497e-07
7.9166666667,8.6805555556,-4.058698320724e-07
7.9861111111,8.6805555556,-4.082343821690e-07
8.0555555556,8.6805555556,-4.103581034010e-07
8.1250000000,8.6805555556,-3.962944836080e-07
8.1944444444,8.6805555556,-3.638028735050e-07
8.2638888889,8.6805555556,-3.191668638510e-07
8.3333333333,8.6805555556,-2.695741723750e-07
8.4027777778,8.6805555556,-2.197987388860e-07
8.4722222222,8.6805555556,-1.730300464990e-07
8.5416666667,8.6805555556,-1.319431800990e-07
8.6111111111,8.6805555556,-9.855208085100e-08
8.6805555556,8.6805555556,-7.429575225960e-08
8.7500000000,8.6805555556,-6.058520191150e-08
8.8194444444,8.6805555556,-5.792782110230e-08
8.8888888889,8.6805555556,-6.353602755390e-08
8.9583333333,8.6805555556,-7.075820819470e-08
9.0277777778,8.6805555556,-7.261844475390e-08
9.0972222222,8.6805555556,-6.649284452320e-08
9.1666666667,8.6805555556,-5.489834216570e-08
9.2361111111,8.6805555556,-4.204225968400e-08
9.3055555556,8.6805555556,-3.078109270320e-08
9.3750000000,8.6805555556,-2.282752376117e-08
9.4444444444,8.6805555556,-1.955003109583e-08
9.5138888889,8.6805555556,-2.038178919870e-08
9.5833333333,8.6805555556,-2.131134492880e-08
9.6527777778,8.6805555556,-1.787528350140e-08
9.7222222222,8.6805555556,-1.080149704348e-08
9.7916666667,8.6805555556,-6.654186314600e-09
9.8611111111,8.6805555556,-1.065509167360e-08
9.9305555556,8.6805555556,-1.957151060154e-08
0.0000000000,8.7500000000,-3.689096765671e-08
0.0694444444,8.7500000000,-2.969775985636e-08
0.1388888889,8.7500000000,-1.560121521380e-08
0.2083333333,8.7500000000,-8.522746667200e-09
0.2777777778,8.7500000000,-1.356023732797e-08
0.3472222222,8.7500000000,-2.285243964360e-08
0.4166666667,8.7500000000,-2.594990985390e-08
0.4861111111,8.7500000000,-2.102672491790e-08
0.5555555556,8.7500000000,-1.468817381839e-08
0.6250000000,8.7500000000,-1.358153100692e-08
0.6944444444,8.7500000000,-1.923205696490e-08
0.7638888889,8.7500000000,-3.002797322210e-08
0.8333333333,8.7500000000,-4.428229057460e-08
0.9027777778,8.7500000000,-5.949495717620e-08
0.9722222222,8.7500000000,-7.090465008640e-08
1.0416666667,8.7500000000,-7.392504665020e-08
1.1111111111,8.7500000000,-6.849099397430e-08
1.1805555556,8.7500000000,-5.964779592390e-08
1.2500000000,8.7500000000,-5.368193768690e-08
1.3194444444,8.7500000000,-5.490363058520e-08
1.3888888889,8.7500000000,-6.616775682380e-08
1.4583333333,8.7500000000,-9.006810396820e-08
1.5277777778,8.7500000000,-1.272533224860e-07
1.5972222222,8.7500000000,-1.739932924010e-07
1.6666666667,8.7500000000,-2.235768939650e-07
1.7361111111,8.7500000000,-2.708716604990e-07
1.8055555556,8.7500000000,-3.141964397820e-07
1.8750000000,8.7500000000,-3.520246366470e-07
1.9444444444,8.7500000000,-3.799103833790e-07
2.0138888889,8.7500000000,-3.939436081820e-07
2.0833333333,8.7500000000,-3.985569760720e-07
2.1527777778,8.7500000000,-4.094287240870e-07
2.2222222222,8.7500000000,-4.462923159070e-07
2.2916666667,8.7500000000,-5.212836823130e-07
2.3611111111,8.7500000000,-6.332126246210e-07
2.4305555556,8.7500000000,-7.717847143720e-07
2.5000000000,8.7500000000,-9.263514311400e-07
2.5694444444,8.7500000000,-1.091384615440e-06
2.6388888889,8.7500000000,-1.266172125240e-06
2.7083333333,8.7500000000,-1.451820270670e-06
2.7777777778,8.7500000000,-1.649201284160e-06
2.8472222222,8.7500000000,-1.858642640740e-06
2.9166666667,8.7500000000,-2.080194236350e-06
2.9861111111,8.7500000000,-2.313571621900e-06
3.0555555556,8.7500000000,-2.557797015580e-06
3.1250000000,8.7500000000,-2.810951890260e-06
3.1944444444,8.7500000000,-3.070553731250e-06
3.2638888889,8.7500000000,-3.335045335010e-06
3.3333333333,8.7500000000,-3.606245763060e-06
3.4027777778,8.7500000000,-3.891450022070e-06
3.4722222222,8.7500000000,-4.203403866120e-06
3.5416666667,8.7500000000,-4.557503530020e-06
3.6111111111,8.7500000000,-4.967414847580e-06
3.6805555556,8.7500000000,-5.441101984930e-06
3.7500000000,8.7500000000,-5.978402690550e-06
3.8194444444,8.7500000000,-6.569997178960e-06
3.8888888889,8.7500000000,-7.197398733740e-06
3.9583333333,8.7500000000,-7.834481325700e-06
4.0277777778,8.7500000000,-8.451610056700e-06
4.0972222222,8.7500000000,-9.022400219980e-06
4.1666666667,8.7500000000,-9.530965095090e-06
4.2361111111,8.7500000000,-9.976174245640e-06
4.3055555556,8.7500000000,-1.037048876987e-05
4.3750000000,8.7500000000,-1.073383124820e-05
4.4444444444,8.7500000000,-1.108543591380e-05
4.5138888889,8.7500000000,-1.143697238820e-05
4.5833333333,8.7500000000,-1.178885631910e-05
4.6527777778,8.7500000000,-1.213023658860e-05
4.7222222222,8.7500000000,-1.244242798780e-05
4.7916666667,8.7500000000,-1.270477408500e-05
4.8611111111,8.7500000000,-1.290060276980e-05
4.9305555556,8.7500000000,-1.302032953810e-05
5.0000000000,8.7500000000,-1.306044358390e-05
5.0694444444,8.7500000000,-1.302033211880e-05
5.1388888889,8.7500000000,-1.290060749440e-05
5.2083333333,8.7500000000,-1.270478019440e-05
5.2777777778,8.7500000000,-1.244243460070e-05
5.3472222222,8.7500000000,-1.213024290920e-05
5.4166666667,8.7500000000,-1.178886180100e-05
5.4861111111,8.7500000000,-1.143697680190e-05
5.5555555556,8.7500000000,-1.108543931260e-05
5.6250000000,8.7500000000,-1.073383386040e-05
5.6944444444,8.7500000000,-1.037049086559e-05
5.7638888889,8.7500000000,-9.976176022100e-06
5.8333333333,8.7500000000,-9.530966632610e-06
5.9027777778,8.7500000000,-9.022401495670e-06
5.9722222222,8.7500000000,-8.451611003140e-06
6.0416666667,8.7500000000,-7.834481901690e-06
6.1111111111,8.7500000000,-7.197398970500e-06
6.1805555556,8.7500000000,-6.569997183530e-06
6.2500000000,8.7500000000,-5.978402610070e-06
6.3194444444,8.7500000000,-5.441101951470e-06
6.3888888889,8.7500000000,-4.967414932200e-06
6.4583333333,8.7500000000,-4.557503725900e-06
6.5277777778,8.7500000000,-4.203404107080e-06
6.5972222222,8.7500000000,-3.891450224710e-06
6.6666666667,8.7500000000,-3.606245871930e-06
6.7361111111,8.7500000000,-3.335045349510e-06
6.8055555556,8.7500000000,-3.070553703430e-06
6.8750000000,8.7500000000,-2.810951896890e-06
6.9444444444,8.7500000000,-2.557797120880e-06
7.0138888889,8.7500000000,-2.313571847500e-06
7.0833333333,8.7500000000,-2.080194554010e-06
7.1527777778,8.7500000000,-1.858642988620e-06
7.2222222222,8.7500000000,-1.649201598450e-06
7.2916666667,8.7500000000,-1.451820516020e-06
7.3611111111,8.7500000000,-1.266172309780e-06
7.4305555556,8.7500000000,-1.091384783760e-06
7.5000000000,8.7500000000,-9.263516400300e-07
7.5694444444,8.7500000000,-7.717850040300e-07
7.6388888889,8.7500000000,-6.332129994740e-07
7.7083333333,8.7500000000,-5.212841097380e-07
7.7777777778,8.7500000000,-4.462927431660e-07
7.8472222222,8.7500000000,-4.094291037890e-07
7.9166666667,8.7500000000,-3.985572886580e-07
7.9861111111,8.7500000000,-3.939438699700e-07
8.0555555556,8.7500000000,-3.799106374590e-07
8.1250000000,8.7500000000,-3.520249304380e-07
8.1944444444,8.7500000000,-3.141968009580e-07
8.2638888889,8.7500000000,-2.708720826640e-07
8.3333333333,8.7500000000,-2.235773399220e-07
8.4027777778,8.7500000000,-1.739937122460e-07
8.4722222222,8.7500000000,-1.272536783860e-07
8.5416666667,8.7500000000,-9.006838806810e-08
8.6111111111,8.7500000000,-6.616799366880e-08
8.6805555556,8.7500000000,-5.490386306760e-08
8.7500000000,8.7500000000,-5.368220478980e-08
8.8194444444,8.7500000000,-5.964811323610e-08
8.8888888889,8.7500000000,-6.849134661340e-08
8.9583333333,8.7500000000,-7.392539689950e-08
9.0277777778,8.7500000000,-7.090495550420e-08
9.0972222222,8.7500000000,-5.949519096570e-08
9.1666666667,8.7500000000,-4.428245412800e-08
9.2361111111,8.7500000000,-3.002809510170e-08
9.3055555556,8.7500000000,-1.923217823860e-08
9.3750000000,8.7500000000,-1.358168440046e-08
9.4444444444,8.7500000000,-1.468836710911e-08
9.5138888889,8.7500000000,-2.102693715290e-08
9.5833333333,8.7500000000,-2.595010188610e-08
9.6527777778,8.7500000000,-2.285257330300e-08
9.7222222222,8.7500000000,-1.356029392790e-08
9.7916666667,8.7500000000,-8.522736188500e-09
9.8611111111,8.7500000000,-1.560117157370e-08
9.9305555556,8.7500000000,-2.969772422044e-08
0.0000000000,8.8194444444,-4.238897542860e-08
0.0694444444,8.8194444444,-3.402140286454e-08
0.1388888889,8.8194444444,-1.764677470112e-08
0.2083333333,8.8194444444,-9.604595034600e-09
0.2777777778,8.8194444444,-1.608499189276e-08
0.3472222222,8.8194444444,-2.797675346252e-08
0.4166666667,8.8194444444,-3.256641169650e-08
0.4861111111,8.8194444444,-2.674330096840e-08
0.5555555556,8.8194444444,-1.745075317575e-08
0.6250000000,8.8194444444,-1.247115804702e-08
0.6944444444,8.8194444444,-1.436713726310e-08
0.7638888889,8.8194444444,-2.235680218880e-08
0.8333333333,8.8194444444,-3.551800806830e-08
0.9027777778,8.8194444444,-5.175469792060e-08
0.9722222222,8.8194444444,-6.593234028310e-08
1.0416666667,8.8194444444,-7.244160726640e-08
1.1111111111,8.8194444444,-6.997643434530e-08
1.1805555556,8.8194444444,-6.209119056100e-08
1.2500000000,8.8194444444,-5.307829692000e-08
1.3194444444,8.8194444444,-4.555561527270e-08
1.3888888889,8.8194444444,-4.302961872780e-08
1.4583333333,8.8194444444,-5.219826595500e-08
1.5277777778,8.8194444444,-7.915178132480e-08
1.5972222222,8.8194444444,-1.226640991650e-07
1.6666666667,8.8194444444,-1.734227782380e-07
1.7361111111,8.8194444444,-2.213900998250e-07
1.8055555556,8.8194444444,-2.630540116430e-07
1.8750000000,8.8194444444,-3.004312141080e-07
1.9444444444,8.8194444444,-3.343834762310e-07
2.0138888889,8.8194444444,-3.618406625280e-07
2.0833333333,8.8194444444,-3.808549356490e-07
2.1527777778,8.8194444444,-3.969571905650e-07
2.2222222222,8.8194444444,-4.225535380340e-07
2.2916666667,8.8194444444,-4.695047481290e-07
2.3611111111,8.8194444444,-5.424829927320e-07
2.4305555556,8.8194444444,-6.388504088650e-07
2.5000000000,8.8194444444,-7.534871915020e-07
2.5694444444,8.8194444444,-8.831985222500e-07
2.6388888889,8.8194444444,-1.027703923230e-06
2.7083333333,8.8194444444,-1.188099195830e-06
2.7777777778,8.8194444444,-1.364862421650e-06
2.8472222222,8.8194444444,-1.556553248350e-06
2.9166666667,8.8194444444,-1.759614444530e-06
2.9861111111,8.8194444444,-1.969375363710e-06
3.0555555556,8.8194444444,-2.181670398290e-06
3.1250000000,8.8194444444,-2.393936239710e-06
3.1944444444,8.8194444444,-2.605303020390e-06
3.2638888889,8.8194444444,-2.816450696100e-06
3.3333333333,8.8194444444,-3.030138923190e-06
3.4027777778,8.8194444444,-3.252081144660e-06
3.4722222222,8.8194444444,-3.490919494660e-06
3.5416666667,8.8194444444,-3.756704428600e-06
3.6111111111,8.8194444444,-4.058624874590e-06
3.6805555556,8.8194444444,-4.403157910550e-06
3.7500000000,8.8194444444,-4.793048320640e-06
3.8194444444,8.8194444444,-5.226670627320e-06
3.8888888889,8.8194444444,-5.697271910770e-06
3.9583333333,8.8194444444,-6.192283267470e-06
4.0277777778,8.8194444444,-6.693680568210e-06
4.0972222222,8.8194444444,-7.180513441660e-06
4.1666666667,8.8194444444,-7.633692590110e-06
4.2361111111,8.8194444444,-8.041337508700e-06
4.3055555556,8.8194444444,-8.401946492650e-06
4.3750000000,8.8194444444,-8.723602149990e-06
4.4444444444,8.8194444444,-9.019701959820e-06
4.5138888889,8.8194444444,-9.303276392000e-06
4.5833333333,8.8194444444,-9.581865584910e-06
4.6527777778,8.8194444444,-9.854222778000e-06
4.7222222222,8.8194444444,-1.010988666810e-05
4.7916666667,8.8194444444,-1.033223012120e-05
4.8611111111,8.8194444444,-1.050389749650e-05
4.9305555556,8.8194444444,-1.061168179050e-05
5.0000000000,8.8194444444,-1.064832823460e-05
5.0694444444,8.8194444444,-1.061168592910e-05
5.1388888889,8.8194444444,-1.050390506160e-05
5.2083333333,8.8194444444,-1.033223987900e-05
5.2777777778,8.8194444444,-1.010989718160e-05
5.3472222222,8.8194444444,-9.854232755300e-06
5.4166666667,8.8194444444,-9.581874142040e-06
5.4861111111,8.8194444444,-9.303283161210e-06
5.5555555556,8.8194444444,-9.019707041230e-06
5.6250000000,8.8194444444,-8.723605930560e-06
5.6944444444,8.8194444444,-8.401949429390e-06
5.7638888889,8.8194444444,-8.041339947970e-06
5.8333333333,8.8194444444,-7.633694684670e-06
5.9027777778,8.8194444444,-7.180515171850e-06
5.9722222222,8.8194444444,-6.693681837100e-06
6.0416666667,8.8194444444,-6.192284012980e-06
6.1111111111,8.8194444444,-5.697272179050e-06
6.1805555556,8.8194444444,-5.226670580280e-06
6.2500000000,8.8194444444,-4.793048179540e-06
6.3194444444,8.8194444444,-4.403157871490e-06
6.3888888889,8.8194444444,-4.058625036540e-06
6.4583333333,8.8194444444,-3.756704769150e-06
6.5277777778,8.8194444444,-3.490919900470e-06
6.5972222222,8.8194444444,-3.252081478600e-06
6.6666666667,8.8194444444,-3.030139095480e-06
6.7361111111,8.8194444444,-2.816450705470e-06
6.8055555556,8.8194444444,-2.605302949900e-06
6.8750000000,8.8194444444,-2.393936211700e-06
6.9444444444,8.8194444444,-2.181670513820e-06
7.0138888889,8.8194444444,-1.969375655870e-06
7.0833333333,8.8194444444,-1.759614866950e-06
7.1527777778,8.8194444444,-1.556553701820e-06
7.2222222222,8.8194444444,-1.364862804860e-06
7.2916666667,8.8194444444,-1.188099454060e-06
7.3611111111,8.8194444444,-1.027704071510e-06
7.4305555556,8.8194444444,-8.831986342100e-07
7.5000000000,8.8194444444,-7.534873600820e-07
7.5694444444,8.8194444444,-6.388506998730e-07
7.6388888889,8.8194444444,-5.424834137680e-07
7.7083333333,8.8194444444,-4.695052468420e-07
7.7777777778,8.8194444444,-4.225540296740e-07
7.8472222222,8.8194444444,-3.969575997710e-07
7.9166666667,8.8194444444,-3.808552326780e-07
7.9861111111,8.8194444444,-3.618408758140e-07
8.0555555556,8.8194444444,-3.343836764960e-07
8.1250000000,8.8194444444,-3.004314776580e-07
8.1944444444,8.8194444444,-2.630543818590e-07
8.2638888889,8.8194444444,-2.213905655410e-07
8.3333333333,8.8194444444,-1.734232802780e-07
8.4027777778,8.8194444444,-1.226645599180e-07
8.4722222222,8.8194444444,-7.915214327010e-08
8.5416666667,8.8194444444,-5.219851870530e-08
8.6111111111,8.8194444444,-4.302980208550e-08
8.6805555556,8.8194444444,-4.555579749770e-08
8.7500000000,8.8194444444,-5.307854034030e-08
8.8194444444,8.8194444444,-6.209152103700e-08
8.8888888889,8.8194444444,-6.997682935550e-08
8.9583333333,8.8194444444,-7.244200723600e-08
9.0277777778,8.8194444444,-6.593267744980e-08
9.0972222222,8.8194444444,-5.175492933060e-08
9.1666666667,8.8194444444,-3.551813625490e-08
9.2361111111,8.8194444444,-2.235687342540e-08
9.3055555556,8.8194444444,-1.436721775390e-08
9.3750000000,8.8194444444,-1.247130030661e-08
9.4444444444,8.8194444444,-1.745096970601e-08
9.5138888889,8.8194444444,-2.674355847440e-08
9.5833333333,8.8194444444,-3.256664803160e-08
9.6527777778,8.8194444444,-2.797690814621e-08
9.7222222222,8.8194444444,-1.608503553064e-08
9.7916666667,8.8194444444,-9.604543730400e-09
9.8611111111,8.8194444444,-1.764668241150e-08
9.9305555556,8.8194444444,-3.402133485581e-08
0.0000000000,8.8888888889,-3.712185157830e-08
0.0694444444,8.8888888889,-2.966060007540e-08
0.1388888889,8.8888888889,-1.532769443203e-08
0.2083333333,8.8888888889,-9.171807251300e-09
0.2777777778,8.8888888889,-1.682076847880e-08
0.3472222222,8.8888888889,-2.970881760284e-08
0.4166666667,8.8888888889,-3.581108991438e-08
0.4861111111,8.8888888889,-3.171209016206e-08
0.5555555556,8.8888888889,-2.305151085385e-08
0.6250000000,8.8888888889,-1.646800227040e-08
0.6944444444,8.8888888889,-1.471356950780e-08
0.7638888889,8.8888888889,-1.858580482890e-08
0.8333333333,8.8888888889,-2.898374896000e-08
0.9027777778,8.8888888889,-4.454239570370e-08
0.9722222222,8.8888888889,-5.950869928030e-08
1.0416666667,8.8888888889,-6.736113000810e-08
1.1111111111,8.8888888889,-6.670117528360e-08
1.1805555556,8.8888888889,-6.141493475500e-08
1.2500000000,8.8888888889,-5.480658058600e-08
1.3194444444,8.8888888889,-4.636138098060e-08
1.3888888889,8.8888888889,-3.630642597900e-08
1.4583333333,8.8888888889,-3.144207882000e-08
1.5277777778,8.8888888889,-4.259118267560e-08
1.5972222222,8.8888888889,-7.474641561240e-08
1.6666666667,8.8888888889,-1.213411269210e-07
1.7361111111,8.8888888889,-1.698127651410e-07
1.8055555556,8.8888888889,-2.121514474540e-07
1.8750000000,8.8888888889,-2.488477508300e-07
1.9444444444,8.8888888889,-2.836008698880e-07
2.0138888889,8.8888888889,-3.169722571290e-07
2.0833333333,8.8888888889,-3.466176132720e-07
2.1527777778,8.8888888889,-3.723587790470e-07
2.2222222222,8.8888888889,-3.989666505620e-07
2.2916666667,8.8888888889,-4.336222726100e-07
2.3611111111,8.8888888889,-4.816063977210e-07
2.4305555556,8.8888888889,-5.446891184110e-07
2.5000000000,8.8888888889,-6.226836283580e-07
2.5694444444,8.8888888889,-7.157187360690e-07
2.6388888889,8.8888888889,-8.253516871600e-07
2.7083333333,8.8888888889,-9.541677449300e-07
2.7777777778,8.8888888889,-1.104070561070e-06
2.8472222222,8.8888888889,-1.273983929720e-06
2.9166666667,8.8888888889,-1.458678389450e-06
2.9861111111,8.8888888889,-1.650246431330e-06
3.0555555556,8.8888888889,-1.841544384610e-06
3.1250000000,8.8888888889,-2.028950423900e-06
3.1944444444,8.8888888889,-2.212569310740e-06
3.2638888889,8.8888888889,-2.394617909130e-06
3.3333333333,8.8888888889,-2.578012128920e-06
3.4027777778,8.8888888889,-2.766064244360e-06
3.4722222222,8.8888888889,-2.962664492400e-06
3.5416666667,8.8888888889,-3.172201000100e-06
3.6111111111,8.8888888889,-3.399239736580e-06
3.6805555556,8.8888888889,-3.648262806540e-06
3.7500000000,8.8888888889,-3.923425910840e-06
3.8194444444,8.8888888889,-4.228050466360e-06
3.8888888889,8.8888888889,-4.563577345290e-06
3.9583333333,8.8888888889,-4.927836139400e-06
4.0277777778,8.8888888889,-5.313054765690e-06
4.0972222222,8.8888888889,-5.705075843120e-06
4.1666666667,8.8888888889,-6.085511195500e-06
4.2361111111,8.8888888889,-6.436886436340e-06
4.3055555556,8.8888888889,-6.748322379430e-06
4.3750000000,8.8888888889,-7.018592054530e-06
4.4444444444,8.8888888889,-7.255242568230e-06
4.5138888889,8.8888888889,-7.470726403280e-06
4.5833333333,8.8888888889,-7.677136825340e-06
4.6527777778,8.8888888889,-7.880885274730e-06
4.7222222222,8.8888888889,-8.079043693790e-06
4.7916666667,8.8888888889,-8.259418135510e-06
4.8611111111,8.8888888889,-8.404829920610e-06
4.9305555556,8.8888888889,-8.499174038440e-06
5.0000000000,8.8888888889,-8.531820957140e-06
5.0694444444,8.8888888889,-8.499177626260e-06
5.1388888889,8.8888888889,-8.404836470770e-06
5.2083333333,8.8888888889,-8.259426564910e-06
5.2777777778,8.8888888889,-8.079052743620e-06
5.3472222222,8.8888888889,-7.880893812140e-06
5.4166666667,8.8888888889,-7.677144076520e-06
5.4861111111,8.8888888889,-7.470732052820e-06
5.5555555556,8.8888888889,-7.255246711340e-06
5.6250000000,8.8888888889,-7.018595042830e-06
5.6944444444,8.8888888889,-6.748324627700e-06
5.7638888889,8.8888888889,-6.436888264390e-06
5.8333333333,8.8888888889,-6.085512752020e-06
5.9027777778,8.8888888889,-5.705077123100e-06
5.9722222222,8.8888888889,-5.313055691960e-06
6.0416666667,8.8888888889,-4.927836659340e-06
6.1111111111,8.8888888889,-4.563577496310e-06
6.1805555556,8.8888888889,-4.228050382570e-06
6.2500000000,8.8888888889,-3.923425776250e-06
6.3194444444,8.8888888889,-3.648262782630e-06
6.3888888889,8.8888888889,-3.399239901900e-06
6.4583333333,8.8888888889,-3.172201329440e-06
6.5277777778,8.8888888889,-2.962664883710e-06
6.5972222222,8.8888888889,-2.766064576900e-06
6.6666666667,8.8888888889,-2.578012324130e-06
6.7361111111,8.8888888889,-2.394617965800e-06
6.8055555556,8.8888888889,-2.212569300690e-06
6.8750000000,8.8888888889,-2.028950452850e-06
6.9444444444,8.8888888889,-1.841544539390e-06
7.0138888889,8.8888888889,-1.650246739490e-06
7.0833333333,8.8888888889,-1.458678809770e-06
7.1527777778,8.8888888889,-1.273984375670e-06
7.2222222222,8.8888888889,-1.104070944880e-06
7.2916666667,8.8888888889,-9.541680195600e-07
7.3611111111,8.8888888889,-8.253518664300e-07
7.4305555556,8.8888888889,-7.157188845680e-07
7.5000000000,8.8888888889,-6.226838271890e-07
7.5694444444,8.8888888889,-5.446894246760e-07
7.6388888889,8.8888888889,-4.816068174480e-07
7.7083333333,8.8888888889,-4.336227595530e-07
7.7777777778,8.8888888889,-3.989671305210e-07
7.8472222222,8.8888888889,-3.723591864430e-07
7.9166666667,8.8888888889,-3.466179227110e-07
7.9861111111,8.8888888889,-3.169724939210e-07
8.0555555556,8.8888888889,-2.836010956990e-07
8.1250000000,8.8888888889,-2.488480314170e-07
8.1944444444,8.8888888889,-2.121518193180e-07
8.2638888889,8.8888888889,-1.698132174520e-07
8.3333333333,8.8888888889,-1.213416079340e-07
8.4027777778,8.8888888889,-7.474685855450e-08
8.4722222222,8.8888888889,-4.259153863550e-08
8.5416666667,8.8888888889,-3.144233940360e-08
8.6111111111,8.8888888889,-3.630662559070e-08
8.6805555556,8.8888888889,-4.636157833350e-08
8.7500000000,8.8888888889,-5.480682951100e-08
8.8194444444,8.8888888889,-6.141525790000e-08
8.8888888889,8.8888888889,-6.670155340660e-08
8.9583333333,8.8888888889,-6.736151127320e-08
9.0277777778,8.8888888889,-5.950902426640e-08
9.0972222222,8.8888888889,-4.454262650940e-08
9.1666666667,8.8888888889,-2.898388763470e-08
9.2361111111,8.8888888889,-1.858589179800e-08
9.3055555556,8.8888888889,-1.471366251400e-08
9.3750000000,8.8888888889,-1.646814687320e-08
9.4444444444,8.8888888889,-2.305171772271e-08
9.5138888889,8.8888888889,-3.171233035433e-08
9.5833333333,8.8888888889,-3.581130963944e-08
9.6527777778,8.8888888889,-2.970896438983e-08
9.7222222222,8.8888888889,-1.682081653220e-08
9.7916666667,8.8888888889,-9.171770142600e-09
9.8611111111,8.8888888889,-1.532761891333e-08
9.9305555556,8.8888888889,-2.966054314860e-08
0.0000000000,8.9583333333,-2.081266622840e-08
0.0694444444,8.9583333333,-1.631171009190e-08
0.1388888889,8.9583333333,-8.380614338632e-09
0.2083333333,8.9583333333,-7.120483178200e-09
0.2777777778,8.9583333333,-1.549186639060e-08
