case,z_A,potential_eV
plus005,21.233343761888328,4.262001575195269
plus005,21.305812511838596,4.261990214441512
plus005,21.378281261788867,4.262003357541068
plus005,21.450750011739142,4.261989125986061
plus005,21.52321876168941,4.26200450041929
plus005,21.59568751163968,4.261988690603881
plus005,21.66815626211913,4.26200493580147
plus005,21.7406250120694,4.261988935506357
plus005,21.813093762019676,4.262004650081915
plus005,21.885562511969944,4.2619898606934905
plus005,21.958031261920215,4.262003684077703
plus005,22.030500011870487,4.26199138453112
plus005,22.102968762349935,4.26200214663438
plus005,22.175437512300206,4.261993398173702
plus005,22.247906262250478,4.262000173808877
plus005,22.32037501220075,4.261995711141533
plus005,22.39284376215102,4.261997942475205
plus005,22.46531251210129,4.261998146560602
plus005,22.53778126258074,4.2619956703244535
plus005,22.610250012531008,4.262000513951205
plus005,22.682718762481283,4.2619935614420195
plus005,22.755187512431554,4.26200258201656
plus005,22.827656262381822,4.2619917790962205
plus005,22.900125012332094,4.262004201094042
plus005,22.97259376281154,4.261990500161066
plus005,23.045062512761817,4.262005235126719
plus005,23.117531262712088,4.261989833482104
plus010,0.0,4.243687142162111
plus010,0.07246874995027121,4.24367333238359
plus010,0.14493749990054242,4.2436868292311685
plus010,0.21740624985081364,4.243673917428395
plus010,0.2898750003302621,4.24368591764973
plus010,0.3623437502805333,4.2436750467009245
plus010,0.4348125002308045,4.243684489051951
plus010,0.5072812501810757,4.24367659774994
plus010,0.5797500001313469,4.243682652283379
plus010,0.6522187500816181,4.2436784481242045
plus010,0.7246875005610666,4.243680584218025
plus010,0.7971562505113378,4.2436804345554
plus010,0.869625000461609,4.243678420912818
plus010,0.9420937504118803,4.243682380169517
plus010,1.0145625003621515,4.243676380058851
plus010,1.0870312503124226,4.24368409448685
plus010,1.1595000002626938,4.243674611318744
plus010,1.2319687507421422,4.243685427844777
plus010,1.3044375006924134,4.243673264355125
plus010,1.3769062506426846,4.243686244186364
plus010,1.449375000592956,4.2436724480135375
plus010,1.5218437505432272,4.243686461877454
plus010,1.5943125004934984,4.243672216716755
plus010,1.6667812504437696,4.243686053706661
plus010,1.739250000923218,4.243672611281855
plus010,1.811718750873489,4.24368500606829
plus010,1.8841875008237605,4.243673550074681
plus010,1.9566562507740317,4.243683414202195
plus010,2.029125000724303,4.243674965066766
plus010,2.101593750674574,4.243681373348227
plus010,2.1740625011540224,4.243676720201178
plus010,2.2465312511042934,4.243679046774702
plus010,2.319000001054565,4.2436786386039085
plus010,2.391468751004836,4.243676611355633
plus010,2.463937500955107,4.2436805297952525
plus010,2.5364062509053786,4.2436742575707225
plus010,2.6088750008556496,4.243682203295507
plus010,2.681343751335098,4.243672162293982
plus010,2.753812501285369,4.243683495836353
plus010,2.8262812512356406,4.2436705023994215
plus010,2.898750001185912,4.243684257755168
plus010,2.971218751136183,4.243669373126892
plus010,3.0436875010864544,4.243684366600713
plus010,3.1161562515659025,4.24366888332194
plus010,3.188625001516174,4.243683781555909
plus010,3.261093751466445,4.243669032984563
plus010,3.3335625014167163,4.243682475409369
plus010,3.4060312513669877,4.243669781297686
plus010,3.4785000013172587,4.2436805297952525
plus010,3.55096875126753,4.24367101941576
plus010,3.623437501746978,4.243678026347718
plus010,3.6959062516972496,4.243672624887548
plus010,3.768375001647521,4.243675128335083
plus010,3.840843751597792,4.2436743664162675
plus010,3.9133125015480634,4.243671971814279
plus010,3.9857812514983344,4.243675999099443
plus010,4.058250001448606,4.243668760870701
plus010,4.130718751928054,4.24367729164029
plus010,4.203187501878325,4.243665604349896
plus010,4.275656251828597,4.243677931107866
plus010,4.348125001778868,4.243662651914489
plus010,4.420593751729139,4.243677645388311
plus010,4.49306250167941,4.243659876353092
plus010,4.565531252158858,4.243676148762067
plus010,4.63800000210913,4.24365720963724
plus010,4.710468752059401,4.243673101086808
plus010,4.782937502009672,4.243654161961981
plus010,4.855406251959943,4.243667237033072
plus010,4.927875001910214,4.2436495768433975
plus010,5.000343751860486,4.243658651840711
plus010,5.072812502339935,4.243643535915651
plus010,5.145281252290205,4.24364688291616
plus010,5.217750002240477,4.243634909906212
plus010,5.290218752190748,4.243630882621047
plus010,5.36268750214102,4.243621970892051
plus010,5.435156252091291,4.243609045483584
plus010,5.507625002041562,4.243602256242716
plus010,5.58009375252101,4.243578895267624
plus010,5.652562502471281,4.243572133238142
plus010,5.7250312524215525,4.243536554350626
plus010,5.797500002371824,4.243526214023851
plus010,5.8699687523220945,4.243475927382069
plus010,5.942437502272366,4.243456498452289
plus010,6.014906252751815,4.243387694462166
plus010,6.087375002702086,4.243350959090734
plus010,6.159843752652357,4.243257351922049
plus010,6.232312502602628,4.243191377916094
plus010,6.3047812525529,4.24306575655149
plus010,6.377250002503171,4.242958666140919
plus010,6.4497187524534425,4.242782105061262
plus010,6.52218750293289,4.242602904477139
plus010,6.594656252883161,4.242346831726871
plus010,6.667125002833433,4.242057125703203
plus010,6.739593752783704,4.241677785373241
plus010,6.812062502733975,4.241219872165494
plus010,6.884531252684246,4.240648446660021
plus010,6.957000003163695,4.239934161376757
plus010,7.029468753113966,4.239062431012674
plus010,7.101937503064237,4.237955961625139
plus010,7.174406253014508,4.236614889271085
plus010,7.246875002964779,4.234906014214837
plus010,7.31934375291505,4.232831418127443
plus010,7.391812502865322,4.2301918864501955
plus010,7.464281253344771,4.226969595725104
plus010,7.536750003295042,4.222884935352798
plus010,7.609218753245313,4.217865849582498
plus010,7.681687503195584,4.211528018400559
plus010,7.754156253145855,4.203691465698349
plus010,7.826625003096127,4.193824412960158
plus010,7.899093753046398,4.181557615280318
plus010,7.9715625035258455,4.166139276479627
plus010,8.044031253476117,4.146888091474951
plus010,8.116500003426388,4.122707019624087
plus010,8.18896875337666,4.092407549209974
plus010,8.261437503326931,4.054336765392176
plus010,8.333906253277203,4.006499801444999
plus010,8.40637500375665,3.9463460525014478
plus010,8.47884375370692,3.87060856034591
plus010,8.551312503657194,3.7752860947163094
plus010,8.623781253607463,3.655117075573814
plus010,8.696250003557736,3.5037985975507326
plus010,8.768718753508006,3.313013187510036
plus010,8.841187503458277,3.0729299430401604
plus010,8.913656253937727,2.770684381968066
plus010,8.986125003887997,2.391271982649398
plus010,9.05859375383827,1.9154042124518567
plus010,9.13106250378854,1.321221606970622
plus010,9.203531253738811,0.5817020487567398
plus010,9.276000003689083,-0.3258092882031938
plus010,9.34846875416853,-1.4197059268364616
plus010,9.420937504118802,-2.7106378322806317
plus010,9.493406254069074,-4.173562991635405
plus010,9.565875004019343,-5.75327850917652
plus010,9.638343753969616,-7.374396504638928
plus010,9.710812503919886,-8.9443060045812
plus010,9.78328125387016,-10.36320786216548
plus010,9.855750004349607,-11.541346040961109
plus010,9.928218754299877,-12.410747940329081
plus010,10.00068750425015,-12.925322410835296
plus010,10.07315625420042,-13.06575806228301
plus010,10.145625004150693,-12.843803968517344
plus010,10.218093754100963,-12.302312906318036
plus010,10.290562504051232,-11.508162449324477
plus010,10.363031254530682,-10.549388711088254
plus010,10.435500004480954,-9.534502210005863
plus010,10.507968754431225,-8.583175901648534
plus010,10.580437504381496,-7.809524244507643
plus010,10.652906254331766,-7.315020525142753
plus010,10.72537500428204,-7.186701015534928
plus010,10.797843754761486,-7.489854239606645
plus010,10.870312504711759,-8.267821731451694
plus010,10.942781254662028,-9.573518494255858
plus010,11.0152500046123,-11.457461242072432
plus010,11.087718754562571,-13.92662599472498
plus010,11.160187504512843,-16.937135398713142
plus010,11.232656254463114,-20.323456591391903
plus010,11.305125004942562,-23.80126581163018
plus010,11.377593754892834,-27.019670016057987
plus010,11.450062504843105,-29.61173753895515
plus010,11.522531254793376,-31.2903441593751
plus010,11.595000004743648,-31.872385166764612
plus010,11.66746875469392,-31.2903441593751
plus010,11.739937505173366,-29.61173753895515
plus010,11.812406255123639,-27.019670016057987
plus010,11.884875005073908,-23.80126581163018
plus010,11.957343755024182,-20.323456591391903
plus010,12.029812504974451,-16.937135398713142
plus010,12.102281254924723,-13.92662599472498
plus010,12.174750004874994,-11.457461242072432
plus010,12.247218755354442,-9.573518494255858
plus010,12.319687505304714,-8.267821731451694
plus010,12.392156255254985,-7.489854239606645
plus010,12.464625005205257,-7.186701015534928
plus010,12.537093755155528,-7.315020525142753
plus010,12.6095625051058,-7.809524244507643
plus010,12.682031255056069,-8.583175901648534
plus010,12.754500005535519,-9.534502210005863
plus010,12.826968755485789,-10.549388711088254
plus010,12.899437505436062,-11.508162449324477
plus010,12.971906255386331,-12.302312906318036
plus010,13.044375005336603,-12.843803968517344
plus010,13.116843755286874,-13.06575806228301
plus010,13.189312505766322,-12.925322410835296
plus010,13.261781255716595,-12.410747940329081
plus010,13.334250005666865,-11.541346040961109
plus010,13.406718755617135,-10.36320786216548
plus010,13.479187505567408,-8.9443060045812
plus010,13.551656255517678,-7.374396504638928
plus010,13.62412500546795,-5.75327850917652
plus010,13.696593755947399,-4.173562991635405
plus010,13.769062505897669,-2.7106378322806317
plus010,13.841531255847942,-1.4197059268364616
plus010,13.914000005798211,-0.3258092882031938
plus010,13.986468755748485,0.5817020487567398
plus010,14.058937505698754,1.321221606970622
plus010,14.131406255649026,1.9154042124518567
plus010,14.203875006128474,2.391271982649398
plus010,14.276343756078745,2.770684381968066
plus010,14.348812506029017,3.0729299430401604
plus010,14.421281255979288,3.313013187510036
plus010,14.493750005929558,3.5037985975507326
plus010,14.56621875587983,3.655117075573814
plus010,14.638687506359279,3.7752860947163094
plus010,14.71115625630955,3.87060856034591
plus010,14.783625006259822,3.9463460525014478
plus010,14.856093756210091,4.006499801444999
plus010,14.928562506160365,4.054336765392176
plus010,15.001031256110634,4.092407549209974
plus010,15.073500006060907,4.122707019624087
plus010,15.145968756540354,4.146888091474951
plus010,15.218437506490625,4.166139276479627
plus010,15.290906256440897,4.181557615280318
plus010,15.363375006391168,4.193824412960158
plus010,15.43584375634144,4.203691465698349
plus010,15.50831250629171,4.211528018400559
plus010,15.580781256771159,4.217865849582498
plus010,15.65325000672143,4.222884935352798
plus010,15.725718756671702,4.226969595725104
plus010,15.798187506621973,4.2301918864501955
plus010,15.870656256572245,4.232831418127443
plus010,15.943125006522514,4.234906014214837
plus010,16.015593756472786,4.236614889271085
plus010,16.088062506952234,4.237955961625139
plus010,16.160531256902505,4.239062431012674
plus010,16.233000006852777,4.239934161376757
plus010,16.305468756803048,4.240648446660021
plus010,16.37793750675332,4.241219872165494
plus010,16.45040625670359,4.241677785373241
plus010,16.522875006653862,4.242057125703203
plus010,16.59534375713331,4.242346831726871
plus010,16.667812507083582,4.242602904477139
plus010,16.740281257033853,4.242782105061262
plus010,16.812750006984125,4.242958666140919
plus010,16.885218756934396,4.24306575655149
plus010,16.957687506884668,4.243191377916094
plus010,17.030156257364116,4.243257351922049
plus010,17.102625007314387,4.243350959090734
plus010,17.17509375726466,4.243387694462166
plus010,17.247562507214926,4.243456498452289
plus010,17.3200312571652,4.243475927382069
plus010,17.392500007115473,4.243526214023851
plus010,17.46496875706574,4.243536554350626
plus010,17.537437507545192,4.243572133238142
plus010,17.60990625749546,4.243578895267624
plus010,17.68237500744573,4.243602256242716
plus010,17.754843757396007,4.243609045483584
plus010,17.827312507346274,4.243621970892051
plus010,17.899781257296546,4.243630882621047
plus010,17.972250007775994,4.243634909906212
plus010,18.044718757726265,4.24364688291616
plus010,18.11718750767654,4.243643535915651
plus010,18.189656257626808,4.243658651840711
plus010,18.26212500757708,4.2436495768433975
plus010,18.33459375752735,4.243667237033072
plus010,18.407062507477622,4.243654161961981
plus010,18.47953125795707,4.243673101086808
plus010,18.552000007907342,4.24365720963724
plus010,18.624468757857613,4.243676148762067
plus010,18.696937507807885,4.243659876353092
plus010,18.769406257758153,4.243677645388311
plus010,18.841875007708428,4.243662651914489
plus010,18.9143437576587,4.243677931107866
plus010,18.986812508138147,4.243665604349896
plus010,19.05928125808842,4.24367729164029
plus010,19.131750008038686,4.243668760870701
plus010,19.20421875798896,4.243675999099443
plus010,19.276687507939233,4.243671971814279
plus010,19.349156257889504,4.2436743664162675
plus010,19.421625008368952,4.243675128335083
plus010,19.49409375831922,4.243672624887548
plus010,19.56656250826949,4.243678026347718
plus010,19.639031258219767,4.24367101941576
plus010,19.711500008170034,4.2436805297952525
plus010,19.783968758120306,4.243669781297686
plus010,19.856437508070577,4.243682475409369
plus010,19.928906258550025,4.243669032984563
plus010,20.0013750085003,4.243683781555909
plus010,20.07384375845057,4.24366888332194
plus010,20.14631250840084,4.243684366600713
plus010,20.21878125835111,4.243669373126892
plus010,20.291250008301386,4.243684257755168
plus010,20.363718758251654,4.2436705023994215
plus010,20.436187508731102,4.243683495836353
plus010,20.508656258681373,4.243672162293982
plus010,20.581125008631645,4.243682203295507
plus010,20.653593758581916,4.2436742575707225
plus010,20.726062508532188,4.2436805297952525
plus010,20.79853125848246,4.243676611355633
plus010,20.871000008961907,4.2436786386039085
plus010,20.94346875891218,4.243679046774702
plus010,21.01593750886245,4.243676720201178
plus010,21.088406258812718,4.243681373348227
plus010,21.160875008762993,4.243674965066766
plus010,21.233343758713264,4.243683414202195
plus010,21.305812508663532,4.243673550074681
plus010,21.378281259142984,4.24368500606829
plus010,21.45075000909325,4.243672611281855
plus010,21.523218759043527,4.243686053706661
plus010,21.595687508993798,4.243672216716755
plus010,21.668156258944066,4.243686461877454
plus010,21.740625008894337,4.2436724480135375
plus010,21.813093759373785,4.243686244186364
plus010,21.885562509324057,4.243673264355125
plus010,21.958031259274332,4.243685427844777
plus010,22.0305000092246,4.243674611318744
plus010,22.10296875917487,4.24368409448685
plus010,22.175437509125143,4.243676380058851
plus010,22.247906259075414,4.243682380169517
plus010,22.320375009554866,4.243678420912818
plus010,22.392843759505134,4.2436804345554
plus010,22.465312509455405,4.243680584218025
plus010,22.537781259405676,4.2436784481242045
plus010,22.610250009355948,4.243682652283379
plus010,22.68271875930622,4.24367659774994
plus010,22.75518750925649,4.243684489051951
plus010,22.82765625973594,4.2436750467009245
plus010,22.90012500968621,4.24368591764973
plus010,22.972593759636478,4.243673917428395
plus010,23.045062509586753,4.2436868292311685
plus010,23.117531259537024,4.24367333238359
vacuum28-minus005,0.0,3.536634971898867
vacuum28-minus005,0.075173333399374,3.536651285124922
vacuum28-minus005,0.150346666798748,3.53663498550456
vacuum28-minus005,0.225520000198122,3.536651244307842
vacuum28-minus005,0.300693333597496,3.536635012715946
vacuum28-minus005,0.37586666699687,3.5366511490679904
vacuum28-minus005,0.451040000396244,3.536635080744412
vacuum28-minus005,0.526213333795618,3.5366510130110584
vacuum28-minus005,0.601386667194992,3.5366351623785706
vacuum28-minus005,0.676560000594366,3.536650822531355
vacuum28-minus005,0.75173333399374,3.5366352712241156
vacuum28-minus005,0.826906667393114,3.5366505912345723
vacuum28-minus005,0.902080000792488,3.536635393675354
vacuum28-minus005,0.977253334191862,3.5366503191207093
vacuum28-minus005,1.052426667591236,3.536635543337978
vacuum28-minus005,1.12760000099061,3.5366499925840746
vacuum28-minus005,1.202773334389984,3.5366357202119887
vacuum28-minus005,1.277946667789358,3.5366496388360535
vacuum28-minus005,1.353120001188732,3.5366359106916927
vacuum28-minus005,1.428293334588106,3.53664923066526
vacuum28-minus005,1.50346666798748,3.5366361283827823
vacuum28-minus005,1.578640001386854,3.536648781677387
vacuum28-minus005,1.653813334786228,3.536636359679566
vacuum28-minus005,1.7289866681856019,3.5366483054781273
vacuum28-minus005,1.804160001584976,3.5366366181877344
vacuum28-minus005,1.87933333498435,3.5366477748560956
vacuum28-minus005,1.954506668383724,3.536636876695904
vacuum28-minus005,2.029680001783098,3.536647203416985
vacuum28-minus005,2.104853335182472,3.53663716241546
vacuum28-minus005,2.1800266685818457,3.536646604766487
vacuum28-minus005,2.25520000198122,3.5366374617407086
vacuum28-minus005,2.3303733353805938,3.53664596529891
vacuum28-minus005,2.405546668779968,3.536637761065957
vacuum28-minus005,2.480720002179342,3.536645298619947
vacuum28-minus005,2.555893335578716,3.5366380739968992
vacuum28-minus005,2.63106666897809,3.536644591123905
vacuum28-minus005,2.706240002377464,3.536638400533534
vacuum28-minus005,2.7814133357768376,3.536643842810783
vacuum28-minus005,2.856586669176212,3.536638740675862
vacuum28-minus005,2.9317600025755857,3.536643080891968
vacuum28-minus005,3.00693333597496,3.536639067212497
vacuum28-minus005,3.0821066693743338,3.536642278156074
vacuum28-minus005,3.157280002773708,3.536639407354825
vacuum28-minus005,3.232453336173082,3.536641461814487
vacuum28-minus005,3.307626669572456,3.5366397474971536
vacuum28-minus005,3.3828000029718295,3.536640618261513
vacuum28-minus005,3.4579733363712037,3.536640087639481
vacuum28-minus005,3.5331466697705776,3.5366397474971536
vacuum28-minus005,3.608320003169952,3.5366404277818093
vacuum28-minus005,3.6834933365693256,3.536638849521407
vacuum28-minus005,3.7586666699687,3.536640754318444
vacuum28-minus005,3.833840003368074,3.5366379379399677
vacuum28-minus005,3.909013336767448,3.536641067249386
vacuum28-minus005,3.984186670166822,3.5366370127528355
vacuum28-minus005,4.059360003566196,3.536641380180328
vacuum28-minus005,4.13453333696557,3.536636060354317
vacuum28-minus005,4.209706669835766,3.5366416795055766
vacuum28-minus005,4.28488000323514,3.5366351079557985
vacuum28-minus005,4.360053336634515,3.536641951619439
vacuum28-minus005,4.435226670033889,3.5366341419515868
vacuum28-minus005,4.510400003433263,3.5366422101276087
vacuum28-minus005,4.585573336832637,3.536633148735989
vacuum28-minus005,4.660746670232011,3.536642455030085
vacuum28-minus005,4.735920003631384,3.536632169126084
vacuum28-minus005,4.8110933370307585,3.5366426727211744
vacuum28-minus005,4.886266670430132,3.536631175910486
vacuum28-minus005,4.961440003829506,3.536642863200878
vacuum28-minus005,5.03661333722888,3.536630169089195
vacuum28-minus005,5.111786670628255,3.536643012863503
vacuum28-minus005,5.186960004027628,3.536629162267903
vacuum28-minus005,5.262133337427002,3.5366431353147405
vacuum28-minus005,5.3373066708263766,3.536628155446613
vacuum28-minus005,5.412480004225751,3.5366432169489
vacuum28-minus005,5.487653337625125,3.536627135019628
vacuum28-minus005,5.5628266710244985,3.536643257765979
vacuum28-minus005,5.638000004423873,3.536626114592644
vacuum28-minus005,5.713173337823247,3.5366432305545925
vacuum28-minus005,5.788346671222621,3.5366250669542736
vacuum28-minus005,5.863520004621995,3.536643148920434
vacuum28-minus005,5.938693338021368,3.5366240193159033
vacuum28-minus005,6.013866671420742,3.5366429856521164
vacuum28-minus005,6.0890400048201165,3.536622930860453
vacuum28-minus005,6.16421333821949,3.5366427407496404
vacuum28-minus005,6.239386671618864,3.5366218015879243
vacuum28-minus005,6.314560005018238,3.5366423597902323
vacuum28-minus005,6.389733338417613,3.5366206042869295
vacuum28-minus005,6.464906671816986,3.5366418155625077
vacuum28-minus005,6.54008000521636,3.5366192845346958
vacuum28-minus005,6.615253338615735,3.5366410536436934
vacuum28-minus005,6.690426672015109,3.53661777430276
vacuum28-minus005,6.765600005414482,3.5366399923996297
vacuum28-minus005,6.8407733388138565,3.536616005562654
vacuum28-minus005,6.915946672213231,3.536638509379079
vacuum28-minus005,6.991120005612605,3.5366138014403674
vacuum28-minus005,7.066293339011978,3.5366364141023383
vacuum28-minus005,7.141466672411352,3.5366109442448117
vacuum28-minus005,7.216640005810726,3.536633420849851
vacuum28-minus005,7.2918133392101,3.5366067128742507
vacuum28-minus005,7.366986672609475,3.5366280602067603
vacuum28-minus005,7.442160006008848,3.5366001413244725
vacuum28-minus005,7.517333339408222,3.5366205226527705
vacuum28-minus005,7.5925066728075965,3.5365911751727044
vacuum28-minus005,7.667680006206971,3.536609951029214
vacuum28-minus005,7.742853339606344,3.5365786443293383
vacuum28-minus005,7.818026673005718,3.5365948623155403
vacuum28-minus005,7.893200006405093,3.536560698420109
vacuum28-minus005,7.968373339804467,3.536573011572385
vacuum28-minus005,8.04354667320384,3.5365346027006983
vacuum28-minus005,8.118720006603214,3.5365409837707733
vacuum28-minus005,8.193893340002589,3.5364960577720814
vacuum28-minus005,8.269066673401962,3.5364934182676153
vacuum28-minus005,8.344240006801336,3.536438478478785
vacuum28-minus005,8.41941334020071,3.5364221516470367
vacuum28-minus005,8.494586673600084,3.5363517421851256
vacuum28-minus005,8.569760006999458,3.536314517008741
vacuum28-minus005,8.644933340398833,3.5362200526813883
vacuum28-minus005,8.720106673798206,3.5361507724920056
vacuum28-minus005,8.79528000719758,3.5360213415333273
vacuum28-minus005,8.870453340596955,3.5359088904796656
vacuum28-minus005,8.945626673996328,3.535722819020515
vacuum28-minus005,9.020800007395703,3.5355345026219998
vacuum28-minus005,9.095973340795076,3.5352567015798146
vacuum28-minus005,9.17114667419445,3.5349505190617743
vacuum28-minus005,9.246320007593825,3.534528728969269
vacuum28-minus005,9.321493340993198,3.534038910411148
vacuum28-minus005,9.396666674392574,3.533391007304631
vacuum28-minus005,9.471840007791947,3.532613877324832
vacuum28-minus005,9.54701334119132,3.5316100628919105
vacuum28-minus005,9.622186674590695,3.5303820946647875
vacuum28-minus005,9.697360007990069,3.5288173311100985
vacuum28-minus005,9.772533341389442,3.5268797715638387
vacuum28-minus005,9.847706674788817,3.524428297776938
vacuum28-minus005,9.92288000818819,3.521369316186402
vacuum28-minus005,9.998053341587566,3.517511938917716
vacuum28-minus005,10.07322667498694,3.512675332703581
vacuum28-minus005,10.14840000838631,3.506583587693158
vacuum28-minus005,10.223573341785686,3.4989198953220755
vacuum28-minus005,10.29874667518506,3.4892646696201153
vacuum28-minus005,10.373920008584433,3.477086880384687
vacuum28-minus005,10.449093341983808,3.4617277399547737
vacuum28-minus005,10.524266675383181,3.4423160349826323
vacuum28-minus005,10.599440008782556,3.4177964398811764
vacuum28-minus005,10.67461334218193,3.3867469828450436
vacuum28-minus005,10.749786675581303,3.3474543125449485
vacuum28-minus005,10.824960008980678,3.29760746118687
vacuum28-minus005,10.900133342380052,3.234414295639495
vacuum28-minus005,10.975306675779425,3.154128447484326
vacuum28-minus005,11.0504800091788,3.0521970980543895
vacuum28-minus005,11.125653342578174,2.922567496255752
vacuum28-minus005,11.200826675977549,2.7578708803271583
vacuum28-minus005,11.276000009376922,2.5484443917728066
vacuum28-minus005,11.351173342776296,2.282569256626158
vacuum28-minus005,11.42634667617567,1.9451214544401585
vacuum28-minus005,11.501520009575044,1.5179726644578782
vacuum28-minus005,11.57669334297442,0.9782751047260434
vacuum28-minus005,11.651866676373793,0.29945931920590196
vacuum28-minus005,11.727040009773166,-0.5489766832587961
vacuum28-minus005,11.802213343172541,-1.5891045478571237
vacuum28-minus005,11.877386676571914,-2.8410772585396433
vacuum28-minus005,11.952560009971288,-4.299168900172622
vacuum28-minus005,12.027733343370663,-5.914647363046933
vacuum28-minus005,12.102906676770036,-7.611767862355529
vacuum28-minus005,12.178080010169412,-9.292541066954072
vacuum28-minus005,12.253253343568785,-10.84503583753233
vacuum28-minus005,12.328426676968158,-12.161756232229994
vacuum28-minus005,12.403600010367533,-13.158248040295494
vacuum28-minus005,12.478773343766907,-13.775903827020095
vacuum28-minus005,12.553946676637102,-13.985670906890393
vacuum28-minus005,12.629120010036477,-13.794515149882889
vacuum28-minus005,12.70429334343585,-13.246110504385756
vacuum28-minus005,12.779466676835225,-12.41374821335379
vacuum28-minus005,12.854640010234599,-11.395258149207923
vacuum28-minus005,12.929813343633972,-10.312890308248118
vacuum28-minus005,13.004986677033347,-9.301515069207058
vacuum28-minus005,13.08016001043272,-8.489454771676737
vacuum28-minus005,13.155333343832096,-7.989482733766014
vacuum28-minus005,13.23050667723147,-7.896920400677502
vacuum28-minus005,13.305680010630843,-8.279101395278381
vacuum28-minus005,13.380853344030218,-9.182785083409103
vacuum28-minus005,13.456026677429591,-10.669999330212441
vacuum28-minus005,13.531200010828965,-12.789919369216847
vacuum28-minus005,13.60637334422834,-15.541814928449636
vacuum28-minus005,13.681546677627713,-18.85055217314775
vacuum28-minus005,13.756720011027088,-22.485791399097337
vacuum28-minus005,13.831893344426462,-26.09878843249455
vacuum28-minus005,13.907066677825835,-29.27570773571213
vacuum28-minus005,13.98224001122521,-31.626809684940394
vacuum28-minus005,14.057413344624583,-32.87764475559243
vacuum28-minus005,14.132586678023957,-32.87764475559243
vacuum28-minus005,14.207760011423332,-31.626809684940394
vacuum28-minus005,14.282933344822704,-29.27570773571213
vacuum28-minus005,14.358106678222079,-26.09878843249455
vacuum28-minus005,14.433280011621452,-22.485791399097337
vacuum28-minus005,14.508453345020826,-18.85055217314775
vacuum28-minus005,14.5836266784202,-15.541814928449636
vacuum28-minus005,14.658800011819574,-12.789919369216847
vacuum28-minus005,14.73397334521895,-10.669999330212441
vacuum28-minus005,14.809146678618323,-9.182785083409103
vacuum28-minus005,14.884320012017696,-8.279101395278381
vacuum28-minus005,14.959493345417071,-7.896920400677502
vacuum28-minus005,15.034666678816444,-7.989482733766014
vacuum28-minus005,15.109840012215818,-8.489454771676737
vacuum28-minus005,15.185013345615193,-9.301515069207058
vacuum28-minus005,15.260186679014566,-10.312890308248118
vacuum28-minus005,15.335360012413942,-11.395258149207923
vacuum28-minus005,15.410533345813315,-12.41374821335379
vacuum28-minus005,15.485706679212688,-13.246110504385756
vacuum28-minus005,15.560880012612063,-13.794515149882889
vacuum28-minus005,15.636053346011437,-13.985670906890393
vacuum28-minus005,15.71122667941081,-13.775903827020095
vacuum28-minus005,15.786400012810185,-13.158248040295494
vacuum28-minus005,15.861573346209559,-12.161756232229994
vacuum28-minus005,15.936746679608934,-10.84503583753233
vacuum28-minus005,16.011920013008307,-9.292541066954072
vacuum28-minus005,16.08709334640768,-7.611767862355529
vacuum28-minus005,16.162266679807054,-5.914647363046933
vacuum28-minus005,16.237440013206427,-4.299168900172622
vacuum28-minus005,16.3126133466058,-2.8410772585396433
vacuum28-minus005,16.387786680005178,-1.5891045478571237
vacuum28-minus005,16.46296001340455,-0.5489766832587961
vacuum28-minus005,16.538133346803924,0.29945931920590196
vacuum28-minus005,16.613306680203298,0.9782751047260434
vacuum28-minus005,16.68848001360267,1.5179726644578782
vacuum28-minus005,16.763653347002048,1.9451214544401585
vacuum28-minus005,16.83882668040142,2.282569256626158
vacuum28-minus005,16.914000013800795,2.5484443917728066
vacuum28-minus005,16.98917334720017,2.7578708803271583
vacuum28-minus005,17.064346680599545,2.922567496255752
vacuum28-minus005,17.139520013998915,3.0521970980543895
vacuum28-minus005,17.214693347398292,3.154128447484326
vacuum28-minus005,17.289866680797665,3.234414295639495
vacuum28-minus005,17.36504001419704,3.29760746118687
vacuum28-minus005,17.440213347596412,3.3474543125449485
vacuum28-minus005,17.51538668099579,3.3867469828450436
vacuum28-minus005,17.59056001439516,3.4177964398811764
vacuum28-minus005,17.665733347794536,3.4423160349826323
vacuum28-minus005,17.74090668119391,3.4617277399547737
vacuum28-minus005,17.816080014593286,3.477086880384687
vacuum28-minus005,17.891253347992656,3.4892646696201153
vacuum28-minus005,17.96642668139203,3.4989198953220755
vacuum28-minus005,18.041600014791406,3.506583587693158
vacuum28-minus005,18.116773348190776,3.512675332703581
vacuum28-minus005,18.191946681590153,3.517511938917716
vacuum28-minus005,18.267120014989526,3.521369316186402
vacuum28-minus005,18.3422933483889,3.524428297776938
vacuum28-minus005,18.417466681788273,3.5268797715638387
vacuum28-minus005,18.49264001518765,3.5288173311100985
vacuum28-minus005,18.56781334858702,3.5303820946647875
vacuum28-minus005,18.642986681986397,3.5316100628919105
vacuum28-minus005,18.71816001538577,3.532613877324832
vacuum28-minus005,18.793333348785147,3.533391007304631
vacuum28-minus005,18.868506682184517,3.534038910411148
vacuum28-minus005,18.943680015583894,3.534528728969269
vacuum28-minus005,19.018853348983267,3.5349505190617743
vacuum28-minus005,19.09402668238264,3.5352567015798146
vacuum28-minus005,19.169200015782014,3.5355345026219998
vacuum28-minus005,19.24437334918139,3.535722819020515
vacuum28-minus005,19.31954668258076,3.5359088904796656
