case,point,kind,offsetx_invA,offsety_invA,k1,k2,k3,valence_eV,conduction_eV,conduction_vac_eV
k16-minus005,43,K-local,0.03,-0.03,0.3484537578762867,0.3126126469209478,0.0,-1.6451920445715715,0.09834529577616202,-4.200823535730227
k16-minus005,44,K-local,0.03,-0.02,0.3484537578762867,0.3169994716345841,0.0,-1.6422923339224043,0.09453522645183796,-4.204633605054551
k16-minus005,45,K-local,0.03,-0.01,0.3484537578762867,0.32138629634822036,0.0,-1.640542534927732,0.0922389789986384,-4.20692985250775
k16-minus005,46,K-local,0.03,0,0.3484537578762867,0.3257731210618566,0.0,-1.6399557811187666,0.09147464774667706,-4.2076941837597115
k16-minus005,47,K-local,0.03,0.01,0.3484537578762867,0.33015994577549285,0.0,-1.6405425342360156,0.09223898081549675,-4.2069298506908925
k16-minus005,48,K-local,0.03,0.02,0.3484537578762867,0.3345467704891291,0.0,-1.6422923328548151,0.09453522648155323,-4.204633605024836
k16-minus005,49,K-local,0.03,0.03,0.3484537578762867,0.3389335952027654,0.0,-1.6451920420148092,0.0983452936599986,-4.20082353784639
k16-minus005,50,Gamma,0,0,0.0,0.0,0.0,-1.663055664412649,1.1424976598307348,-3.1566711716756544
k16-minus005,51,M,0,0,0.5,0.0,0.0,-2.254522282245544,0.6475067469906247,-3.651662084515764
k16-minus005,52,K-prime,0,0,-0.3333333333333333,-0.3333333333333333,-0.0,-1.632829639280132,0.0821444159033069,-4.217024415603082
k16-minus005,53,Gamma-K1,0.25,0,0.08333333333333333,0.08333333333333333,0.0,-1.8503499566974067,0.7592619885964216,-3.5399068429099674
k16-minus005,54,Gamma-K1,0.3,0,0.09999999999999999,0.09999999999999999,0.0,-1.9590649693697406,0.6215262840265169,-3.677642547479872
k16-minus005,55,Gamma-K1,0.35,0,0.11666666666666665,0.11666666666666665,0.0,-2.0900341335906196,0.5052731775914977,-3.793895653914891
k16-minus005,56,Gamma-K1,0.4,0,0.13333333333333333,0.13333333333333333,0.0,-2.226515975974322,0.40820342122918707,-3.890965410277202
k16-minus005,57,Gamma-K1,0.44999999999999996,0,0.14999999999999997,0.14999999999999997,0.0,-2.341605155113362,0.33519030097976227,-3.9639785305266266
k16-minus005,58,Gamma-K1,0.5,0,0.16666666666666666,0.16666666666666666,0.0,-2.4080037062554958,0.2998214407038641,-3.9993473908025248
k16-minus005,59,Gamma-K1,0.55,0,0.18333333333333335,0.18333333333333335,0.0,-2.417996274349328,0.31525265850461803,-3.983916173001771
k16-minus005,60,Gamma-K1,0.6,0,0.19999999999999998,0.19999999999999998,0.0,-2.3853299023244072,0.3834225063159378,-3.915746325190451
k16-minus005,61,Gamma-K1,0.6499999999999999,0,0.21666666666666662,0.21666666666666662,0.0,-2.32353052623938,0.48408599544762454,-3.8150828360587643
k16-minus005,62,Gamma-K1,0.7,0,0.2333333333333333,0.2333333333333333,0.0,-2.236983165151375,0.5616951406921318,-3.737473690814257
k16-minus005,63,Gamma-K1,0.75,0,0.25,0.25,0.0,-2.1271705772898075,0.5547705156249179,-3.744398315881471
k16-minus005,64,Gamma-K1,0.7999999999999999,0,0.2666666666666666,0.2666666666666666,0.0,-1.9994456232366842,0.4687034284777685,-3.8304654030286205
k16-minus005,65,Gamma-K1,0.85,0,0.2833333333333333,0.2833333333333333,0.0,-1.865913656680375,0.3418483330941203,-3.9573204984122685
k16-minus005,66,Gamma-K1,0.8999999999999999,0,0.29999999999999993,0.29999999999999993,0.0,-1.7455556108065984,0.21203805623089633,-4.087130775275493
k16-minus005,67,Gamma-K1,0.95,0,0.31666666666666665,0.31666666666666665,0.0,-1.6616385203703345,0.11592342300428402,-4.183245408502105
k16-minus005,68,Gamma-K2,0.25,0,-0.16666666666666666,0.08333333333333333,0.0,-1.8450468883335325,0.7756398903041218,-3.523528941202267
k16-minus005,69,Gamma-K2,0.3,0,-0.19999999999999998,0.09999999999999999,0.0,-1.9532974153773486,0.6315682501927643,-3.6676005813136245
k16-minus005,70,Gamma-K2,0.35,0,-0.2333333333333333,0.11666666666666665,0.0,-2.085513637196562,0.5090402163314433,-3.790128615174946
k16-minus005,71,Gamma-K2,0.4,0,-0.26666666666666666,0.13333333333333333,0.0,-2.225741418669151,0.40698674562359616,-3.892182085882793
k16-minus005,72,Gamma-K2,0.44999999999999996,0,-0.29999999999999993,0.14999999999999997,0.0,-2.3474328112657283,0.33114707523138803,-3.968021756275001
k16-minus005,73,Gamma-K2,0.5,0,-0.3333333333333333,0.16666666666666666,0.0,-2.4216755988635716,0.29495307883062033,-4.004215752675768
k16-minus005,74,Gamma-K2,0.55,0,-0.3666666666666667,0.18333333333333335,0.0,-2.4377393799746225,0.3106888905349956,-3.988479940971393
k16-minus005,75,Gamma-K2,0.6,0,-0.39999999999999997,0.19999999999999998,0.0,-2.4081527670621568,0.379504278477035,-3.919664553029354
k16-minus005,76,Gamma-K2,0.6499999999999999,0,-0.43333333333333324,0.21666666666666662,0.0,-2.3471540834043756,0.48100923813068924,-3.8181595933756998
k16-minus005,77,Gamma-K2,0.7,0,-0.4666666666666666,0.2333333333333333,0.0,-2.2597540965696274,0.5627761389087073,-3.736392692597682
k16-minus005,78,Gamma-K2,0.75,0,-0.5,0.25,0.0,-2.1477795895913507,0.5644212469439224,-3.7347475845624665
k16-minus005,79,Gamma-K2,0.7999999999999999,0,-0.5333333333333332,0.2666666666666666,0.0,-2.0168536595498203,0.4840467007814003,-3.8151221307249887
k16-minus005,80,Gamma-K2,0.85,0,-0.5666666666666667,0.2833333333333333,0.0,-1.8792743340830373,0.3577366953402926,-3.9414321361660964
k16-minus005,81,Gamma-K2,0.8999999999999999,0,-0.5999999999999999,0.29999999999999993,0.0,-1.7541945718303817,0.22441516506623313,-4.074753666440156
k16-minus005,82,Gamma-K2,0.95,0,-0.6333333333333333,0.31666666666666665,0.0,-1.6654021641388028,0.12232205386679164,-4.176846777639597
k16-minus005,83,Gamma-K3,0.25,0,0.08333333333333333,-0.16666666666666666,0.0,-1.8503499598433535,0.759261985339128,-3.539906846167261
k16-minus005,84,Gamma-K3,0.3,0,0.09999999999999999,-0.19999999999999998,0.0,-1.9590649710054935,0.621526280160516,-3.677642551345873
k16-minus005,85,Gamma-K3,0.35,0,0.11666666666666665,-0.2333333333333333,0.0,-2.090034133636419,0.5052731779714368,-3.7938956535349524
k16-minus005,86,Gamma-K3,0.4,0,0.13333333333333333,-0.26666666666666666,0.0,-2.22651596404242,0.4082034149716357,-3.8909654165347534
k16-minus005,87,Gamma-K3,0.44999999999999996,0,0.14999999999999997,-0.29999999999999993,0.0,-2.3416051436077687,0.33519030309484266,-3.9639785284115465
k16-minus005,88,Gamma-K3,0.5,0,0.16666666666666666,-0.3333333333333333,0.0,-2.4080037075955096,0.299821435790925,-3.999347395715464
k16-minus005,89,Gamma-K3,0.55,0,0.18333333333333335,-0.3666666666666667,0.0,-2.4179962821810017,0.3152526530835755,-3.9839161784228136
k16-minus005,90,Gamma-K3,0.6,0,0.19999999999999998,-0.39999999999999997,0.0,-2.3853298932832985,0.38342250517456955,-3.9157463263318193
k16-minus005,91,Gamma-K3,0.6499999999999999,0,0.21666666666666662,-0.43333333333333324,0.0,-2.3235305269111874,0.48408600545453945,-3.8150828260518495
k16-minus005,92,Gamma-K3,0.7,0,0.2333333333333333,-0.4666666666666666,0.0,-2.2369831653433425,0.5616951406346377,-3.7374736908717514
k16-minus005,93,Gamma-K3,0.75,0,0.25,-0.5,0.0,-2.127170578052742,0.5547705099479732,-3.744398321558416
k16-minus005,94,Gamma-K3,0.7999999999999999,0,0.2666666666666666,-0.5333333333333332,0.0,-1.9994456272017775,0.4687034309807953,-3.830465400525594
k16-minus005,95,Gamma-K3,0.85,0,0.2833333333333333,-0.5666666666666667,0.0,-1.8659136528548186,0.34184833054440444,-3.9573205009619845
k16-minus005,96,Gamma-K3,0.8999999999999999,0,0.29999999999999993,-0.5999999999999999,0.0,-1.7455556139092818,0.21203805842230855,-4.0871307730840805
k16-minus005,97,Gamma-K3,0.95,0,0.31666666666666665,-0.6333333333333333,0.0,-1.661638523254936,0.1159234221126452,-4.183245409393744
k16-plus005,1,K-local,-0.03,-0.03,0.31806094472462165,0.32780905349678036,0.0,-1.709447887807145,-0.01998957450427797,-4.281981757306923
k16-plus005,2,K-local,-0.03,-0.02,0.31806094472462165,0.3321958782104166,0.0,-1.7057368727226527,-0.024402253918461146,-4.286394436721106
k16-plus005,3,K-local,-0.03,-0.01,0.31806094472462165,0.33658270292405285,0.0,-1.7034986672472807,-0.02706683170758921,-4.289059014510235
k16-plus005,4,K-local,-0.03,0,0.31806094472462165,0.3409695276376891,0.0,-1.7027479061291537,-0.02795422186564346,-4.289946404668289
k16-plus005,5,K-local,-0.03,0.01,0.31806094472462165,0.34535635235132534,0.0,-1.7034986654066722,-0.027066834583953696,-4.289059017386599
k16-plus005,6,K-local,-0.03,0.02,0.31806094472462165,0.3497431770649616,0.0,-1.7057368745420034,-0.024402251032208694,-4.286394433834854
k16-plus005,7,K-local,-0.03,0.03,0.31806094472462165,0.3541300017785979,0.0,-1.7094478858718745,-0.01998957484434782,-4.281981757646993
k16-plus005,8,K-local,-0.02,-0.03,0.3231517409275256,0.3252636553953284,0.0,-1.705877411751428,-0.0247396303500449,-4.286731813152691
k16-plus005,9,K-local,-0.02,-0.02,0.3231517409275256,0.32965048010896464,0.0,-1.7022446219988165,-0.02912238349902126,-4.291114566301666
k16-plus005,10,K-local,-0.02,-0.01,0.3231517409275256,0.3340373048226009,0.0,-1.7000452223079774,-0.03177046062282999,-4.293762643425476
k16-plus005,11,K-local,-0.02,0,0.3231517409275256,0.3384241295362372,0.0,-1.6993093133347656,-0.03265314376447874,-4.294645326567124
k16-plus005,12,K-local,-0.02,0.01,0.3231517409275256,0.3428109542498734,0.0,-1.7000452203955352,-0.031770462439677766,-4.293762645242323
k16-plus005,13,K-local,-0.02,0.02,0.3231517409275256,0.3471977789635097,0.0,-1.7022446233142436,-0.029122382485945213,-4.2911145652885905
k16-plus005,14,K-local,-0.02,0.03,0.3231517409275256,0.35158460367714595,0.0,-1.7058774114797097,-0.02473963035590729,-4.286731813158553
k16-plus005,15,K-local,-0.01,-0.03,0.32824253713042945,0.3227182572938765,0.0,-1.7035085995881434,-0.02791408161277814,-4.289906264415423
k16-plus005,16,K-local,-0.01,-0.02,0.32824253713042945,0.3271050820075127,0.0,-1.6999562501085852,-0.03225419710009225,-4.294246379902738
k16-plus005,17,K-local,-0.01,-0.01,0.32824253713042945,0.331491906721149,0.0,-1.697814280185954,-0.03487578389004468,-4.29686796669269
k16-plus005,18,K-local,-0.01,0,0.32824253713042945,0.33587873143478525,0.0,-1.6970993569315016,-0.03575114080930798,-4.297743323611953
k16-plus005,19,K-local,-0.01,0.01,0.32824253713042945,0.34026555614842147,0.0,-1.697814276219569,-0.03487578609525112,-4.296867968897897
k16-plus005,20,K-local,-0.01,0.02,0.32824253713042945,0.34465238086205774,0.0,-1.6999562481305592,-0.03225419701179731,-4.294246379814442
k16-plus005,21,K-local,-0.01,0.03,0.32824253713042945,0.349039205575694,0.0,-1.7035085977518964,-0.027914079456689802,-4.289906262259335
k16-plus005,22,K-local,0,-0.03,0.3333333333333333,0.32017285919242455,0.0,-1.7024030824673186,-0.02946266597622165,-4.291454848778867
k16-plus005,23,K-local,0,-0.02,0.3333333333333333,0.32455968390606077,0.0,-1.6989474589354043,-0.033745477756088764,-4.295737660558734
k16-plus005,24,K-local,0,-0.01,0.3333333333333333,0.32894650861969704,0.0,-1.696861258227176,-0.03633096874411618,-4.298323151546762
k16-plus005,25,K-local,0,0,0.3333333333333333,0.3333333333333333,0.0,-1.6961660400269054,-0.03719590855742147,-4.299188091360067
k16-plus005,26,K-local,0,0.01,0.3333333333333333,0.33772015804696953,0.0,-1.6968612595242636,-0.03633097144369666,-4.298323154246342
k16-plus005,27,K-local,0,0.02,0.3333333333333333,0.3421069827606058,0.0,-1.698947456583878,-0.033745476702580976,-4.295737659505226
k16-plus005,28,K-local,0,0.03,0.3333333333333333,0.3464938074742421,0.0,-1.7024030853139256,-0.029462664661297582,-4.2914548474639425
k16-plus005,29,K-local,0.01,-0.03,0.33842412953623724,0.3176274610909726,0.0,-1.702612587466248,-0.02934491329018866,-4.291337096092834
k16-plus005,30,K-local,0.01,-0.02,0.33842412953623724,0.32201428580460884,0.0,-1.6992630835193512,-0.03355881509354542,-4.295550997896191
k16-plus005,31,K-local,0.01,-0.01,0.33842412953623724,0.3264011105182451,0.0,-1.6972396411649686,-0.036102142168446066,-4.298094324971092
k16-plus005,32,K-local,0.01,0,0.33842412953623724,0.3307879352318814,0.0,-1.6965562499824622,-0.0369501450679814,-4.298942327870627
k16-plus005,33,K-local,0.01,0.01,0.33842412953623724,0.3351747599455176,0.0,-1.697239642074652,-0.036102146503255106,-4.298094329305901
k16-plus005,34,K-local,0.01,0.02,0.33842412953623724,0.33956158465915387,0.0,-1.6992630816345793,-0.033558815398072366,-4.295550998200717
k16-plus005,35,K-local,0.01,0.03,0.33842412953623724,0.34394840937279014,0.0,-1.7026125857032992,-0.029344912261863736,-4.291337095064509
k16-plus005,36,K-local,0.02,-0.03,0.3435149257391411,0.3150820629895207,0.0,-1.7041727956830999,-0.02753728079627777,-4.289529463598923
k16-plus005,37,K-local,0.02,-0.02,0.3435149257391411,0.3194688877031569,0.0,-1.7009352731385292,-0.03166755690631777,-4.293659739708963
k16-plus005,38,K-local,0.02,-0.01,0.3435149257391411,0.3238557124167932,0.0,-1.698976930163691,-0.03415983237944161,-4.296152015182087
k16-plus005,39,K-local,0.02,0,0.3435149257391411,0.32824253713042945,0.0,-1.6983224458982773,-0.03499011235171583,-4.296982295154361
k16-plus005,40,K-local,0.02,0.01,0.3435149257391411,0.33262936184406566,0.0,-1.698976929315664,-0.03415983740478738,-4.296152020207432
k16-plus005,41,K-local,0.02,0.02,0.3435149257391411,0.33701618655770194,0.0,-1.7009352718841095,-0.03166755798342768,-4.293659740786073
k16-plus005,42,K-local,0.02,0.03,0.3435149257391411,0.3414030112713382,0.0,-1.7041727902709998,-0.027537285985696366,-4.289529468788341
k16-plus005,43,K-local,0.03,-0.03,0.348605721942045,0.31253666488806875,0.0,-1.7070990310664647,-0.024027879540716307,-4.286020062343361
k16-plus005,44,K-local,0.03,-0.02,0.348605721942045,0.31692348960170497,0.0,-1.7039868533648583,-0.02806419381166426,-4.290056376614309
k16-plus005,45,K-local,0.03,-0.01,0.348605721942045,0.32131031431534124,0.0,-1.7021056334702451,-0.030499665298588326,-4.292491848101234
k16-plus005,46,K-local,0.03,0,0.348605721942045,0.3256971390289775,0.0,-1.7014789579079423,-0.03131298097250686,-4.293305163775152
k16-plus005,47,K-local,0.03,0.01,0.348605721942045,0.33008396374261373,0.0,-1.7021056330528828,-0.030499667370801183,-4.292491850173446
k16-plus005,48,K-local,0.03,0.02,0.348605721942045,0.33447078845625,0.0,-1.7039868525462472,-0.02806419551914098,-4.290056378321786
k16-plus005,49,K-local,0.03,0.03,0.348605721942045,0.3388576131698863,0.0,-1.707099029441571,-0.024027877659815785,-4.286020060462461
k16-plus005,50,Gamma,0,0,0.0,0.0,0.0,-1.6619808248393557,1.0509406753517387,-3.2110515074509065
k16-plus005,51,M,0,0,0.5,0.0,0.0,-2.3128140240191755,0.533740520473156,-3.7282516623294892
k16-plus005,52,K-prime,0,0,-0.3333333333333333,-0.3333333333333333,-0.0,-1.6961660386010569,-0.03719591103513451,-4.299188093837779
k16-plus005,53,Gamma-K1,0.25,0,0.08333333333333333,0.08333333333333333,0.0,-1.8608846099964667,0.7167172876269218,-3.5452748951757234
k16-plus005,54,Gamma-K1,0.3,0,0.09999999999999999,0.09999999999999999,0.0,-1.9743036292901406,0.5813952077232227,-3.6805969750794225
k16-plus005,55,Gamma-K1,0.35,0,0.11666666666666665,0.11666666666666665,0.0,-2.110805086032609,0.46554087713009024,-3.796451305672555
k16-plus005,56,Gamma-K1,0.4,0,0.13333333333333333,0.13333333333333333,0.0,-2.2546760540844155,0.36751752067751,-3.8944746621251354
k16-plus005,57,Gamma-K1,0.44999999999999996,0,0.14999999999999997,0.14999999999999997,0.0,-2.3806684391316426,0.29357235888968264,-3.9684198239129627
k16-plus005,58,Gamma-K1,0.5,0,0.16666666666666666,0.16666666666666666,0.0,-2.461156777073746,0.25778791385470634,-4.004204268947939
k16-plus005,59,Gamma-K1,0.55,0,0.18333333333333335,0.18333333333333335,0.0,-2.483908147740145,0.27301761039670647,-3.988974572405939
k16-plus005,60,Gamma-K1,0.6,0,0.19999999999999998,0.19999999999999998,0.0,-2.458920022080181,0.3408997413236693,-3.921092441478976
k16-plus005,61,Gamma-K1,0.6499999999999999,0,0.21666666666666662,0.21666666666666662,0.0,-2.4002379706310566,0.4397546742727571,-3.8222375085298883
k16-plus005,62,Gamma-K1,0.7,0,0.2333333333333333,0.2333333333333333,0.0,-2.3141997914967956,0.5076907286108794,-3.754301454191766
k16-plus005,63,Gamma-K1,0.75,0,0.25,0.25,0.0,-2.2036165677418533,0.48309143087795875,-3.7789007519246867
k16-plus005,64,Gamma-K1,0.7999999999999999,0,0.2666666666666666,0.2666666666666666,0.0,-2.0743691767098684,0.3819944975434224,-3.879997685259223
k16-plus005,65,Gamma-K1,0.85,0,0.2833333333333333,0.2833333333333333,0.0,-1.9385864617339923,0.24401236787556055,-4.0179798149270844
k16-plus005,66,Gamma-K1,0.8999999999999999,0,0.29999999999999993,0.29999999999999993,0.0,-1.81514893107546,0.10531917176493648,-4.156673011037709
k16-plus005,67,Gamma-K1,0.95,0,0.31666666666666665,0.31666666666666665,0.0,-1.7276843051767625,0.0018659636724589694,-4.2601262191301865
k16-plus005,68,Gamma-K2,0.25,0,-0.16666666666666666,0.08333333333333333,0.0,-1.8659558351133765,0.7026513311133625,-3.559340851689283
k16-plus005,69,Gamma-K2,0.3,0,-0.19999999999999998,0.09999999999999999,0.0,-1.9797560618835657,0.5730685189056713,-3.688923663896974
k16-plus005,70,Gamma-K2,0.35,0,-0.2333333333333333,0.11666666666666665,0.0,-2.11506121667849,0.4630512413933881,-3.798940941409257
k16-plus005,71,Gamma-K2,0.4,0,-0.26666666666666666,0.13333333333333333,0.0,-2.2553977517036823,0.369680635049359,-3.892311547753286
k16-plus005,72,Gamma-K2,0.44999999999999996,0,-0.29999999999999993,0.14999999999999997,0.0,-2.3752617181896802,0.29818694283863506,-3.9638052399640102
k16-plus005,73,Gamma-K2,0.5,0,-0.3333333333333333,0.16666666666666666,0.0,-2.448314709995904,0.2629231406721255,-3.99906904213052
k16-plus005,74,Gamma-K2,0.55,0,-0.3666666666666667,0.18333333333333335,0.0,-2.4650725593812486,0.2776082302395355,-3.9843839525631095
k16-plus005,75,Gamma-K2,0.6,0,-0.39999999999999997,0.19999999999999998,0.0,-2.4368431110816466,0.3448106428774133,-3.917181539925232
k16-plus005,76,Gamma-K2,0.6499999999999999,0,-0.43333333333333324,0.21666666666666662,0.0,-2.377197897036206,0.44281138072976484,-3.8191808020728804
k16-plus005,77,Gamma-K2,0.7,0,-0.4666666666666666,0.2333333333333333,0.0,-2.2919038253239172,0.5048961175547192,-3.757096065247926
k16-plus005,78,Gamma-K2,0.75,0,-0.5,0.25,0.0,-2.1833547885453006,0.47049495373976624,-3.791497229062879
k16-plus005,79,Gamma-K2,0.7999999999999999,0,-0.5333333333333332,0.2666666666666666,0.0,-2.0572054973133023,0.36458293865819097,-3.897409244144454
k16-plus005,80,Gamma-K2,0.85,0,-0.5666666666666667,0.2833333333333333,0.0,-1.9253941310398155,0.22699897916637604,-4.034993203636269
k16-plus005,81,Gamma-K2,0.8999999999999999,0,-0.5999999999999999,0.29999999999999993,0.0,-1.8065757274008731,0.0924345901138061,-4.1695575926888395
k16-plus005,82,Gamma-K2,0.95,0,-0.6333333333333333,0.31666666666666665,0.0,-1.723916627886562,-0.004682469325421639,-4.266674652128067
k16-plus005,83,Gamma-K3,0.25,0,0.08333333333333333,-0.16666666666666666,0.0,-1.8608846156312695,0.7167172906609608,-3.5452748921416846
k16-plus005,84,Gamma-K3,0.3,0,0.09999999999999999,-0.19999999999999998,0.0,-1.9743036305713313,0.5813952037721003,-3.680596979030545
k16-plus005,85,Gamma-K3,0.35,0,0.11666666666666665,-0.2333333333333333,0.0,-2.1108050903858104,0.46554088562309665,-3.7964512971795488
k16-plus005,86,Gamma-K3,0.4,0,0.13333333333333333,-0.26666666666666666,0.0,-2.2546760466179774,0.3675175191115758,-3.8944746636910694
k16-plus005,87,Gamma-K3,0.44999999999999996,0,0.14999999999999997,-0.29999999999999993,0.0,-2.380668451512125,0.29357236204042836,-3.9684198207622168
k16-plus005,88,Gamma-K3,0.5,0,0.16666666666666666,-0.3333333333333333,0.0,-2.461156787559718,0.25778791021468317,-4.0042042725879625
k16-plus005,89,Gamma-K3,0.55,0,0.18333333333333335,-0.3666666666666667,0.0,-2.4839081491755977,0.2730176171021784,-3.9889745657004667
k16-plus005,90,Gamma-K3,0.6,0,0.19999999999999998,-0.39999999999999997,0.0,-2.4589200306644785,0.34089973960197767,-3.9210924432006675
k16-plus005,91,Gamma-K3,0.6499999999999999,0,0.21666666666666662,-0.43333333333333324,0.0,-2.4002379687686193,0.4397546701732749,-3.8222375126293704
k16-plus005,92,Gamma-K3,0.7,0,0.2333333333333333,-0.4666666666666666,0.0,-2.3141997908067244,0.5076907268938341,-3.754301455908811
k16-plus005,93,Gamma-K3,0.75,0,0.25,-0.5,0.0,-2.2036165687339744,0.4830914294401396,-3.778900753362506
k16-plus005,94,Gamma-K3,0.7999999999999999,0,0.2666666666666666,-0.5333333333333332,0.0,-2.0743691791317347,0.38199450038096483,-3.8799976824216804
k16-plus005,95,Gamma-K3,0.85,0,0.2833333333333333,-0.5666666666666667,0.0,-1.9385864617649236,0.24401236326846543,-4.01797981953418
k16-plus005,96,Gamma-K3,0.8999999999999999,0,0.29999999999999993,-0.5999999999999999,0.0,-1.8151489293326353,0.10531917209578072,-4.156673010706864
k16-plus005,97,Gamma-K3,0.95,0,0.31666666666666665,-0.6333333333333333,0.0,-1.7276843065124503,0.0018659666366565562,-4.260126216165989
k16-zero,1,K-local,-0.03,-0.03,0.3181369267575008,0.3277710624803408,0.0,-1.677013502873878,0.03732076308568628,-4.243171689298473
k16-zero,2,K-local,-0.03,-0.02,0.3181369267575008,0.3321578871939771,0.0,-1.6734115402463952,0.03302311278193678,-4.2474693396022225
k16-zero,3,K-local,-0.03,-0.01,0.3181369267575008,0.33654471190761337,0.0,-1.671234281990636,0.030428910939459288,-4.2500635414447
k16-zero,4,K-local,-0.03,0,0.3181369267575008,0.34093153662124964,0.0,-1.6705082827288276,0.02956107890109923,-4.25093137348306
k16-zero,5,K-local,-0.03,0.01,0.3181369267575008,0.3453183613348859,0.0,-1.6712342828547864,0.030428912108823633,-4.2500635402753355
k16-zero,6,K-local,-0.03,0.02,0.3181369267575008,0.3497051860485222,0.0,-1.673411540085663,0.033023113437719076,-4.24746933894644
k16-zero,7,K-local,-0.03,0.03,0.3181369267575008,0.35409201076215846,0.0,-1.677013503976972,0.03732075964318371,-4.243171692740976
k16-zero,8,K-local,-0.02,-0.03,0.3232023956161117,0.3252383280510354,0.0,-1.6736546684043754,0.03317896424463138,-4.247313488139528
k16-zero,9,K-local,-0.02,-0.02,0.3232023956161117,0.3296251527646717,0.0,-1.6701236119059293,0.028913385414231715,-4.251579066969928
k16-zero,10,K-local,-0.02,-0.01,0.3232023956161117,0.33401197747830796,0.0,-1.667992555552992,0.026337179897781372,-4.254155272486378
k16-zero,11,K-local,-0.02,0,0.3232023956161117,0.3383988021919442,0.0,-1.6672775954005936,0.025476830741997133,-4.255015621642162
k16-zero,12,K-local,-0.02,0.01,0.3232023956161117,0.34278562690558045,0.0,-1.6679925525591501,0.02633717811272885,-4.25415527427143
k16-zero,13,K-local,-0.02,0.02,0.3232023956161117,0.3471724516192167,0.0,-1.6701236123666485,0.02891338613456829,-4.251579066249591
k16-zero,14,K-local,-0.02,0.03,0.3232023956161117,0.351559276332853,0.0,-1.6736546705270114,0.03317896464164387,-4.247313487742515
k16-zero,15,K-local,-0.01,-0.03,0.3282678644747225,0.32270559362173,0.0,-1.6715232012835834,0.030616096554505652,-4.249876355829653
k16-zero,16,K-local,-0.01,-0.02,0.3282678644747225,0.3270924183353663,0.0,-1.6680772364927667,0.026395540008445083,-4.254096912375714
k16-zero,17,K-local,-0.01,-0.01,0.3282678644747225,0.33147924304900256,0.0,-1.6660016353887737,0.02384527081629694,-4.256647181567862
k16-zero,18,K-local,-0.01,0,0.3282678644747225,0.3358660677626388,0.0,-1.6653055739634859,0.022994475762205847,-4.257497976621953
k16-zero,19,K-local,-0.01,0.01,0.3282678644747225,0.34025289247627505,0.0,-1.6660016348866717,0.02384527321494253,-4.256647179169216
k16-zero,20,K-local,-0.01,0.02,0.3282678644747225,0.3446397171899113,0.0,-1.6680772368664898,0.026395541313594475,-4.254096911070564
k16-zero,21,K-local,-0.01,0.03,0.3282678644747225,0.3490265419035476,0.0,-1.671523199365341,0.030616096566247038,-4.2498763558179125
k16-zero,22,K-local,0,-0.03,0.3333333333333333,0.32017285919242455,0.0,-1.6706877059700385,0.029675362723185737,-4.250817089660973
k16-zero,23,K-local,0,-0.02,0.3333333333333333,0.3245596839060608,0.0,-1.6673322050330053,0.02551081721793785,-4.254981635166222
k16-zero,24,K-local,0,-0.01,0.3333333333333333,0.3289465086196971,0.0,-1.6653125887913418,0.02299740641052468,-4.257495045973634
k16-zero,25,K-local,0,0,0.3333333333333333,0.33333333333333337,0.0,-1.6646336858686528,0.022162193125984293,-4.258330259258175
k16-zero,26,K-local,0,0.01,0.3333333333333333,0.33772015804696964,0.0,-1.6653125878510158,0.022997406992302096,-4.257495045391857
k16-zero,27,K-local,0,0.02,0.3333333333333333,0.3421069827606059,0.0,-1.6673322050746509,0.02551081410194203,-4.254981638282217
k16-zero,28,K-local,0,0.03,0.3333333333333333,0.3464938074742422,0.0,-1.6706877061663779,0.029675362522317755,-4.250817089861841
k16-zero,29,K-local,0.01,-0.03,0.3383988021919442,0.31764012476311915,0.0,-1.6711819105289822,0.03039514560403906,-4.25009730678012
k16-zero,30,K-local,0.01,-0.02,0.3383988021919442,0.3220269494767554,0.0,-1.6679336054329108,0.02629869144727306,-4.254193760936886
k16-zero,31,K-local,0.01,-0.01,0.3383988021919442,0.3264137741903917,0.0,-1.665971034818162,0.023828966129189343,-4.25666348625497
k16-zero,32,K-local,0.01,0,0.3383988021919442,0.3308005989040279,0.0,-1.6653207889531083,0.023001321590618174,-4.257491130793541
k16-zero,33,K-local,0.01,0.01,0.3383988021919442,0.3351874236176642,0.0,-1.66597103429823,0.023828966117145845,-4.256663486267013
k16-zero,34,K-local,0.01,0.02,0.3383988021919442,0.33957424833130045,0.0,-1.6679336051407216,0.02629869186261138,-4.254193760521548
k16-zero,35,K-local,0.01,0.03,0.3383988021919442,0.3439610730449367,0.0,-1.671181906916812,0.03039514255562537,-4.250097309828534
k16-zero,36,K-local,0.02,-0.03,0.343464271050555,0.31510739033381374,0.0,-1.67304263453779,0.03279329759064857,-4.24769915479351
k16-zero,37,K-local,0.02,-0.02,0.343464271050555,0.31949421504745,0.0,-1.6699121008897655,0.028777201330625175,-4.251715251053534
k16-zero,38,K-local,0.02,-0.01,0.343464271050555,0.3238810397610863,0.0,-1.6680198659358618,0.026354059905259308,-4.2541383924789
k16-zero,39,K-local,0.02,0,0.343464271050555,0.3282678644747225,0.0,-1.667384996524313,0.025546952612631384,-4.2549454997715275
k16-zero,40,K-local,0.02,0.01,0.343464271050555,0.3326546891883588,0.0,-1.6680198637827206,0.02635405645991995,-4.254138395924239
