cell,ik,band,energy_eV,native_weight,even_weight,odd_weight,norm,native_minus_even
primitive,36,5,8.601514490954404,1.0,1.0000000000000013,0.0,1.0000000000000013,-1.3322676295501878e-15
primitive,36,6,9.454158746007042,1.0,1.0000000000000009,0.0,1.0000000000000009,-8.881784197001252e-16
primitive,36,7,9.454158745930563,1.0,0.9999999999999977,0.0,0.9999999999999977,2.3314683517128287e-15
primitive,36,8,11.72242119775759,1.0,0.9999999999999977,0.0,0.9999999999999977,2.3314683517128287e-15
primitive,37,1,-5.6137590449950725,1.0,0.9999999999999994,0.0,0.9999999999999994,5.551115123125783e-16
primitive,37,2,4.628887069336596,1.0,0.9999999999999966,0.0,0.9999999999999966,3.4416913763379853e-15
primitive,37,3,5.936439692539969,1.0,1.0,0.0,1.0,0.0
primitive,37,4,5.936439692661088,1.0,0.999999999999999,0.0,0.999999999999999,9.992007221626409e-16
primitive,37,5,8.752059153383021,1.0,1.0000000000000027,0.0,1.0000000000000027,-2.6645352591003757e-15
primitive,37,6,9.229609360666018,1.0,0.9999999999999978,0.0,0.9999999999999978,2.220446049250313e-15
primitive,37,7,9.229609360624432,1.0,1.0000000000000002,0.0,1.0000000000000002,-2.220446049250313e-16
primitive,37,8,10.999186950667724,1.0,0.9999999999999998,0.0,0.9999999999999998,2.220446049250313e-16
primitive,38,1,-5.728736334585086,1.0,0.9999999999999991,0.0,0.9999999999999991,8.881784197001252e-16
primitive,38,2,5.372654233085687,1.0,0.9999999999999982,0.0,0.9999999999999982,1.7763568394002505e-15
primitive,38,3,6.083881884228715,1.0,0.9999999999999983,0.0,0.9999999999999983,1.6653345369377348e-15
primitive,38,4,6.083881884249823,1.0,0.9999999999999998,0.0,0.9999999999999998,2.220446049250313e-16
primitive,38,5,8.854017464313701,1.0,1.0000000000000024,0.0,1.0000000000000024,-2.4424906541753444e-15
primitive,38,6,9.014340819924902,1.0,1.0000000000000016,0.0,1.0000000000000016,-1.5543122344752192e-15
primitive,38,7,9.014340823361342,1.0,1.0000000000000002,0.0,1.0000000000000002,-2.220446049250313e-16
primitive,38,8,10.336732938514709,1.0,0.999999999999998,0.0,0.999999999999998,1.9984014443252818e-15
primitive,39,1,-5.798077653110602,1.0,1.000000000000001,0.0,1.000000000000001,-1.1102230246251565e-15
primitive,39,2,5.974962032086137,1.0,1.000000000000024,0.0,1.000000000000024,-2.398081733190338e-14
primitive,39,3,6.190442817399404,1.0,0.9999999999999976,0.0,0.9999999999999976,2.4424906541753444e-15
primitive,39,4,6.190442817426447,1.0,1.0000000000000004,0.0,1.0000000000000004,-4.440892098500626e-16
primitive,39,5,8.852691044436881,1.0,0.9999999999999777,0.0,0.9999999999999777,2.2315482794965646e-14
primitive,39,6,8.857793805056676,1.0,0.999999999999988,0.0,0.999999999999988,1.199040866595169e-14
primitive,39,7,8.857793807947678,1.0,1.0000000000000009,0.0,1.0000000000000009,-8.881784197001252e-16
primitive,39,8,9.861210452736836,1.0,0.9999999999999981,0.0,0.9999999999999981,1.887379141862766e-15
primitive,40,1,-5.821232223691898,1.0,0.9999999999999989,0.0,0.9999999999999989,1.1102230246251565e-15
primitive,40,2,6.230001316938987,1.0,0.9999999999999982,0.0,0.9999999999999982,1.7763568394002505e-15
primitive,40,3,6.230001316956438,1.0,1.0000000000000002,0.0,1.0000000000000002,-2.220446049250313e-16
primitive,40,4,6.230001316985706,1.0,1.0000000000000004,0.0,1.0000000000000004,-4.440892098500626e-16
primitive,40,5,8.800090632052001,1.0,0.9999999999999994,0.0,0.9999999999999994,5.551115123125783e-16
primitive,40,6,8.800090632100765,1.0,1.0000000000000062,0.0,1.0000000000000062,-6.217248937900877e-15
primitive,40,7,8.800090632080607,1.0,1.0000000000000036,0.0,1.0000000000000036,-3.552713678800501e-15
primitive,40,8,9.70346296522998,1.0,1.0000000000000009,0.0,1.0000000000000009,-8.881784197001252e-16
supercell,1,1,-5.821232352449497,1.0,0.9999999999872544,1.2743535182980214e-11,0.9999999999999986,1.2745582367301722e-11
supercell,1,2,-3.430445318365663,0.0,1.094309261877947e-12,0.9999999999989033,0.999999999999998,-1.094309261877947e-12
supercell,1,3,-0.8291419251464389,0.0,1.0059160637766439e-11,0.9999999999899396,0.9999999999999986,-1.0059160637766439e-11
supercell,1,4,5.0165581819035365,0.0,4.709556346279454e-12,0.999999999995292,1.000000000000002,-4.709556346279454e-12
supercell,1,5,5.016558181764018,0.0,9.866757127209957e-12,0.9999999999901336,1.0000000000000004,-9.866757127209957e-12
supercell,1,6,6.230001132567896,1.0,0.9999999999831468,1.6854009941239726e-11,1.0000000000000036,1.6853185513809876e-11
supercell,1,7,6.230001132057307,1.0,0.9999999999271619,7.283849095168693e-11,1.0000000000000009,7.283806890967526e-11
supercell,1,8,6.230001131780309,1.0,0.999999999985888,1.4116240552000355e-11,1.0000000000000029,1.4112044866010365e-11
supercell,1,9,7.789119271791297,0.0,5.958207950834905e-11,0.9999999999404198,1.0000000000000016,-5.958207950834905e-11
supercell,1,10,8.800090533147237,1.0,0.9999999999833358,1.6676062167879632e-11,1.000000000000012,1.6664225555018675e-11
supercell,1,11,8.80009053354611,1.0,0.9999999999676425,3.235911070467116e-11,1.0000000000000027,3.235745005270019e-11
supercell,1,12,8.800090533331444,1.0,0.9999999999958291,4.184014375168263e-12,1.0000000000000122,4.170885858911788e-12
supercell,1,13,9.561013471461173,0.0,1.2267317029364874e-10,0.9999999998773205,0.9999999999999931,-1.2267317029364874e-10
supercell,1,14,9.561013471596487,0.0,4.788154872061444e-11,0.9999999999520844,0.9999999999999639,-4.788154872061444e-11
supercell,1,15,9.7034627760247,1.0,0.9999999998933548,1.066462146449284e-10,0.9999999999999998,1.0664524818793097e-10
supercell,1,16,13.823152374588435,0.0,3.291779826536372e-11,0.999999999967012,0.9999999999999315,-3.291779826536372e-11
supercell,1,17,13.997284733836189,1.0,0.9999999999425785,5.85522536810941e-11,1.0000000000011302,5.7421511989730334e-11
supercell,1,18,13.9972848350183,1.0,0.99999999999168,8.895417506646151e-12,1.000000000000574,8.320011346540923e-12
supercell,1,19,14.008672628208382,1.0,0.9999999999373425,6.266348445012381e-11,1.0000000000000058,6.26575458184675e-11
supercell,1,20,16.787073514845964,0.0,4.704950576562378e-10,0.9999999995294822,0.9999999999999746,-4.704950576562378e-10
supercell,1,21,16.7870735189088,0.0,2.8852450870710213e-09,0.9999999971147643,1.00000000000001,-2.8852450870710213e-09
supercell,1,22,17.454179202623976,1.0,0.9999999744782875,2.5521225794244196e-08,0.9999999999995138,2.5521712521126005e-08
supercell,1,23,17.454179234053225,1.0,0.9999996565129167,3.434871174160135e-07,1.0000000000000342,3.434870833318726e-07
supercell,1,24,17.45417924195526,0.999999,0.9999991869688182,8.130312170720469e-07,1.0000000000000353,-1.869688182054574e-07
supercell,2,1,-5.790331004863443,1.0,0.9999999999874454,1.2551595762827175e-11,0.999999999999999,1.2554624007066195e-11
supercell,2,2,-3.4557822579797195,0.0,3.605053801108332e-13,0.9999999999996408,1.000000000000001,-3.605053801108332e-13
supercell,2,3,-0.7521678470682647,0.0,1.1634024290802053e-11,0.9999999999883663,1.0000000000000004,-1.1634024290802053e-11
supercell,2,4,4.814314550434536,0.0,3.4982619346473456e-10,0.9999999996501828,1.0000000000000087,-3.4982619346473456e-10
supercell,2,5,5.0069520455187,0.0,4.748388140335977e-11,0.9999999999525161,1.0000000000000018,-4.748388140335977e-11
supercell,2,6,6.036925215442809,1.0,0.9999999997189746,2.810338519454228e-10,1.0000000000000095,2.810254251528477e-10
supercell,2,7,6.102003888330034,1.0,0.9999999997572762,2.4272441056721286e-10,1.0000000000000004,2.427238410263044e-10
supercell,2,8,6.1020038874671805,1.0,0.9999999999532527,4.6747253458919944e-11,1.0000000000000016,4.6747272719471766e-11
supercell,2,9,7.961573963215054,0.0,2.5075027613234535e-10,0.999999999749247,0.9999999999999976,-2.5075027613234535e-10
supercell,2,10,8.721596393007413,1.0,0.9999999998653772,1.3462568148194103e-10,1.000000000000005,1.3462275738618246e-10
supercell,2,11,8.965205557263538,1.0,0.9999999996446083,3.554078368892378e-10,1.0000000000000162,3.5539171605591946e-10
supercell,2,12,8.965205557010991,1.0,0.9999999997991367,2.0087045798492876e-10,1.0000000000000069,2.0086332597202272e-10
supercell,2,13,9.554922514186774,0.0,1.9405074850530775e-09,0.9999999980595886,1.0000000000000961,-1.9405074850530775e-09
supercell,2,14,9.624179934829197,0.0,4.495634268111738e-10,0.9999999995504737,1.0000000000000389,-4.495634268111738e-10
supercell,2,15,9.889637630776502,1.0,0.9999999982877749,1.7122108667712216e-09,0.9999999999999863,1.7122251394496857e-09
supercell,2,16,13.751358841904985,1.0,0.9999999982077251,1.7918949413094937e-09,0.999999999999622,1.7922748840604186e-09
supercell,2,17,13.930974752723118,0.0,8.238271660263386e-09,0.9999999917617093,0.9999999999999811,-8.238271660263386e-09
supercell,2,18,14.031131365097796,1.0,0.9999999997906649,2.0936491864062212e-10,1.0000000000000298,2.093351048060299e-10
supercell,2,19,14.147235452306631,1.0,0.9999999934734666,6.526530493537245e-09,0.9999999999999973,6.526533424811021e-09
supercell,2,20,16.11482310051384,0.0,3.3054791898092245e-11,0.9999999999669672,1.0000000000000213,-3.3054791898092245e-11
supercell,2,21,16.345505555782783,0.0,3.3906547919296126e-10,0.9999999996609307,0.9999999999999957,-3.3906547919296126e-10
supercell,2,22,17.50755949535364,1.0,0.9999999501250557,4.987505272217592e-08,1.0000000000001084,4.9874944285654976e-08
supercell,2,23,17.507559554592532,0.999998,0.9999981380551624,1.8619448187969636e-06,0.9999999999999812,-1.3805516230203096e-07
supercell,2,24,17.535417002906875,2e-06,2.043769358870665e-06,0.9999979562305888,0.9999999999999469,-4.376935887066509e-08
supercell,3,1,-5.697797872975509,1.0,0.9999999999869505,1.3049214021026844e-11,0.9999999999999994,1.3049450409141627e-11
supercell,3,2,-3.520720379443466,0.0,2.214439271886532e-13,0.9999999999997783,1.0000000000000009,-2.214439271886532e-13
supercell,3,3,-0.5348242991019501,0.0,1.2518469720281618e-11,0.9999999999874813,0.9999999999999991,-1.2518469720281618e-11
supercell,3,4,4.329071865303714,0.0,1.1905884385644457e-10,0.9999999998809476,1.0000000000000078,-1.1905884385644457e-10
supercell,3,5,4.98117006897191,0.0,1.521828711546206e-12,0.9999999999984893,1.000000000000014,-1.521828711546206e-12
supercell,3,6,5.552785587437779,1.0,0.9999999999011274,9.887544146189394e-11,1.0000000000000044,9.887257679253025e-11
supercell,3,7,5.791136886377409,1.0,0.9999999999743561,2.5641964052376693e-11,0.9999999999999991,2.5643931422791866e-11
supercell,3,8,5.791136888148029,1.0,0.9999999998969517,1.0305109525502263e-10,1.0000000000000013,1.0304834763275039e-10
supercell,3,9,8.323773609736284,0.0,3.6255946937364973e-09,0.9999999963743132,0.9999999999999074,-3.6255946937364973e-09
supercell,3,10,8.510724877467474,1.0,0.9999999954287208,4.571270923521402e-09,0.9999999999999934,4.571279244025561e-09
supercell,3,11,9.386831187574233,1.0,0.9999999997313268,2.6867242427331916e-10,0.9999999999999979,2.6867319480317065e-10
supercell,3,12,9.386831192842143,1.0,0.9999999777562093,2.2243802904620693e-08,1.0000000000000115,2.224379069826199e-08
supercell,3,13,9.592686373572631,0.0,2.163253485691401e-08,0.9999999783674667,1.0000000000000016,-2.163253485691401e-08
supercell,3,14,9.808651283665352,0.0,2.1510360868554748e-09,0.9999999978489611,0.9999999999999979,-2.1510360868554748e-09
supercell,3,15,10.320140039909687,0.999999,0.9999999998129595,1.8704267351283721e-10,1.000000000000002,-9.998129595345517e-07
supercell,3,16,13.202179597410767,1.0,0.9999999995245326,4.754707996895307e-10,1.000000000000003,4.754674431950434e-10
supercell,3,17,14.13248558030517,0.999999,0.9999995616209609,4.383790577059314e-07,1.0000000000000162,-5.616209609593525e-07
supercell,3,18,14.165558806780215,0.0,4.4329225725556935e-07,0.99999955670777,1.000000000000027,-4.4329225725556935e-07
supercell,3,19,14.537331083390058,0.999999,0.9999999936669586,6.333041353448941e-09,0.9999999999999984,-9.936669586041447e-07
supercell,3,20,15.204751935087273,0.0,1.650890813104034e-09,0.9999999983491371,1.0000000000000282,-1.650890813104034e-09
supercell,3,21,15.68456822075098,0.0,2.3455221044717963e-10,0.999999999765448,0.9999999999999984,-2.3455221044717963e-10
supercell,3,22,17.41080382879409,0.0,1.4301519185896567e-08,0.999999985698419,0.9999999999999387,-1.4301519185896567e-08
supercell,3,23,17.66724272304364,1.0,0.999999988126362,1.18736221113597e-08,0.9999999999999847,1.1873637961734573e-08
supercell,3,24,17.667242720557425,1.0,0.9999999959021898,4.097837612689521e-09,1.0000000000000286,4.097810202274843e-09
supercell,4,1,-5.543979127192994,1.0,0.9999999999825859,1.7410750564001482e-11,0.9999999999999971,1.7414070185850505e-11
supercell,4,2,-3.6007176945806254,0.0,3.3196250314338095e-13,0.9999999999996667,0.9999999999999986,-3.3196250314338095e-13
supercell,4,3,-0.20971603734595892,0.0,1.7122994587827748e-11,0.9999999999828763,0.9999999999999997,-1.7122994587827748e-11
supercell,4,4,3.7326997521554866,0.0,2.331622135270348e-10,0.9999999997668383,1.0000000000000002,-2.331622135270348e-10
supercell,4,5,4.920507877021082,0.999997,0.9999971997101672,2.8002902723134877e-06,1.000000000000442,-1.9971016718134393e-07
supercell,4,6,4.947138360595601,3e-06,2.801355013799105e-06,0.9999971986442804,0.9999999999992946,1.9864498620089506e-07
supercell,4,7,5.407545083467891,1.0,0.9999999994384865,5.615147943913731e-10,1.000000000000001,5.615135023617768e-10
supercell,4,8,5.4075450831761716,1.0,0.9999999992599231,7.400809102501641e-10,1.0000000000000033,7.400768886611786e-10
supercell,4,9,8.22054428055607,1.0,0.9999999999706422,2.9354058666957916e-11,0.999999999999997,2.935784948476794e-11
supercell,4,10,8.596562373499564,0.0,2.451826080620611e-10,0.9999999997548222,1.0000000000000044,-2.451826080620611e-10
supercell,4,11,9.833495741346868,0.0,6.087829185210493e-10,0.9999999993912237,1.0000000000000064,-6.087829185210493e-10
supercell,4,12,9.95338245607244,1.0,0.9999999999843485,1.566313236095603e-11,1.0000000000000102,1.5651480111955607e-11
supercell,4,13,9.953382455890392,1.0,0.9999999992259926,7.740325409084803e-10,1.0000000000000253,7.740074137174702e-10
supercell,4,14,10.099570070515842,0.0,2.8366511373297925e-10,0.9999999997163411,1.0000000000000069,-2.8366511373297925e-10
supercell,4,15,10.685938051209854,0.999999,0.9999999998256935,1.7430871758416575e-10,1.0000000000000016,-9.998256935705996e-07
supercell,4,16,12.743800260549511,0.999999,0.9999999983272052,1.6728760185647756e-09,1.0000000000000804,-9.983272052371817e-07
supercell,4,17,14.107484884026904,0.0,1.7368685303255232e-09,0.999999998263162,1.000000000000029,-1.7368685303255232e-09
supercell,4,18,14.301589121734063,0.999999,0.9999988210523045,1.1789477633132222e-06,1.00000000000007,1.7894769543946865e-07
supercell,4,19,14.341620096929685,1e-06,1.178791073191777e-06,0.9999988212089451,1.0000000000000175,-1.7879107319177694e-07
supercell,4,20,15.123353579776,0.999999,0.9999999975351462,2.4648611951346284e-09,1.0000000000000087,-9.975351462632176e-07
supercell,4,21,15.38948778110846,0.0,2.3940884403340387e-09,0.9999999976059075,0.9999999999999961,-2.3940884403340387e-09
supercell,4,22,17.406843847203575,0.0,4.826175316598292e-09,0.9999999951738767,1.0000000000000517,-4.826175316598292e-09
supercell,4,23,17.931105783381575,1.0,0.9999999991796966,8.203137126823818e-10,1.0000000000000093,8.203033807774318e-10
supercell,4,24,17.931105781784908,1.0,0.9999999953489129,4.651108650583203e-09,1.0000000000000204,4.651087071039228e-09
supercell,5,1,-5.32939084602654,1.0,0.9999999999939968,6.0011570075774835e-12,0.9999999999999987,6.0031979387531464e-12
supercell,5,2,-3.6728359128274675,0.0,8.476613565383966e-15,0.9999999999999876,0.9999999999999971,-8.476613565383966e-15
supercell,5,3,0.1792605446259324,0.0,1.4393464108769563e-11,0.999999999985609,1.0000000000000004,-1.4393464108769563e-11
supercell,5,4,3.130624603980154,0.0,1.4719937138454006e-12,0.9999999999985312,1.0000000000000029,-1.4719937138454006e-12
supercell,5,5,4.220426496709763,1.0,0.999999996113069,3.886930813994441e-09,0.9999999999999993,3.8869309992861645e-09
supercell,5,6,4.914362450700427,0.0,3.928829673826455e-09,0.9999999960711694,0.999999999999999,-3.928829673826455e-09
supercell,5,7,5.014626216044733,1.0,0.999999999993355,6.645695171857438e-12,1.0000000000000009,6.6450178692889494e-12
supercell,5,8,5.014626216785052,1.0,0.9999999999954091,4.589821564488955e-12,1.0,4.590883229127485e-12
supercell,5,9,7.9014370126440685,1.0,0.9999999999296851,7.031672175465478e-11,1.0000000000000027,7.031486504160966e-11
supercell,5,10,8.672980478137626,0.0,6.885378593414725e-12,0.9999999999931167,1.0000000000000024,-6.885378593414725e-12
supercell,5,11,10.335984183794286,0.0,3.9555661283130273e-08,0.9999999604443018,0.9999999999999599,-3.9555661283130273e-08
supercell,5,12,10.468472212866667,0.0,2.3202241539380157e-08,0.9999999767979225,1.000000000000166,-2.3202241539380157e-08
supercell,5,13,10.541310462327784,1.0,0.9999999529933006,4.7006765469368346e-08,1.0000000000000648,4.7006699421814346e-08
supercell,5,14,10.599387561531426,1.0,0.9999999965189732,3.4810140764830375e-09,0.9999999999999885,3.4810268001450595e-09
supercell,5,15,10.59938756285652,1.0,0.999999987641474,1.235852482728706e-08,0.9999999999999997,1.2358525980360469e-08
supercell,5,16,12.864992387499072,0.999999,0.9999999985796865,1.420303312636227e-09,0.9999999999999897,-9.985796864953045e-07
supercell,5,17,13.507653686767723,0.0,2.0597243746622522e-10,0.9999999997940088,0.9999999999999813,-2.0597243746622522e-10
supercell,5,18,13.566860012751091,0.0,1.5344241303515918e-09,0.9999999984655876,1.0000000000000124,-1.5344241303515918e-09
supercell,5,19,14.538196295292058,1.0,0.9999999997401083,2.59886179132336e-10,0.9999999999999942,2.5989166374529304e-10
supercell,5,20,15.607275670033129,0.0,1.648045539475086e-08,0.9999999835194933,0.9999999999999499,-1.648045539475086e-08
supercell,5,21,15.85040440192161,0.999999,0.9999999835605522,1.6439449463813077e-08,1.0000000000000062,-9.83560552225704e-07
supercell,5,22,17.654113461860852,1e-06,4.791683843874578e-09,0.9999999952083396,1.000000000000022,9.952083161561254e-07
supercell,5,23,18.293510553467083,1.0,0.9999999952403231,4.7596595318102114e-09,0.9999999999999842,4.75967687485479e-09
supercell,5,24,18.293510556407163,1.0,0.9999999982831561,1.7168357409234503e-09,0.9999999999999912,1.7168438892767313e-09
supercell,6,1,-5.0549919570310715,1.0,0.9999999999880674,1.1927687347949189e-11,0.9999999999999948,1.193256604636872e-11
supercell,6,2,-3.7216174624743883,0.0,1.050178018497557e-13,0.9999999999998915,0.9999999999999969,-1.050178018497557e-13
supercell,6,3,0.5567910194468935,0.0,1.0535545615643571e-10,0.9999999998946433,0.9999999999999996,-1.0535545615643571e-10
supercell,6,4,2.620109483133347,0.0,3.1023068568175638e-12,0.9999999999968984,1.0000000000000002,-3.1023068568175638e-12
supercell,6,5,3.4881412685822824,1.0,0.999999999560529,4.3947287740782285e-10,1.0000000000000016,4.3947101513452935e-10
supercell,6,6,4.642393273407636,1.0,0.9999999999399002,6.008080458528224e-11,0.9999999999999815,6.009981401433606e-11
supercell,6,7,4.642393272609776,1.0,0.9999999999620179,3.798288877746898e-11,1.0000000000000004,3.7982061940056155e-11
supercell,6,8,4.89110238335487,0.0,4.291075358474899e-10,0.9999999995708919,1.0000000000000004,-4.291075358474899e-10
supercell,6,9,7.589180682802299,1.0,0.999999999966787,3.320703129186347e-11,0.9999999999999962,3.321298791547633e-11
supercell,6,10,8.667696792214867,0.0,3.3561171291571e-11,0.9999999999664401,1.0000000000000018,-3.3561171291571e-11
supercell,6,11,9.972204057196043,1.0,0.9999999996980672,3.0193341035228754e-10,1.000000000000002,3.0193281208568123e-10
supercell,6,12,10.848909938206795,0.0,4.059946148109137e-11,0.9999999999594391,1.000000000000038,-4.059946148109137e-11
supercell,6,13,10.945353735835095,0.0,8.663022151802279e-10,0.9999999991334572,0.9999999999997592,-8.663022151802279e-10
supercell,6,14,11.292582804148692,1.0,0.99999999980053,1.9947379375867827e-10,1.0000000000000056,1.9946999607611815e-10
supercell,6,15,11.2925828040329,1.0,0.9999999991634397,8.365728025046805e-10,1.0000000000000127,8.365602655047155e-10
supercell,6,16,12.803467951265919,0.0,3.340273101877546e-10,0.9999999996659816,1.000000000000009,-3.340273101877546e-10
supercell,6,17,12.944846339843314,0.0,1.2281178495850831e-09,0.9999999987718948,1.0000000000000142,-1.2281178495850831e-09
supercell,6,18,13.498809484775808,0.999998,0.9999999988732591,1.1267429868396335e-09,1.000000000000001,-1.9988732590237035e-06
supercell,6,19,14.842068916970131,1.0,0.9999999998869636,1.130492953065865e-10,1.0000000000000127,1.1303635805148815e-10
supercell,6,20,15.808524034991757,0.0,1.268417702652421e-09,0.999999998731566,0.9999999999999829,-1.268417702652421e-09
supercell,6,21,16.67313739267062,0.999999,0.999999998661508,1.3384930339107623e-09,0.9999999999999999,-9.986615080448402e-07
supercell,6,22,18.22803874252173,1e-06,8.112205965227362e-10,0.9999999991887787,0.9999999999999989,9.991887794034773e-07
supercell,6,23,18.73925225757671,1.0,0.9999999981818017,1.8182274071011587e-09,1.0000000000000289,1.8181982586185086e-09
supercell,6,24,18.739252258758928,1.0,0.9999999999529624,4.70215703494246e-11,0.9999999999999847,4.7037596040411245e-11
supercell,7,1,-4.721880548939719,1.0,0.9999999999426035,5.7390346504320485e-11,0.999999999999994,5.739653197167627e-11
supercell,7,2,-3.7387118101125787,0.0,3.263227714816784e-11,0.9999999999673657,0.999999999999998,-3.263227714816784e-11
supercell,7,3,0.7415092034982693,0.0,1.4189363135583735e-10,0.9999999998581053,0.9999999999999989,-1.4189363135583735e-10
supercell,7,4,2.3904230344124056,0.0,9.330545781752639e-11,0.9999999999067017,1.0000000000000058,-9.330545781752639e-11
supercell,7,5,2.740575001501778,1.0,0.999999999902513,9.748735438941303e-11,0.9999999999999998,9.748701845779806e-11
supercell,7,6,4.3058342354840535,1.0,0.9999999998528976,1.4710589724784567e-10,1.0000000000000033,1.4710244133908645e-10
supercell,7,7,4.3058342350969445,1.0,0.999999999968044,3.196227735146873e-11,1.0000000000000069,3.195599340699573e-11
supercell,7,8,4.882737732592295,0.0,9.955021383234094e-11,0.9999999999004526,1.0000000000000016,-9.955021383234094e-11
supercell,7,9,7.3072482803008,1.0,0.9999999998985051,1.01494273777532e-10,1.0,1.0149492357669487e-10
supercell,7,10,8.659515166419288,0.0,7.382836421838625e-11,0.9999999999261716,0.9999999999999996,-7.382836421838625e-11
supercell,7,11,9.31699994923022,1.0,0.999999999906518,9.34862028857051e-11,1.0000000000000038,9.348199991876527e-11
supercell,7,12,11.04604871658453,0.0,3.816357401871833e-11,0.9999999999618312,0.9999999999999954,-3.816357401871833e-11
supercell,7,13,11.335586942187637,0.0,9.735279198972492e-11,0.9999999999027994,1.0000000000001534,-9.735279198972492e-11
supercell,7,14,12.016327011944641,1.0,0.9999999999834215,1.6586826245585857e-11,1.000000000000008,1.6578516337517613e-11
supercell,7,15,12.016327012238227,1.0,0.9999999998170231,1.8293929924557054e-10,0.9999999999999623,1.829768558891942e-10
supercell,7,16,12.38079271260621,1e-06,2.8083679554334716e-10,0.9999999997191655,1.0000000000000027,9.997191632044567e-07
supercell,7,17,12.667664727372827,0.0,2.3144464232460618e-11,0.9999999999768578,1.0000000000000018,-2.3144464232460618e-11
supercell,7,18,14.313654220095765,0.999998,0.9999999998057864,1.9420983729768702e-10,0.9999999999999969,-1.999805786301323e-06
supercell,7,19,15.213148733829216,1.0,0.9999999985191096,1.4808913988082892e-09,1.0000000000000018,1.480890410299196e-09
supercell,7,20,15.86929935249071,0.0,1.502404689581244e-09,0.9999999984975927,0.9999999999999987,-1.502404689581244e-09
supercell,7,21,17.551089710775255,0.999999,0.9999999999475048,5.250766248501765e-11,1.0000000000000115,-9.999475047983708e-07
supercell,7,22,18.783599252206717,1e-06,2.460110756380926e-10,0.9999999997539905,0.9999999999999999,9.997539889243619e-07
supercell,7,23,19.226966158973788,0.999999,0.9999999922475956,7.752392118566992e-09,0.9999999999999878,-9.922475956436472e-07
supercell,7,24,19.226966161603954,0.999999,0.9999999817481267,1.8251846572800714e-08,0.9999999999999737,-9.817481266827244e-07
supercell,8,1,-4.331627600925521,1.0,0.9999999999997938,2.0429249088188358e-13,1.0,2.0616841567289157e-13
supercell,8,2,-3.721617462737297,0.0,2.6106159994520858e-14,0.9999999999999721,0.999999999999999,-2.6106159994520858e-14
supercell,8,3,0.5567910206540215,0.0,1.0324945303169046e-10,0.9999999998967496,1.000000000000001,-1.0324945303169046e-10
supercell,8,4,1.9870468339645997,1.0,0.999999999855572,1.4442986645516696e-10,1.0000000000000009,1.4442802509506691e-10
supercell,8,5,2.6201094824276248,0.0,4.4370720115605476e-11,0.9999999999556308,1.0000000000000013,-4.4370720115605476e-11
supercell,8,6,4.01310320715229,1.0,0.999999999941951,5.8050550867418636e-11,1.0000000000000018,5.804901004324847e-11
supercell,8,7,4.013103207112643,1.0,0.9999999999822071,1.7795958024964326e-11,1.0000000000000038,1.779287828185261e-11
supercell,8,8,4.891102383845112,0.0,1.1426055251913656e-10,0.9999999998857388,1.0000000000000004,-1.1426055251913656e-10
supercell,8,9,7.070834977133897,1.0,0.9999999999148195,8.518510321794154e-11,1.0000000000000036,8.518052929673559e-11
supercell,8,10,8.66769679215959,0.0,5.427818772954972e-11,0.9999999999457537,1.0000000000000324,-5.427818772954972e-11
supercell,8,11,8.697550522760059,1.0,0.9999999999320895,6.790560126150893e-11,0.9999999999999954,6.791045503717896e-11
supercell,8,12,10.8489099368289,0.0,3.0390226320331275e-11,0.9999999999696663,1.0000000000000573,-3.0390226320331275e-11
supercell,8,13,10.945353733594922,0.0,5.278456785637944e-11,0.9999999999472203,1.0000000000000058,-5.278456785637944e-11
supercell,8,14,12.761394372388398,0.999999,0.9999999999643707,3.560529821616648e-11,0.9999999999999746,-9.999643707514494e-07
supercell,8,15,12.76139437311631,0.999999,0.9999999999428056,5.726450005984127e-11,1.00000000000007,-9.999428056683968e-07
supercell,8,16,12.803467953285683,1e-06,1.0399433953515235e-10,0.9999999998960739,1.0000000000000684,9.998960056604648e-07
supercell,8,17,12.944846341245633,0.0,1.1582113925053867e-11,0.9999999999884123,0.9999999999999947,-1.1582113925053867e-11
supercell,8,18,15.183924524272733,0.999997,0.9999999997474707,2.5252769023414547e-10,0.9999999999999983,-2.999747470644465e-06
supercell,8,19,15.650813003408654,0.999999,0.999999963881357,3.611861543555644e-08,0.9999999999999728,-9.638813570633786e-07
supercell,8,20,15.808524028144063,0.0,3.635309993370311e-08,0.9999999636469102,1.0000000000000093,-3.635309993370311e-08
supercell,8,21,18.22803874384011,1e-06,7.94787192949049e-09,0.9999999920522336,1.0000000000001046,9.920521280705095e-07
supercell,8,22,18.434510672471482,0.999999,0.9999999920291048,7.970886035327396e-09,0.9999999999999912,-9.92029104862624e-07
supercell,8,23,19.301869975922788,1e-06,4.305379792283532e-09,0.9999999956945815,0.9999999999999614,9.956946202077164e-07
supercell,8,24,19.635930777275522,0.999999,0.9999999963613326,3.6386792825994165e-09,1.000000000000013,-9.96361332661344e-07
supercell,9,1,-3.8860950839584905,1.0,0.9999999999997907,2.096287835601175e-13,1.0,2.09277040141842e-13
supercell,9,2,-3.672835913402719,0.0,1.8038329098676587e-13,0.9999999999998197,1.000000000000001,-1.8038329098676587e-13
supercell,9,3,0.1792605465450646,0.0,3.3831992496246427e-14,0.9999999999999676,1.0000000000000009,-3.3831992496246427e-14
