segment,distance_A_minus1,q1,q2,q3,f1_cm_minus1,f2_cm_minus1,f3_cm_minus1
3.000000000000000000e+00,6.618867470996192548e-01,2.624999999999999556e-01,2.624999999999999556e-01,2.624999999999999556e-01,1.119566334256304856e+02,1.119566334256306561e+02,2.434010076603825894e+02
3.000000000000000000e+00,6.673595135396115374e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,1.078072559084659190e+02,1.078072559084660895e+02,2.343799908797013245e+02
3.000000000000000000e+00,6.728322799796038201e-01,2.374999999999999889e-01,2.374999999999999889e-01,2.374999999999999889e-01,1.034916474167163187e+02,1.034916474167164040e+02,2.249975771412841539e+02
3.000000000000000000e+00,6.783050464195961027e-01,2.249999999999999778e-01,2.249999999999999778e-01,2.249999999999999778e-01,9.901646230587425634e+01,9.901646230587438424e+01,2.152682334470647731e+02
3.000000000000000000e+00,6.837778128595883853e-01,2.124999999999999667e-01,2.124999999999999667e-01,2.124999999999999667e-01,9.438860098701296408e+01,9.438860098701307777e+01,2.052069617398228445e+02
3.000000000000000000e+00,6.892505792995806679e-01,1.999999999999999556e-01,1.999999999999999556e-01,1.999999999999999556e-01,8.961519928685193292e+01,8.961519928685198977e+01,1.948292757712754337e+02
3.000000000000000000e+00,6.947233457395729506e-01,1.875000000000000000e-01,1.875000000000000000e-01,1.875000000000000000e-01,8.470361744482984534e+01,8.470361744482990218e+01,1.841511771809963136e+02
3.000000000000000000e+00,7.001961121795652332e-01,1.749999999999999889e-01,1.749999999999999889e-01,1.749999999999999889e-01,7.966142876414845375e+01,7.966142876414856744e+01,1.731891308230476909e+02
3.000000000000000000e+00,7.056688786195575158e-01,1.624999999999999778e-01,1.624999999999999778e-01,1.624999999999999778e-01,7.449640793428825702e+01,7.449640793428834229e+01,1.619600393783684638e+02
3.000000000000000000e+00,7.111416450595497984e-01,1.499999999999999667e-01,1.499999999999999667e-01,1.499999999999999667e-01,6.921651904300080105e+01,6.921651904300087210e+01,1.504812172920656792e+02
3.000000000000000000e+00,7.166144114995420811e-01,1.374999999999999556e-01,1.374999999999999556e-01,1.374999999999999556e-01,6.382990329626229453e+01,6.382990329626240822e+01,1.387703640757947312e+02
3.000000000000000000e+00,7.220871779395343637e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,5.834486646512483787e+01,5.834486646512490182e+01,1.268455370163955820e+02
3.000000000000000000e+00,7.275599443795266463e-01,1.124999999999999889e-01,1.124999999999999889e-01,1.124999999999999889e-01,5.276986607881829627e+01,5.276986607881843128e+01,1.147251233328650244e+02
3.000000000000000000e+00,7.330327108195189290e-01,9.999999999999997780e-02,9.999999999999997780e-02,9.999999999999997780e-02,4.711349838385446276e+01,4.711349838385451960e+01,1.024278118245979954e+02
3.000000000000000000e+00,7.385054772595112116e-01,8.749999999999996669e-02,8.749999999999996669e-02,8.749999999999996669e-02,4.138448508923717384e+01,4.138448508923720226e+01,8.997256405461330075e+01
3.000000000000000000e+00,7.439782436995034942e-01,7.499999999999995559e-02,7.499999999999995559e-02,7.499999999999995559e-02,3.559165991821961939e+01,3.559165991821968333e+01,7.737858511219799595e+01
3.000000000000000000e+00,7.494510101394957768e-01,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,2.974395498734310550e+01,2.974395498734323695e+01,6.466529400005144623e+01
3.000000000000000000e+00,7.549237765794880595e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,2.385038703376102376e+01,2.385038703376115166e+01,5.185229369159075929e+01
3.000000000000000000e+00,7.603965430194803421e-01,3.749999999999997780e-02,3.749999999999997780e-02,3.749999999999997780e-02,1.792004351208336743e+01,1.792004351208347046e+01,3.895934090458682419e+01
3.000000000000000000e+00,7.658693094594726247e-01,2.499999999999996669e-02,2.499999999999996669e-02,2.499999999999996669e-02,1.196206858218068980e+01,1.196206858218084790e+01,2.600631563773740496e+01
3.000000000000000000e+00,7.713420758994649074e-01,1.249999999999995559e-02,1.249999999999995559e-02,1.249999999999995559e-02,5.985649009552300726e+00,5.985649009552809652e+00,1.301319051714997954e+01
3.000000000000000000e+00,7.768148423394571900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.766249174932721763e-06,1.418674429044428952e-06,1.668950732571214066e-06
