# ik band kdist_A-1 k1 k2 k3 energy_eV E-Ef_eV occupation charge mx my mz
89 45 1.329536651 0.370748300 0.258503400 0.000000000 -3.097035100 -1.608935100 1.000000000 0.498000000 0.174000000 0.156000000 0.438000000
89 46 1.329536651 0.370748300 0.258503400 0.000000000 -3.085672740 -1.597572740 1.000000000 0.496000000 -0.173000000 -0.156000000 -0.436000000
89 47 1.329536651 0.370748300 0.258503400 0.000000000 -2.811066380 -1.322966380 1.000000000 0.525000000 -0.474000000 0.022000000 0.213000000
89 48 1.329536651 0.370748300 0.258503400 0.000000000 -2.808446420 -1.320346420 1.000000000 0.524000000 0.474000000 -0.022000000 -0.215000000
89 49 1.329536651 0.370748300 0.258503400 0.000000000 -2.580388880 -1.092288880 1.000000000 0.520000000 -0.188000000 0.058000000 -0.479000000
89 50 1.329536651 0.370748300 0.258503400 0.000000000 -2.573491920 -1.085391920 1.000000000 0.520000000 0.188000000 -0.058000000 0.481000000
89 51 1.329536651 0.370748300 0.258503400 0.000000000 -1.402352880 0.085747120 0.000000070 0.643000000 -0.522000000 -0.303000000 -0.217000000
89 52 1.329536651 0.370748300 0.258503400 0.000000000 -1.385027370 0.103072630 0.000000000 0.643000000 0.522000000 0.303000000 0.217000000
89 53 1.329536651 0.370748300 0.258503400 0.000000000 0.152827530 1.640927530 0.000000000 0.231000000 -0.023000000 0.078000000 0.214000000
89 54 1.329536651 0.370748300 0.258503400 0.000000000 0.202142400 1.690242400 0.000000000 0.227000000 0.023000000 -0.081000000 -0.210000000
89 55 1.329536651 0.370748300 0.258503400 0.000000000 0.682413970 2.170513970 0.000000000 0.318000000 0.019000000 0.315000000 0.020000000
89 56 1.329536651 0.370748300 0.258503400 0.000000000 0.695885580 2.183985580 0.000000000 0.321000000 -0.018000000 -0.319000000 -0.015000000
89 57 1.329536651 0.370748300 0.258503400 0.000000000 1.060077330 2.548177330 0.000000000 0.373000000 -0.169000000 0.061000000 -0.324000000
89 58 1.329536651 0.370748300 0.258503400 0.000000000 1.087316170 2.575416170 0.000000000 0.362000000 0.166000000 -0.064000000 0.312000000
89 59 1.329536651 0.370748300 0.258503400 0.000000000 1.465962490 2.954062490 0.000000000 0.437000000 0.122000000 0.094000000 0.405000000
89 60 1.329536651 0.370748300 0.258503400 0.000000000 1.535987710 3.024087710 0.000000000 0.428000000 -0.109000000 -0.086000000 -0.395000000
89 61 1.329536651 0.370748300 0.258503400 0.000000000 1.861685560 3.349785560 0.000000000 0.399000000 -0.101000000 0.030000000 -0.378000000
89 62 1.329536651 0.370748300 0.258503400 0.000000000 1.912877760 3.400977760 0.000000000 0.386000000 0.084000000 -0.045000000 0.370000000
89 63 1.329536651 0.370748300 0.258503400 0.000000000 2.638048490 4.126148490 0.000000000 0.343000000 0.168000000 0.255000000 -0.139000000
89 64 1.329536651 0.370748300 0.258503400 0.000000000 2.674999340 4.163099340 0.000000000 0.342000000 -0.156000000 -0.247000000 0.163000000
89 65 1.329536651 0.370748300 0.258503400 0.000000000 2.813588920 4.301688920 0.000000000 0.436000000 -0.227000000 0.108000000 -0.341000000
89 66 1.329536651 0.370748300 0.258503400 0.000000000 2.834646110 4.322746110 0.000000000 0.439000000 0.235000000 -0.105000000 0.340000000
89 67 1.329536651 0.370748300 0.258503400 0.000000000 2.982209690 4.470309690 0.000000000 0.544000000 0.409000000 0.249000000 -0.185000000
89 68 1.329536651 0.370748300 0.258503400 0.000000000 3.090976110 4.579076110 0.000000000 0.538000000 -0.426000000 -0.257000000 0.171000000
89 69 1.329536651 0.370748300 0.258503400 0.000000000 3.602277580 5.090377580 0.000000000 0.505000000 -0.400000000 -0.195000000 -0.224000000
89 70 1.329536651 0.370748300 0.258503400 0.000000000 3.682512670 5.170612670 0.000000000 0.497000000 0.396000000 0.193000000 0.225000000
89 71 1.329536651 0.370748300 0.258503400 0.000000000 4.294424930 5.782524930 0.000000000 0.288000000 0.067000000 0.207000000 0.110000000
89 72 1.329536651 0.370748300 0.258503400 0.000000000 4.405314020 5.893414020 0.000000000 0.306000000 0.023000000 0.160000000 0.177000000
90 1 1.340357284 0.367346940 0.265306120 0.000000000 -36.366835790 -34.878735790 1.000000000 0.979000000 0.173000000 0.961000000 0.069000000
90 2 1.340357284 0.367346940 0.265306120 0.000000000 -36.365464360 -34.877364360 1.000000000 0.979000000 -0.173000000 -0.961000000 -0.069000000
90 3 1.340357284 0.367346940 0.265306120 0.000000000 -36.256713150 -34.768613150 1.000000000 0.979000000 0.345000000 0.866000000 0.298000000
90 4 1.340357284 0.367346940 0.265306120 0.000000000 -36.256540730 -34.768440730 1.000000000 0.979000000 -0.345000000 -0.866000000 -0.298000000
90 5 1.340357284 0.367346940 0.265306120 0.000000000 -23.935067500 -22.446967500 1.000000000 0.989000000 -0.085000000 -0.052000000 0.029000000
90 6 1.340357284 0.367346940 0.265306120 0.000000000 -23.933590640 -22.445490640 1.000000000 0.990000000 0.076000000 0.042000000 -0.216000000
90 7 1.340357284 0.367346940 0.265306120 0.000000000 -23.930953330 -22.442853330 1.000000000 0.990000000 -0.027000000 -0.011000000 -0.198000000
90 8 1.340357284 0.367346940 0.265306120 0.000000000 -23.926712420 -22.438612420 1.000000000 0.990000000 0.036000000 0.021000000 0.383000000
90 9 1.340357284 0.367346940 0.265306120 0.000000000 -22.914178090 -21.426078090 1.000000000 0.990000000 0.346000000 0.197000000 -0.204000000
90 10 1.340357284 0.367346940 0.265306120 0.000000000 -22.911847440 -21.423747440 1.000000000 0.990000000 -0.318000000 -0.183000000 0.468000000
90 11 1.340357284 0.367346940 0.265306120 0.000000000 -22.904290810 -21.416190810 1.000000000 0.990000000 -0.063000000 -0.036000000 0.099000000
90 12 1.340357284 0.367346940 0.265306120 0.000000000 -22.899537880 -21.411437880 1.000000000 0.991000000 0.016000000 0.009000000 -0.230000000
90 13 1.340357284 0.367346940 0.265306120 0.000000000 -22.877729270 -21.389629270 1.000000000 0.992000000 0.288000000 0.156000000 0.272000000
90 14 1.340357284 0.367346940 0.265306120 0.000000000 -22.877215330 -21.389115330 1.000000000 0.992000000 -0.269000000 -0.143000000 -0.403000000
90 15 1.340357284 0.367346940 0.265306120 0.000000000 -19.406073660 -17.917973660 1.000000000 0.876000000 0.059000000 0.038000000 -0.328000000
90 16 1.340357284 0.367346940 0.265306120 0.000000000 -19.325735010 -17.837635010 1.000000000 0.887000000 -0.051000000 -0.032000000 0.170000000
90 17 1.340357284 0.367346940 0.265306120 0.000000000 -19.233778270 -17.745678270 1.000000000 0.882000000 -0.108000000 -0.061000000 0.349000000
90 18 1.340357284 0.367346940 0.265306120 0.000000000 -19.216849310 -17.728749310 1.000000000 0.885000000 0.103000000 0.058000000 -0.253000000
90 19 1.340357284 0.367346940 0.265306120 0.000000000 -18.424430070 -16.936330070 1.000000000 0.941000000 0.099000000 0.064000000 0.336000000
90 20 1.340357284 0.367346940 0.265306120 0.000000000 -18.390414090 -16.902314090 1.000000000 0.931000000 -0.088000000 -0.055000000 0.312000000
90 21 1.340357284 0.367346940 0.265306120 0.000000000 -18.247943940 -16.759843940 1.000000000 0.952000000 -0.278000000 -0.159000000 -0.298000000
90 22 1.340357284 0.367346940 0.265306120 0.000000000 -18.187747780 -16.699647780 1.000000000 0.963000000 0.255000000 0.145000000 -0.191000000
90 23 1.340357284 0.367346940 0.265306120 0.000000000 -18.130891150 -16.642791150 1.000000000 0.955000000 0.083000000 0.048000000 -0.418000000
90 24 1.340357284 0.367346940 0.265306120 0.000000000 -18.038876160 -16.550776160 1.000000000 0.964000000 -0.289000000 -0.168000000 0.545000000
90 25 1.340357284 0.367346940 0.265306120 0.000000000 -17.983551270 -16.495451270 1.000000000 0.970000000 0.271000000 0.155000000 0.279000000
90 26 1.340357284 0.367346940 0.265306120 0.000000000 -17.910029620 -16.421929620 1.000000000 0.973000000 -0.056000000 -0.034000000 -0.511000000
90 27 1.340357284 0.367346940 0.265306120 0.000000000 -14.195038760 -12.706938760 1.000000000 0.747000000 0.229000000 0.111000000 0.701000000
90 28 1.340357284 0.367346940 0.265306120 0.000000000 -14.192822810 -12.704722810 1.000000000 0.746000000 -0.230000000 -0.111000000 -0.700000000
90 29 1.340357284 0.367346940 0.265306120 0.000000000 -14.077631600 -12.589531600 1.000000000 0.750000000 0.128000000 0.073000000 -0.734000000
90 30 1.340357284 0.367346940 0.265306120 0.000000000 -14.065592140 -12.577492140 1.000000000 0.751000000 -0.128000000 -0.074000000 0.736000000
90 31 1.340357284 0.367346940 0.265306120 0.000000000 -12.794742850 -11.306642850 1.000000000 0.694000000 0.047000000 0.061000000 -0.687000000
90 32 1.340357284 0.367346940 0.265306120 0.000000000 -12.759095320 -11.270995320 1.000000000 0.698000000 -0.047000000 -0.062000000 0.693000000
90 33 1.340357284 0.367346940 0.265306120 0.000000000 -9.231171530 -7.743071530 1.000000000 0.657000000 -0.017000000 -0.013000000 -0.656000000
90 34 1.340357284 0.367346940 0.265306120 0.000000000 -9.218031980 -7.729931980 1.000000000 0.656000000 0.017000000 0.013000000 0.656000000
90 35 1.340357284 0.367346940 0.265306120 0.000000000 -6.209219140 -4.721119140 1.000000000 0.478000000 0.354000000 0.203000000 -0.246000000
90 36 1.340357284 0.367346940 0.265306120 0.000000000 -6.200330980 -4.712230980 1.000000000 0.483000000 -0.357000000 -0.205000000 0.248000000
90 37 1.340357284 0.367346940 0.265306120 0.000000000 -5.881956490 -4.393856490 1.000000000 0.476000000 -0.308000000 -0.178000000 -0.312000000
90 38 1.340357284 0.367346940 0.265306120 0.000000000 -5.826416200 -4.338316200 1.000000000 0.478000000 0.308000000 0.178000000 0.314000000
90 39 1.340357284 0.367346940 0.265306120 0.000000000 -5.458157570 -3.970057570 1.000000000 0.503000000 0.390000000 0.225000000 0.219000000
90 40 1.340357284 0.367346940 0.265306120 0.000000000 -5.407259250 -3.919159250 1.000000000 0.501000000 -0.388000000 -0.223000000 -0.219000000
90 41 1.340357284 0.367346940 0.265306120 0.000000000 -3.993516120 -2.505416120 1.000000000 0.532000000 -0.232000000 -0.134000000 0.452000000
90 42 1.340357284 0.367346940 0.265306120 0.000000000 -3.924005090 -2.435905090 1.000000000 0.528000000 0.226000000 0.130000000 -0.455000000
90 43 1.340357284 0.367346940 0.265306120 0.000000000 -3.735193100 -2.247093100 1.000000000 0.538000000 0.332000000 0.191000000 -0.373000000
90 44 1.340357284 0.367346940 0.265306120 0.000000000 -3.690713130 -2.202613130 1.000000000 0.530000000 -0.326000000 -0.187000000 0.370000000
90 45 1.340357284 0.367346940 0.265306120 0.000000000 -3.084679390 -1.596579390 1.000000000 0.500000000 0.179000000 0.154000000 0.439000000
90 46 1.340357284 0.367346940 0.265306120 0.000000000 -3.072433150 -1.584333150 1.000000000 0.497000000 -0.178000000 -0.154000000 -0.437000000
90 47 1.340357284 0.367346940 0.265306120 0.000000000 -2.822391450 -1.334291450 1.000000000 0.523000000 -0.518000000 -0.002000000 -0.019000000
90 48 1.340357284 0.367346940 0.265306120 0.000000000 -2.819789470 -1.331689470 1.000000000 0.522000000 0.519000000 0.002000000 0.017000000
90 49 1.340357284 0.367346940 0.265306120 0.000000000 -2.581983460 -1.093883460 1.000000000 0.519000000 -0.182000000 0.067000000 -0.480000000
90 50 1.340357284 0.367346940 0.265306120 0.000000000 -2.575289520 -1.087189520 1.000000000 0.520000000 0.182000000 -0.068000000 0.481000000
90 51 1.340357284 0.367346940 0.265306120 0.000000000 -1.395280370 0.092819630 0.000000020 0.643000000 -0.520000000 -0.301000000 -0.224000000
90 52 1.340357284 0.367346940 0.265306120 0.000000000 -1.379313540 0.108786460 0.000000000 0.643000000 0.520000000 0.301000000 0.224000000
90 53 1.340357284 0.367346940 0.265306120 0.000000000 0.158475250 1.646575250 0.000000000 0.232000000 -0.022000000 0.076000000 0.216000000
90 54 1.340357284 0.367346940 0.265306120 0.000000000 0.208775770 1.696875770 0.000000000 0.228000000 0.021000000 -0.079000000 -0.213000000
90 55 1.340357284 0.367346940 0.265306120 0.000000000 0.697367960 2.185467960 0.000000000 0.313000000 0.017000000 0.310000000 0.014000000
90 56 1.340357284 0.367346940 0.265306120 0.000000000 0.711567990 2.199667990 0.000000000 0.317000000 -0.017000000 -0.314000000 -0.008000000
90 57 1.340357284 0.367346940 0.265306120 0.000000000 1.063239940 2.551339940 0.000000000 0.383000000 -0.147000000 0.051000000 -0.347000000
90 58 1.340357284 0.367346940 0.265306120 0.000000000 1.092297850 2.580397850 0.000000000 0.371000000 0.144000000 -0.053000000 0.335000000
90 59 1.340357284 0.367346940 0.265306120 0.000000000 1.459116270 2.947216270 0.000000000 0.434000000 0.111000000 0.089000000 0.406000000
90 60 1.340357284 0.367346940 0.265306120 0.000000000 1.533553540 3.021653540 0.000000000 0.425000000 -0.100000000 -0.081000000 -0.397000000
90 61 1.340357284 0.367346940 0.265306120 0.000000000 1.864974300 3.353074300 0.000000000 0.396000000 -0.084000000 0.039000000 -0.378000000
90 62 1.340357284 0.367346940 0.265306120 0.000000000 1.918616050 3.406716050 0.000000000 0.383000000 0.068000000 -0.053000000 0.369000000
90 63 1.340357284 0.367346940 0.265306120 0.000000000 2.631553070 4.119653070 0.000000000 0.340000000 0.171000000 0.256000000 -0.127000000
90 64 1.340357284 0.367346940 0.265306120 0.000000000 2.669528030 4.157628030 0.000000000 0.340000000 -0.162000000 -0.249000000 0.152000000
90 65 1.340357284 0.367346940 0.265306120 0.000000000 2.785707590 4.273807590 0.000000000 0.428000000 -0.191000000 0.089000000 -0.360000000
90 66 1.340357284 0.367346940 0.265306120 0.000000000 2.810598280 4.298698280 0.000000000 0.428000000 0.193000000 -0.089000000 0.363000000
90 67 1.340357284 0.367346940 0.265306120 0.000000000 3.018891180 4.506991180 0.000000000 0.556000000 0.422000000 0.254000000 -0.206000000
90 68 1.340357284 0.367346940 0.265306120 0.000000000 3.124585250 4.612685250 0.000000000 0.548000000 -0.432000000 -0.260000000 0.188000000
90 69 1.340357284 0.367346940 0.265306120 0.000000000 3.592098630 5.080198630 0.000000000 0.508000000 -0.406000000 -0.202000000 -0.213000000
90 70 1.340357284 0.367346940 0.265306120 0.000000000 3.672498190 5.160598190 0.000000000 0.503000000 0.406000000 0.200000000 0.214000000
90 71 1.340357284 0.367346940 0.265306120 0.000000000 4.308860010 5.796960010 0.000000000 0.263000000 -0.124000000 0.212000000 0.073000000
90 72 1.340357284 0.367346940 0.265306120 0.000000000 4.332671910 5.820771910 0.000000000 0.305000000 0.111000000 -0.233000000 -0.127000000
91 1 1.351177917 0.363945580 0.272108840 0.000000000 -36.366720630 -34.878620630 1.000000000 0.979000000 0.174000000 0.961000000 0.069000000
91 2 1.351177917 0.363945580 0.272108840 0.000000000 -36.365348710 -34.877248710 1.000000000 0.979000000 -0.174000000 -0.961000000 -0.069000000
91 3 1.351177917 0.363945580 0.272108840 0.000000000 -36.256664550 -34.768564550 1.000000000 0.979000000 0.346000000 0.866000000 0.299000000
91 4 1.351177917 0.363945580 0.272108840 0.000000000 -36.256492500 -34.768392500 1.000000000 0.979000000 -0.346000000 -0.866000000 -0.299000000
91 5 1.351177917 0.363945580 0.272108840 0.000000000 -23.934963270 -22.446863270 1.000000000 0.990000000 -0.094000000 -0.057000000 0.036000000
91 6 1.351177917 0.363945580 0.272108840 0.000000000 -23.933572770 -22.445472770 1.000000000 0.990000000 0.092000000 0.051000000 -0.223000000
91 7 1.351177917 0.363945580 0.272108840 0.000000000 -23.931044190 -22.442944190 1.000000000 0.990000000 -0.033000000 -0.014000000 -0.202000000
91 8 1.351177917 0.363945580 0.272108840 0.000000000 -23.926718740 -22.438618740 1.000000000 0.990000000 0.034000000 0.020000000 0.386000000
91 9 1.351177917 0.363945580 0.272108840 0.000000000 -22.913970560 -21.425870560 1.000000000 0.990000000 0.329000000 0.188000000 -0.205000000
91 10 1.351177917 0.363945580 0.272108840 0.000000000 -22.911645240 -21.423545240 1.000000000 0.990000000 -0.306000000 -0.176000000 0.470000000
91 11 1.351177917 0.363945580 0.272108840 0.000000000 -22.904563110 -21.416463110 1.000000000 0.990000000 -0.056000000 -0.032000000 0.110000000
91 12 1.351177917 0.363945580 0.272108840 0.000000000 -22.899619430 -21.411519430 1.000000000 0.991000000 0.015000000 0.009000000 -0.241000000
91 13 1.351177917 0.363945580 0.272108840 0.000000000 -22.877751170 -21.389651170 1.000000000 0.992000000 0.273000000 0.146000000 0.278000000
91 14 1.351177917 0.363945580 0.272108840 0.000000000 -22.877265410 -21.389165410 1.000000000 0.992000000 -0.255000000 -0.134000000 -0.410000000
91 15 1.351177917 0.363945580 0.272108840 0.000000000 -19.406342060 -17.918242060 1.000000000 0.876000000 0.055000000 0.035000000 -0.329000000
91 16 1.351177917 0.363945580 0.272108840 0.000000000 -19.325366190 -17.837266190 1.000000000 0.887000000 -0.047000000 -0.029000000 0.168000000
91 17 1.351177917 0.363945580 0.272108840 0.000000000 -19.233596400 -17.745496400 1.000000000 0.882000000 -0.103000000 -0.058000000 0.358000000
91 18 1.351177917 0.363945580 0.272108840 0.000000000 -19.216894540 -17.728794540 1.000000000 0.885000000 0.099000000 0.056000000 -0.260000000
91 19 1.351177917 0.363945580 0.272108840 0.000000000 -18.425509440 -16.937409440 1.000000000 0.941000000 0.089000000 0.057000000 0.338000000
91 20 1.351177917 0.363945580 0.272108840 0.000000000 -18.392167670 -16.904067670 1.000000000 0.931000000 -0.080000000 -0.050000000 0.312000000
91 21 1.351177917 0.363945580 0.272108840 0.000000000 -18.246309170 -16.758209170 1.000000000 0.951000000 -0.265000000 -0.152000000 -0.289000000
91 22 1.351177917 0.363945580 0.272108840 0.000000000 -18.188889510 -16.700789510 1.000000000 0.963000000 0.245000000 0.139000000 -0.215000000
91 23 1.351177917 0.363945580 0.272108840 0.000000000 -18.131911020 -16.643811020 1.000000000 0.955000000 0.078000000 0.045000000 -0.398000000
91 24 1.351177917 0.363945580 0.272108840 0.000000000 -18.036928700 -16.548828700 1.000000000 0.964000000 -0.290000000 -0.168000000 0.531000000
91 25 1.351177917 0.363945580 0.272108840 0.000000000 -17.986931040 -16.498831040 1.000000000 0.969000000 0.271000000 0.156000000 0.292000000
91 26 1.351177917 0.363945580 0.272108840 0.000000000 -17.910487880 -16.422387880 1.000000000 0.973000000 -0.050000000 -0.030000000 -0.518000000
91 27 1.351177917 0.363945580 0.272108840 0.000000000 -14.188449920 -12.700349920 1.000000000 0.747000000 0.170000000 0.079000000 0.723000000
91 28 1.351177917 0.363945580 0.272108840 0.000000000 -14.185844970 -12.697744970 1.000000000 0.746000000 -0.170000000 -0.080000000 -0.722000000
91 29 1.351177917 0.363945580 0.272108840 0.000000000 -14.079167350 -12.591067350 1.000000000 0.750000000 0.115000000 0.066000000 -0.737000000
91 30 1.351177917 0.363945580 0.272108840 0.000000000 -14.066654230 -12.578554230 1.000000000 0.751000000 -0.115000000 -0.066000000 0.739000000
91 31 1.351177917 0.363945580 0.272108840 0.000000000 -12.794281380 -11.306181380 1.000000000 0.694000000 0.043000000 0.059000000 -0.688000000
91 32 1.351177917 0.363945580 0.272108840 0.000000000 -12.758342220 -11.270242220 1.000000000 0.698000000 -0.043000000 -0.059000000 0.693000000
91 33 1.351177917 0.363945580 0.272108840 0.000000000 -9.232792740 -7.744692740 1.000000000 0.657000000 -0.017000000 -0.013000000 -0.656000000
91 34 1.351177917 0.363945580 0.272108840 0.000000000 -9.219495900 -7.731395900 1.000000000 0.657000000 0.017000000 0.013000000 0.656000000
91 35 1.351177917 0.363945580 0.272108840 0.000000000 -6.200614640 -4.712514640 1.000000000 0.479000000 0.299000000 0.171000000 -0.330000000
91 36 1.351177917 0.363945580 0.272108840 0.000000000 -6.191320370 -4.703220370 1.000000000 0.484000000 -0.302000000 -0.173000000 0.333000000
91 37 1.351177917 0.363945580 0.272108840 0.000000000 -5.884051920 -4.395951920 1.000000000 0.475000000 -0.304000000 -0.176000000 -0.314000000
91 38 1.351177917 0.363945580 0.272108840 0.000000000 -5.832933540 -4.344833540 1.000000000 0.476000000 0.305000000 0.176000000 0.316000000
91 39 1.351177917 0.363945580 0.272108840 0.000000000 -5.484464250 -3.996364250 1.000000000 0.502000000 0.385000000 0.222000000 0.228000000
91 40 1.351177917 0.363945580 0.272108840 0.000000000 -5.437579310 -3.949479310 1.000000000 0.500000000 -0.382000000 -0.220000000 -0.228000000
91 41 1.351177917 0.363945580 0.272108840 0.000000000 -3.992633390 -2.504533390 1.000000000 0.533000000 -0.212000000 -0.122000000 0.466000000
91 42 1.351177917 0.363945580 0.272108840 0.000000000 -3.924880790 -2.436780790 1.000000000 0.528000000 0.206000000 0.119000000 -0.468000000
91 43 1.351177917 0.363945580 0.272108840 0.000000000 -3.735649290 -2.247549290 1.000000000 0.538000000 0.317000000 0.182000000 -0.391000000
91 44 1.351177917 0.363945580 0.272108840 0.000000000 -3.693423890 -2.205323890 1.000000000 0.530000000 -0.311000000 -0.179000000 0.387000000
91 45 1.351177917 0.363945580 0.272108840 0.000000000 -3.072478220 -1.584378220 1.000000000 0.502000000 0.178000000 0.149000000 0.443000000
91 46 1.351177917 0.363945580 0.272108840 0.000000000 -3.059231070 -1.571131070 1.000000000 0.499000000 -0.178000000 -0.150000000 -0.440000000
91 47 1.351177917 0.363945580 0.272108840 0.000000000 -2.833832500 -1.345732500 1.000000000 0.521000000 -0.462000000 -0.018000000 -0.233000000
91 48 1.351177917 0.363945580 0.272108840 0.000000000 -2.830731700 -1.342631700 1.000000000 0.520000000 0.463000000 0.018000000 0.231000000
91 49 1.351177917 0.363945580 0.272108840 0.000000000 -2.583487490 -1.095387490 1.000000000 0.519000000 -0.174000000 0.078000000 -0.481000000
91 50 1.351177917 0.363945580 0.272108840 0.000000000 -2.576972840 -1.088872840 1.000000000 0.520000000 0.174000000 -0.078000000 0.482000000
91 51 1.351177917 0.363945580 0.272108840 0.000000000 -1.389223090 0.098876910 0.000000010 0.643000000 -0.517000000 -0.300000000 -0.233000000
91 52 1.351177917 0.363945580 0.272108840 0.000000000 -1.374645120 0.113454880 0.000000000 0.643000000 0.517000000 0.300000000 0.233000000
91 53 1.351177917 0.363945580 0.272108840 0.000000000 0.163772520 1.651872520 0.000000000 0.233000000 -0.021000000 0.075000000 0.218000000
91 54 1.351177917 0.363945580 0.272108840 0.000000000 0.215027460 1.703127460 0.000000000 0.230000000 0.020000000 -0.078000000 -0.215000000
91 55 1.351177917 0.363945580 0.272108840 0.000000000 0.710270740 2.198370740 0.000000000 0.308000000 0.017000000 0.306000000 0.007000000
91 56 1.351177917 0.363945580 0.272108840 0.000000000 0.725212040 2.213312040 0.000000000 0.312000000 -0.017000000 -0.310000000 -0.002000000
91 57 1.351177917 0.363945580 0.272108840 0.000000000 1.066791570 2.554891570 0.000000000 0.392000000 -0.125000000 0.042000000 -0.366000000
91 58 1.351177917 0.363945580 0.272108840 0.000000000 1.097907820 2.586007820 0.000000000 0.380000000 0.122000000 -0.044000000 0.354000000
91 59 1.351177917 0.363945580 0.272108840 0.000000000 1.453609340 2.941709340 0.000000000 0.431000000 0.100000000 0.083000000 0.407000000
91 60 1.351177917 0.363945580 0.272108840 0.000000000 1.532596340 3.020696340 0.000000000 0.423000000 -0.090000000 -0.075000000 -0.398000000
91 61 1.351177917 0.363945580 0.272108840 0.000000000 1.867629040 3.355729040 0.000000000 0.394000000 -0.069000000 0.046000000 -0.378000000
91 62 1.351177917 0.363945580 0.272108840 0.000000000 1.923849080 3.411949080 0.000000000 0.380000000 0.054000000 -0.060000000 0.368000000
91 63 1.351177917 0.363945580 0.272108840 0.000000000 2.623297880 4.111397880 0.000000000 0.342000000 0.176000000 0.263000000 -0.112000000
91 64 1.351177917 0.363945580 0.272108840 0.000000000 2.661183580 4.149283580 0.000000000 0.343000000 -0.171000000 -0.258000000 0.139000000
91 65 1.351177917 0.363945580 0.272108840 0.000000000 2.760234290 4.248334290 0.000000000 0.418000000 -0.155000000 0.084000000 -0.367000000
91 66 1.351177917 0.363945580 0.272108840 0.000000000 2.788572380 4.276672380 0.000000000 0.416000000 0.157000000 -0.083000000 0.371000000
91 67 1.351177917 0.363945580 0.272108840 0.000000000 3.056150220 4.544250220 0.000000000 0.564000000 0.426000000 0.256000000 -0.224000000
91 68 1.351177917 0.363945580 0.272108840 0.000000000 3.158437780 4.646537780 0.000000000 0.557000000 -0.435000000 -0.261000000 0.206000000
91 69 1.351177917 0.363945580 0.272108840 0.000000000 3.580938980 5.069038980 0.000000000 0.510000000 -0.409000000 -0.204000000 -0.206000000
91 70 1.351177917 0.363945580 0.272108840 0.000000000 3.660515350 5.148615350 0.000000000 0.508000000 0.414000000 0.205000000 0.204000000
91 71 1.351177917 0.363945580 0.272108840 0.000000000 4.342278160 5.830378160 0.000000000 0.276000000 0.191000000 -0.108000000 0.138000000
91 72 1.351177917 0.363945580 0.272108840 0.000000000 4.357956190 5.846056190 0.000000000 0.239000000 -0.162000000 0.050000000 -0.129000000
92 1 1.361998549 0.360544220 0.278911560 0.000000000 -36.366614690 -34.878514690 1.000000000 0.979000000 0.174000000 0.961000000 0.069000000
92 2 1.361998549 0.360544220 0.278911560 0.000000000 -36.365242290 -34.877142290 1.000000000 0.979000000 -0.174000000 -0.961000000 -0.069000000
92 3 1.361998549 0.360544220 0.278911560 0.000000000 -36.256619940 -34.768519940 1.000000000 0.979000000 0.346000000 0.865000000 0.300000000
92 4 1.361998549 0.360544220 0.278911560 0.000000000 -36.256448240 -34.768348240 1.000000000 0.979000000 -0.346000000 -0.865000000 -0.300000000
92 5 1.361998549 0.360544220 0.278911560 0.000000000 -23.934860230 -22.446760230 1.000000000 0.990000000 -0.102000000 -0.062000000 0.045000000
92 6 1.361998549 0.360544220 0.278911560 0.000000000 -23.933565640 -22.445465640 1.000000000 0.990000000 0.108000000 0.060000000 -0.231000000
92 7 1.361998549 0.360544220 0.278911560 0.000000000 -23.931125860 -22.443025860 1.000000000 0.990000000 -0.038000000 -0.017000000 -0.206000000
92 8 1.361998549 0.360544220 0.278911560 0.000000000 -23.926724560 -22.438624560 1.000000000 0.990000000 0.032000000 0.019000000 0.389000000
92 9 1.361998549 0.360544220 0.278911560 0.000000000 -22.913777890 -21.425677890 1.000000000 0.990000000 0.308000000 0.176000000 -0.203000000
92 10 1.361998549 0.360544220 0.278911560 0.000000000 -22.911451870 -21.423351870 1.000000000 0.990000000 -0.289000000 -0.166000000 0.469000000
92 11 1.361998549 0.360544220 0.278911560 0.000000000 -22.904825670 -21.416725670 1.000000000 0.990000000 -0.049000000 -0.028000000 0.122000000
92 12 1.361998549 0.360544220 0.278911560 0.000000000 -22.899694350 -21.411594350 1.000000000 0.991000000 0.014000000 0.008000000 -0.251000000
92 13 1.361998549 0.360544220 0.278911560 0.000000000 -22.877768520 -21.389668520 1.000000000 0.992000000 0.255000000 0.134000000 0.284000000
92 14 1.361998549 0.360544220 0.278911560 0.000000000 -22.877310160 -21.389210160 1.000000000 0.992000000 -0.239000000 -0.124000000 -0.418000000
92 15 1.361998549 0.360544220 0.278911560 0.000000000 -19.406583950 -17.918483950 1.000000000 0.876000000 0.050000000 0.032000000 -0.330000000
92 16 1.361998549 0.360544220 0.278911560 0.000000000 -19.325054380 -17.836954380 1.000000000 0.887000000 -0.042000000 -0.027000000 0.167000000
92 17 1.361998549 0.360544220 0.278911560 0.000000000 -19.233423420 -17.745323420 1.000000000 0.882000000 -0.097000000 -0.055000000 0.367000000
92 18 1.361998549 0.360544220 0.278911560 0.000000000 -19.216957220 -17.728857220 1.000000000 0.885000000 0.093000000 0.053000000 -0.267000000
92 19 1.361998549 0.360544220 0.278911560 0.000000000 -18.426488670 -16.938388670 1.000000000 0.941000000 0.078000000 0.051000000 0.340000000
