ik,band,distance_inv_A,energy_eV,native_weight,pw_weight
3,2,0.194011428445,-3.520720379443466,0.0,2.214439271886532e-13
3,3,0.194011428445,-0.5348242991019501,0.0,1.2518469720281618e-11
3,4,0.194011428445,4.329071865303714,0.0,1.1905884385644457e-10
3,5,0.194011428445,4.98117006897191,0.0,1.521828711546206e-12
3,6,0.194011428445,5.552785587437779,1.0,0.9999999999011274
3,7,0.194011428445,5.791136886377409,1.0,0.9999999999743561
3,8,0.194011428445,5.791136888148029,1.0,0.9999999998969517
3,9,0.194011428445,8.323773609736284,0.0,3.6255946937364973e-09
3,10,0.194011428445,8.510724877467474,1.0,0.9999999954287208
3,11,0.194011428445,9.386831187574233,1.0,0.9999999997313268
3,12,0.194011428445,9.386831192842143,1.0,0.9999999777562093
3,13,0.194011428445,9.592686373572631,0.0,2.163253485691401e-08
3,14,0.194011428445,9.808651283665352,0.0,2.1510360868554748e-09
3,15,0.194011428445,10.320140039909687,0.999999,0.9999999998129595
3,16,0.194011428445,13.202179597410767,1.0,0.9999999995245326
3,17,0.194011428445,14.13248558030517,0.999999,0.9999995616209609
3,18,0.194011428445,14.165558806780215,0.0,4.4329225725556935e-07
3,19,0.194011428445,14.537331083390058,0.999999,0.9999999936669586
3,20,0.194011428445,15.204751935087273,0.0,1.650890813104034e-09
3,21,0.194011428445,15.68456822075098,0.0,2.3455221044717963e-10
3,22,0.194011428445,17.41080382879409,0.0,1.4301519185896567e-08
3,23,0.194011428445,17.66724272304364,1.0,0.999999988126362
3,24,0.194011428445,17.667242720557425,1.0,0.9999999959021898
4,1,0.291017142668,-5.543979127192994,1.0,0.9999999999825859
4,2,0.291017142668,-3.6007176945806254,0.0,3.3196250314338095e-13
4,3,0.291017142668,-0.20971603734595892,0.0,1.7122994587827748e-11
4,4,0.291017142668,3.7326997521554866,0.0,2.331622135270348e-10
4,5,0.291017142668,4.920507877021082,0.999997,0.9999971997101672
4,6,0.291017142668,4.947138360595601,3e-06,2.801355013799105e-06
4,7,0.291017142668,5.407545083467891,1.0,0.9999999994384865
4,8,0.291017142668,5.4075450831761716,1.0,0.9999999992599231
4,9,0.291017142668,8.22054428055607,1.0,0.9999999999706422
4,10,0.291017142668,8.596562373499564,0.0,2.451826080620611e-10
4,11,0.291017142668,9.833495741346868,0.0,6.087829185210493e-10
4,12,0.291017142668,9.95338245607244,1.0,0.9999999999843485
4,13,0.291017142668,9.953382455890392,1.0,0.9999999992259926
4,14,0.291017142668,10.099570070515842,0.0,2.8366511373297925e-10
4,15,0.291017142668,10.685938051209854,0.999999,0.9999999998256935
4,16,0.291017142668,12.743800260549511,0.999999,0.9999999983272052
4,17,0.291017142668,14.107484884026904,0.0,1.7368685303255232e-09
4,18,0.291017142668,14.301589121734063,0.999999,0.9999988210523045
4,19,0.291017142668,14.341620096929685,1e-06,1.178791073191777e-06
4,20,0.291017142668,15.123353579776,0.999999,0.9999999975351462
4,21,0.291017142668,15.38948778110846,0.0,2.3940884403340387e-09
4,22,0.291017142668,17.406843847203575,0.0,4.826175316598292e-09
4,23,0.291017142668,17.931105783381575,1.0,0.9999999991796966
4,24,0.291017142668,17.931105781784908,1.0,0.9999999953489129
5,1,0.38802285689,-5.32939084602654,1.0,0.9999999999939968
5,2,0.38802285689,-3.6728359128274675,0.0,8.476613565383966e-15
5,3,0.38802285689,0.1792605446259324,0.0,1.4393464108769563e-11
5,4,0.38802285689,3.130624603980154,0.0,1.4719937138454006e-12
5,5,0.38802285689,4.220426496709763,1.0,0.999999996113069
5,6,0.38802285689,4.914362450700427,0.0,3.928829673826455e-09
5,7,0.38802285689,5.014626216044733,1.0,0.999999999993355
5,8,0.38802285689,5.014626216785052,1.0,0.9999999999954091
5,9,0.38802285689,7.9014370126440685,1.0,0.9999999999296851
5,10,0.38802285689,8.672980478137626,0.0,6.885378593414725e-12
5,11,0.38802285689,10.335984183794286,0.0,3.9555661283130273e-08
5,12,0.38802285689,10.468472212866667,0.0,2.3202241539380157e-08
5,13,0.38802285689,10.541310462327784,1.0,0.9999999529933006
5,14,0.38802285689,10.599387561531426,1.0,0.9999999965189732
5,15,0.38802285689,10.59938756285652,1.0,0.999999987641474
5,16,0.38802285689,12.864992387499072,0.999999,0.9999999985796865
5,17,0.38802285689,13.507653686767723,0.0,2.0597243746622522e-10
5,18,0.38802285689,13.566860012751091,0.0,1.5344241303515918e-09
5,19,0.38802285689,14.538196295292058,1.0,0.9999999997401083
5,20,0.38802285689,15.607275670033129,0.0,1.648045539475086e-08
5,21,0.38802285689,15.85040440192161,0.999999,0.9999999835605522
5,22,0.38802285689,17.654113461860852,1e-06,4.791683843874578e-09
5,23,0.38802285689,18.293510553467083,1.0,0.9999999952403231
5,24,0.38802285689,18.293510556407163,1.0,0.9999999982831561
6,1,0.485028571113,-5.0549919570310715,1.0,0.9999999999880674
6,2,0.485028571113,-3.7216174624743883,0.0,1.050178018497557e-13
6,3,0.485028571113,0.5567910194468935,0.0,1.0535545615643571e-10
6,4,0.485028571113,2.620109483133347,0.0,3.1023068568175638e-12
