kx_tpiba,ky_tpiba,kz_tpiba,kx_inv_A,ky_inv_A,kz_inv_A,band5_eV
0.89,-0.06,-0.02,1.036021027937426,-0.06984411424297253,-0.023281371414324178,7.044183364976473
0.89,-0.06,0.0,1.036021027937426,-0.06984411424297253,0.0,7.040413449670925
0.89,-0.06,0.02,1.036021027937426,-0.06984411424297253,0.023281371414324178,7.044183364976495
0.89,-0.06,0.04,1.036021027937426,-0.06984411424297253,0.046562742828648356,7.0565807288510465
0.89,-0.06,0.06,1.036021027937426,-0.06984411424297253,0.06984411424297253,7.080066830347322
0.89,-0.06,0.08,1.036021027937426,-0.06984411424297253,0.09312548565729671,7.117062985346654
0.89,-0.04,-0.08,1.036021027937426,-0.046562742828648356,-0.09312548565729671,7.109997994123139
0.89,-0.04,-0.06,1.036021027937426,-0.046562742828648356,-0.06984411424297253,7.056580728851034
0.89,-0.04,-0.04,1.036021027937426,-0.046562742828648356,-0.046562742828648356,7.018782957012405
0.89,-0.04,-0.02,1.036021027937426,-0.046562742828648356,-0.023281371414324178,6.9963322143543385
0.89,-0.04,0.0,1.036021027937426,-0.046562742828648356,0.0,6.9888976105357115
0.89,-0.04,0.02,1.036021027937426,-0.046562742828648356,0.023281371414324178,6.996332214354345
0.89,-0.04,0.04,1.036021027937426,-0.046562742828648356,0.046562742828648356,7.01878295701238
0.89,-0.04,0.06,1.036021027937426,-0.046562742828648356,0.06984411424297253,7.056580728851007
0.89,-0.04,0.08,1.036021027937426,-0.046562742828648356,0.09312548565729671,7.109997994123176
0.89,-0.02,-0.08,1.036021027937426,-0.023281371414324178,-0.09312548565729671,7.109919037708426
0.89,-0.02,-0.06,1.036021027937426,-0.023281371414324178,-0.06984411424297253,7.0441833649764805
0.89,-0.02,-0.04,1.036021027937426,-0.023281371414324178,-0.046562742828648356,6.996332214354334
0.89,-0.02,-0.02,1.036021027937426,-0.023281371414324178,-0.023281371414324178,6.9672421065503585
0.89,-0.02,0.0,1.036021027937426,-0.023281371414324178,0.0,6.9574799639222356
0.89,-0.02,0.02,1.036021027937426,-0.023281371414324178,0.023281371414324178,6.967242106550375
0.89,-0.02,0.04,1.036021027937426,-0.023281371414324178,0.046562742828648356,6.996332214354347
0.89,-0.02,0.06,1.036021027937426,-0.023281371414324178,0.06984411424297253,7.044183364976511
0.89,-0.02,0.08,1.036021027937426,-0.023281371414324178,0.09312548565729671,7.109919037708466
0.89,0.0,-0.08,1.036021027937426,0.0,-0.09312548565729671,7.110877360061491
0.89,0.0,-0.06,1.036021027937426,0.0,-0.06984411424297253,7.040413449670963
0.89,0.0,-0.04,1.036021027937426,0.0,-0.046562742828648356,6.98889761053576
0.89,0.0,-0.02,1.036021027937426,0.0,-0.023281371414324178,6.957479963922255
0.89,0.0,0.0,1.036021027937426,0.0,0.0,6.94691894848743
0.89,0.0,0.02,1.036021027937426,0.0,0.023281371414324178,6.95747996392229
0.89,0.0,0.04,1.036021027937426,0.0,0.046562742828648356,6.9888976105357825
0.89,0.0,0.06,1.036021027937426,0.0,0.06984411424297253,7.040413449670961
0.89,0.0,0.08,1.036021027937426,0.0,0.09312548565729671,7.110877360061494
0.89,0.02,-0.08,1.036021027937426,0.023281371414324178,-0.09312548565729671,7.109919037708481
0.89,0.02,-0.06,1.036021027937426,0.023281371414324178,-0.06984411424297253,7.044183364976465
0.89,0.02,-0.04,1.036021027937426,0.023281371414324178,-0.046562742828648356,6.9963322143543385
0.89,0.02,-0.02,1.036021027937426,0.023281371414324178,-0.023281371414324178,6.967242106550384
0.89,0.02,0.0,1.036021027937426,0.023281371414324178,0.0,6.957479963922244
0.89,0.02,0.02,1.036021027937426,0.023281371414324178,0.023281371414324178,6.967242106550391
0.89,0.02,0.04,1.036021027937426,0.023281371414324178,0.046562742828648356,6.996332214354358
0.89,0.02,0.06,1.036021027937426,0.023281371414324178,0.06984411424297253,7.044183364976511
0.89,0.02,0.08,1.036021027937426,0.023281371414324178,0.09312548565729671,7.109919037708454
0.89,0.04,-0.08,1.036021027937426,0.046562742828648356,-0.09312548565729671,7.109997994123159
0.89,0.04,-0.06,1.036021027937426,0.046562742828648356,-0.06984411424297253,7.056580728851034
0.89,0.04,-0.04,1.036021027937426,0.046562742828648356,-0.046562742828648356,7.018782957012414
0.89,0.04,-0.02,1.036021027937426,0.046562742828648356,-0.023281371414324178,6.996332214354382
0.89,0.04,0.0,1.036021027937426,0.046562742828648356,0.0,6.98889761053573
0.89,0.04,0.02,1.036021027937426,0.046562742828648356,0.023281371414324178,6.996332214354336
0.89,0.04,0.04,1.036021027937426,0.046562742828648356,0.046562742828648356,7.018782957012408
0.89,0.04,0.06,1.036021027937426,0.046562742828648356,0.06984411424297253,7.05658072885103
0.89,0.04,0.08,1.036021027937426,0.046562742828648356,0.09312548565729671,7.1099979941231695
0.89,0.06,-0.08,1.036021027937426,0.06984411424297253,-0.09312548565729671,7.117062985346673
0.89,0.06,-0.06,1.036021027937426,0.06984411424297253,-0.06984411424297253,7.080066830347369
0.89,0.06,-0.04,1.036021027937426,0.06984411424297253,-0.046562742828648356,7.056580728851051
0.89,0.06,-0.02,1.036021027937426,0.06984411424297253,-0.023281371414324178,7.044183364976465
0.89,0.06,0.0,1.036021027937426,0.06984411424297253,0.0,7.040413449670963
0.89,0.06,0.02,1.036021027937426,0.06984411424297253,0.023281371414324178,7.044183364976493
0.89,0.06,0.04,1.036021027937426,0.06984411424297253,0.046562742828648356,7.056580728851016
0.89,0.06,0.06,1.036021027937426,0.06984411424297253,0.06984411424297253,7.0800668303473415
0.89,0.06,0.08,1.036021027937426,0.06984411424297253,0.09312548565729671,7.1170629853466885
0.89,0.08,-0.08,1.036021027937426,0.09312548565729671,-0.09312548565729671,7.1361304175217875
0.89,0.08,-0.06,1.036021027937426,0.09312548565729671,-0.06984411424297253,7.117062985346681
0.89,0.08,-0.04,1.036021027937426,0.09312548565729671,-0.046562742828648356,7.109997994123178
0.89,0.08,-0.02,1.036021027937426,0.09312548565729671,-0.023281371414324178,7.109919037708467
0.89,0.08,0.0,1.036021027937426,0.09312548565729671,0.0,7.1108773600615045
0.89,0.08,0.02,1.036021027937426,0.09312548565729671,0.023281371414324178,7.109919037708467
0.89,0.08,0.04,1.036021027937426,0.09312548565729671,0.046562742828648356,7.109997994123183
0.89,0.08,0.06,1.036021027937426,0.09312548565729671,0.06984411424297253,7.117062985346697
0.89,0.08,0.08,1.036021027937426,0.09312548565729671,0.09312548565729671,7.136130417521788
0.91,-0.08,-0.08,1.05930239935175,-0.09312548565729671,-0.09312548565729671,7.131058066012868
0.91,-0.08,-0.06,1.05930239935175,-0.09312548565729671,-0.06984411424297253,7.116001002511682
0.91,-0.08,-0.04,1.05930239935175,-0.09312548565729671,-0.046562742828648356,7.113851892653285
0.91,-0.08,-0.02,1.05930239935175,-0.09312548565729671,-0.023281371414324178,7.118643315822516
0.91,-0.08,0.0,1.05930239935175,-0.09312548565729671,0.0,7.121852519372495
0.91,-0.08,0.02,1.05930239935175,-0.09312548565729671,0.023281371414324178,7.118643315822509
0.91,-0.08,0.04,1.05930239935175,-0.09312548565729671,0.046562742828648356,7.113851892653318
0.91,-0.08,0.06,1.05930239935175,-0.09312548565729671,0.06984411424297253,7.116001002511685
0.91,-0.08,0.08,1.05930239935175,-0.09312548565729671,0.09312548565729671,7.131058066012858
0.91,-0.06,-0.08,1.05930239935175,-0.06984411424297253,-0.09312548565729671,7.1160010025117035
0.91,-0.06,-0.06,1.05930239935175,-0.06984411424297253,-0.06984411424297253,7.082740575244168
0.91,-0.06,-0.04,1.05930239935175,-0.06984411424297253,-0.046562742828648356,7.06327786740032
0.91,-0.06,-0.02,1.05930239935175,-0.06984411424297253,-0.023281371414324178,7.054293398872514
0.91,-0.06,0.0,1.05930239935175,-0.06984411424297253,0.0,7.051921860134704
0.91,-0.06,0.02,1.05930239935175,-0.06984411424297253,0.023281371414324178,7.054293398872563
0.91,-0.06,0.04,1.05930239935175,-0.06984411424297253,0.046562742828648356,7.06327786740032
0.91,-0.06,0.06,1.05930239935175,-0.06984411424297253,0.06984411424297253,7.082740575244226
0.91,-0.06,0.08,1.05930239935175,-0.06984411424297253,0.09312548565729671,7.1160010025116955
0.91,-0.04,-0.08,1.05930239935175,-0.046562742828648356,-0.09312548565729671,7.1138518926533045
0.91,-0.04,-0.06,1.05930239935175,-0.046562742828648356,-0.06984411424297253,7.063277867400323
0.91,-0.04,-0.04,1.05930239935175,-0.046562742828648356,-0.046562742828648356,7.028098050838105
0.91,-0.04,-0.02,1.05930239935175,-0.046562742828648356,-0.023281371414324178,7.007551403299982
0.91,-0.04,0.0,1.05930239935175,-0.046562742828648356,0.0,7.000821960367964
0.91,-0.04,0.02,1.05930239935175,-0.046562742828648356,0.023281371414324178,7.007551403300012
0.91,-0.04,0.04,1.05930239935175,-0.046562742828648356,0.046562742828648356,7.028098050838108
0.91,-0.04,0.06,1.05930239935175,-0.046562742828648356,0.06984411424297253,7.063277867400288
0.91,-0.04,0.08,1.05930239935175,-0.046562742828648356,0.09312548565729671,7.113851892653274
0.91,-0.02,-0.08,1.05930239935175,-0.023281371414324178,-0.09312548565729671,7.118643315822527
0.91,-0.02,-0.06,1.05930239935175,-0.023281371414324178,-0.06984411424297253,7.054293398872477
0.91,-0.02,-0.04,1.05930239935175,-0.023281371414324178,-0.046562742828648356,7.007551403299977
0.91,-0.02,-0.02,1.05930239935175,-0.023281371414324178,-0.023281371414324178,6.979181763365508
0.91,-0.02,0.0,1.05930239935175,-0.023281371414324178,0.0,6.969669781133644
0.91,-0.02,0.02,1.05930239935175,-0.023281371414324178,0.023281371414324178,6.979181763365511
0.91,-0.02,0.04,1.05930239935175,-0.023281371414324178,0.046562742828648356,7.007551403300035
0.91,-0.02,0.06,1.05930239935175,-0.023281371414324178,0.06984411424297253,7.054293398872503
0.91,-0.02,0.08,1.05930239935175,-0.023281371414324178,0.09312548565729671,7.118643315822557
0.91,0.0,-0.08,1.05930239935175,0.0,-0.09312548565729671,7.121852519372457
0.91,0.0,-0.06,1.05930239935175,0.0,-0.06984411424297253,7.051921860134661
0.91,0.0,-0.04,1.05930239935175,0.0,-0.046562742828648356,7.000821960367946
0.91,0.0,-0.02,1.05930239935175,0.0,-0.023281371414324178,6.969669781133657
0.91,0.0,0.0,1.05930239935175,0.0,0.0,6.959200121912074
0.91,0.0,0.02,1.05930239935175,0.0,0.023281371414324178,6.969669781133663
0.91,0.0,0.04,1.05930239935175,0.0,0.046562742828648356,7.00082196036794
0.91,0.0,0.06,1.05930239935175,0.0,0.06984411424297253,7.0519218601347
0.91,0.0,0.08,1.05930239935175,0.0,0.09312548565729671,7.121852519372501
0.91,0.02,-0.08,1.05930239935175,0.023281371414324178,-0.09312548565729671,7.118643315822539
0.91,0.02,-0.06,1.05930239935175,0.023281371414324178,-0.06984411424297253,7.054293398872508
0.91,0.02,-0.04,1.05930239935175,0.023281371414324178,-0.046562742828648356,7.007551403299994
0.91,0.02,-0.02,1.05930239935175,0.023281371414324178,-0.023281371414324178,6.9791817633654905
0.91,0.02,0.0,1.05930239935175,0.023281371414324178,0.0,6.969669781133654
0.91,0.02,0.02,1.05930239935175,0.023281371414324178,0.023281371414324178,6.97918176336548
0.91,0.02,0.04,1.05930239935175,0.023281371414324178,0.046562742828648356,7.007551403300035
0.91,0.02,0.06,1.05930239935175,0.023281371414324178,0.06984411424297253,7.054293398872538
0.91,0.02,0.08,1.05930239935175,0.023281371414324178,0.09312548565729671,7.1186433158224895
0.91,0.04,-0.08,1.05930239935175,0.046562742828648356,-0.09312548565729671,7.113851892653264
0.91,0.04,-0.06,1.05930239935175,0.046562742828648356,-0.06984411424297253,7.063277867400305
0.91,0.04,-0.04,1.05930239935175,0.046562742828648356,-0.046562742828648356,7.0280980508381115
0.91,0.04,-0.02,1.05930239935175,0.046562742828648356,-0.023281371414324178,7.007551403299998
0.91,0.04,0.0,1.05930239935175,0.046562742828648356,0.0,7.000821960367927
0.91,0.04,0.02,1.05930239935175,0.046562742828648356,0.023281371414324178,7.007551403300075
0.91,0.04,0.04,1.05930239935175,0.046562742828648356,0.046562742828648356,7.028098050838122
0.91,0.04,0.06,1.05930239935175,0.046562742828648356,0.06984411424297253,7.063277867400323
0.91,0.04,0.08,1.05930239935175,0.046562742828648356,0.09312548565729671,7.113851892653281
0.91,0.06,-0.08,1.05930239935175,0.06984411424297253,-0.09312548565729671,7.116001002511641
0.91,0.06,-0.06,1.05930239935175,0.06984411424297253,-0.06984411424297253,7.082740575244222
0.91,0.06,-0.04,1.05930239935175,0.06984411424297253,-0.046562742828648356,7.063277867400277
0.91,0.06,-0.02,1.05930239935175,0.06984411424297253,-0.023281371414324178,7.054293398872522
0.91,0.06,0.0,1.05930239935175,0.06984411424297253,0.0,7.051921860134689
0.91,0.06,0.02,1.05930239935175,0.06984411424297253,0.023281371414324178,7.054293398872511
0.91,0.06,0.04,1.05930239935175,0.06984411424297253,0.046562742828648356,7.0632778674002825
0.91,0.06,0.06,1.05930239935175,0.06984411424297253,0.06984411424297253,7.082740575244179
0.91,0.06,0.08,1.05930239935175,0.06984411424297253,0.09312548565729671,7.116001002511712
0.91,0.08,-0.08,1.05930239935175,0.09312548565729671,-0.09312548565729671,7.131058066012895
0.91,0.08,-0.06,1.05930239935175,0.09312548565729671,-0.06984411424297253,7.116001002511712
0.91,0.08,-0.04,1.05930239935175,0.09312548565729671,-0.046562742828648356,7.113851892653326
0.91,0.08,-0.02,1.05930239935175,0.09312548565729671,-0.023281371414324178,7.118643315822527
0.91,0.08,0.0,1.05930239935175,0.09312548565729671,0.0,7.121852519372491
0.91,0.08,0.02,1.05930239935175,0.09312548565729671,0.023281371414324178,7.118643315822509
0.91,0.08,0.04,1.05930239935175,0.09312548565729671,0.046562742828648356,7.113851892653309
0.91,0.08,0.06,1.05930239935175,0.09312548565729671,0.06984411424297253,7.116001002511685
0.91,0.08,0.08,1.05930239935175,0.09312548565729671,0.09312548565729671,7.131058066012868
0.93,-0.08,-0.08,1.0825837707660744,-0.09312548565729671,-0.09312548565729671,7.127727871364076
0.93,-0.08,-0.06,1.0825837707660744,-0.09312548565729671,-0.06984411424297253,7.1165937131121275
0.93,-0.08,-0.04,1.0825837707660744,-0.09312548565729671,-0.046562742828648356,7.119794540446948
0.93,-0.08,-0.02,1.0825837707660744,-0.09312548565729671,-0.023281371414324178,7.130770918018136
0.93,-0.08,0.0,1.0825837707660744,-0.09312548565729671,0.0,7.137276063850446
0.93,-0.08,0.02,1.0825837707660744,-0.09312548565729671,0.023281371414324178,7.130770918018099
0.93,-0.08,0.04,1.0825837707660744,-0.09312548565729671,0.046562742828648356,7.119794540446932
0.93,-0.08,0.06,1.0825837707660744,-0.09312548565729671,0.06984411424297253,7.1165937131120645
0.93,-0.08,0.08,1.0825837707660744,-0.09312548565729671,0.09312548565729671,7.127727871364049
0.93,-0.06,-0.08,1.0825837707660744,-0.06984411424297253,-0.09312548565729671,7.11659371311206
0.93,-0.06,-0.06,1.0825837707660744,-0.06984411424297253,-0.06984411424297253,7.087307946452123
0.93,-0.06,-0.04,1.0825837707660744,-0.06984411424297253,-0.046562742828648356,7.072608041299935
0.93,-0.06,-0.02,1.0825837707660744,-0.06984411424297253,-0.023281371414324178,7.068211698898617
0.93,-0.06,0.0,1.0825837707660744,-0.06984411424297253,0.0,7.067913251471354
0.93,-0.06,0.02,1.0825837707660744,-0.06984411424297253,0.023281371414324178,7.0682116988986206
0.93,-0.06,0.04,1.0825837707660744,-0.06984411424297253,0.046562742828648356,7.072608041300027
0.93,-0.06,0.06,1.0825837707660744,-0.06984411424297253,0.06984411424297253,7.08730794645216
0.93,-0.06,0.08,1.0825837707660744,-0.06984411424297253,0.09312548565729671,7.116593713112043
0.93,-0.04,-0.08,1.0825837707660744,-0.046562742828648356,-0.09312548565729671,7.119794540446935
0.93,-0.04,-0.06,1.0825837707660744,-0.046562742828648356,-0.06984411424297253,7.072608041300014
0.93,-0.04,-0.04,1.0825837707660744,-0.046562742828648356,-0.046562742828648356,7.04081959851764
0.93,-0.04,-0.02,1.0825837707660744,-0.046562742828648356,-0.023281371414324178,7.022944155471516
0.93,-0.04,0.0,1.0825837707660744,-0.046562742828648356,0.0,7.017255400155978
0.93,-0.04,0.02,1.0825837707660744,-0.046562742828648356,0.023281371414324178,7.022944155471481
0.93,-0.04,0.04,1.0825837707660744,-0.046562742828648356,0.046562742828648356,7.04081959851764
0.93,-0.04,0.06,1.0825837707660744,-0.046562742828648356,0.06984411424297253,7.072608041299964
0.93,-0.04,0.08,1.0825837707660744,-0.046562742828648356,0.09312548565729671,7.119794540446941
0.93,-0.02,-0.08,1.0825837707660744,-0.023281371414324178,-0.09312548565729671,7.130770918018185
0.93,-0.02,-0.06,1.0825837707660744,-0.023281371414324178,-0.06984411424297253,7.06821169889861
0.93,-0.02,-0.04,1.0825837707660744,-0.023281371414324178,-0.046562742828648356,7.022944155471535
0.93,-0.02,-0.02,1.0825837707660744,-0.023281371414324178,-0.023281371414324178,6.99555299709298
0.93,-0.02,0.0,1.0825837707660744,-0.023281371414324178,0.0,6.98638472112295
0.93,-0.02,0.02,1.0825837707660744,-0.023281371414324178,0.023281371414324178,6.995552997092969
0.93,-0.02,0.04,1.0825837707660744,-0.023281371414324178,0.046562742828648356,7.022944155471562
0.93,-0.02,0.06,1.0825837707660744,-0.023281371414324178,0.06984411424297253,7.068211698898664
0.93,-0.02,0.08,1.0825837707660744,-0.023281371414324178,0.09312548565729671,7.130770918018144
0.93,0.0,-0.08,1.0825837707660744,0.0,-0.09312548565729671,7.137276063850523
0.93,0.0,-0.06,1.0825837707660744,0.0,-0.06984411424297253,7.0679132514714
0.93,0.0,-0.04,1.0825837707660744,0.0,-0.046562742828648356,7.017255400155989
0.93,0.0,-0.02,1.0825837707660744,0.0,-0.023281371414324178,6.986384721122981
0.93,0.0,0.0,1.0825837707660744,0.0,0.0,6.976011803397598
0.93,0.0,0.02,1.0825837707660744,0.0,0.023281371414324178,6.986384721122968
0.93,0.0,0.04,1.0825837707660744,0.0,0.046562742828648356,7.0172554001560234
0.93,0.0,0.06,1.0825837707660744,0.0,0.06984411424297253,7.067913251471414
0.93,0.0,0.08,1.0825837707660744,0.0,0.09312548565729671,7.1372760638505675
0.93,0.02,-0.08,1.0825837707660744,0.023281371414324178,-0.09312548565729671,7.130770918018136
0.93,0.02,-0.06,1.0825837707660744,0.023281371414324178,-0.06984411424297253,7.068211698898642
0.93,0.02,-0.04,1.0825837707660744,0.023281371414324178,-0.046562742828648356,7.0229441554715315
0.93,0.02,-0.02,1.0825837707660744,0.023281371414324178,-0.023281371414324178,6.99555299709299
0.93,0.02,0.0,1.0825837707660744,0.023281371414324178,0.0,6.986384721122991
0.93,0.02,0.02,1.0825837707660744,0.023281371414324178,0.023281371414324178,6.9955529970930135
0.93,0.02,0.04,1.0825837707660744,0.023281371414324178,0.046562742828648356,7.022944155471538
0.93,0.02,0.06,1.0825837707660744,0.023281371414324178,0.06984411424297253,7.0682116988986206
0.93,0.02,0.08,1.0825837707660744,0.023281371414324178,0.09312548565729671,7.130770918018131
0.93,0.04,-0.08,1.0825837707660744,0.046562742828648356,-0.09312548565729671,7.119794540446958
0.93,0.04,-0.06,1.0825837707660744,0.046562742828648356,-0.06984411424297253,7.072608041299964
0.93,0.04,-0.04,1.0825837707660744,0.046562742828648356,-0.046562742828648356,7.040819598517646
0.93,0.04,-0.02,1.0825837707660744,0.046562742828648356,-0.023281371414324178,7.022944155471514
0.93,0.04,0.0,1.0825837707660744,0.046562742828648356,0.0,7.017255400156054
0.93,0.04,0.02,1.0825837707660744,0.046562742828648356,0.023281371414324178,7.022944155471538
0.93,0.04,0.04,1.0825837707660744,0.046562742828648356,0.046562742828648356,7.040819598517635
0.93,0.04,0.06,1.0825837707660744,0.046562742828648356,0.06984411424297253,7.0726080413000005
0.93,0.04,0.08,1.0825837707660744,0.046562742828648356,0.09312548565729671,7.119794540446969
0.93,0.06,-0.08,1.0825837707660744,0.06984411424297253,-0.09312548565729671,7.116593713112063
0.93,0.06,-0.06,1.0825837707660744,0.06984411424297253,-0.06984411424297253,7.087307946452138
0.93,0.06,-0.04,1.0825837707660744,0.06984411424297253,-0.046562742828648356,7.072608041300018
0.93,0.06,-0.02,1.0825837707660744,0.06984411424297253,-0.023281371414324178,7.068211698898677
0.93,0.06,0.0,1.0825837707660744,0.06984411424297253,0.0,7.0679132514713805
0.93,0.06,0.02,1.0825837707660744,0.06984411424297253,0.023281371414324178,7.068211698898661
0.93,0.06,0.04,1.0825837707660744,0.06984411424297253,0.046562742828648356,7.072608041300014
0.93,0.06,0.06,1.0825837707660744,0.06984411424297253,0.06984411424297253,7.087307946452133
0.93,0.06,0.08,1.0825837707660744,0.06984411424297253,0.09312548565729671,7.116593713111989
0.93,0.08,-0.08,1.0825837707660744,0.09312548565729671,-0.09312548565729671,7.1277278713641286
0.93,0.08,-0.06,1.0825837707660744,0.09312548565729671,-0.06984411424297253,7.116593713112054
0.93,0.08,-0.04,1.0825837707660744,0.09312548565729671,-0.046562742828648356,7.119794540446989
0.93,0.08,-0.02,1.0825837707660744,0.09312548565729671,-0.023281371414324178,7.130770918018167
0.93,0.08,0.0,1.0825837707660744,0.09312548565729671,0.0,7.137276063850543
0.93,0.08,0.02,1.0825837707660744,0.09312548565729671,0.023281371414324178,7.130770918018168
0.93,0.08,0.04,1.0825837707660744,0.09312548565729671,0.046562742828648356,7.119794540446928
0.93,0.08,0.06,1.0825837707660744,0.09312548565729671,0.06984411424297253,7.116593713112108
0.93,0.08,0.08,1.0825837707660744,0.09312548565729671,0.09312548565729671,7.127727871364062
0.95,-0.08,-0.08,1.1058651421803984,-0.09312548565729671,-0.09312548565729671,7.125732948732456
0.95,-0.08,-0.06,1.1058651421803984,-0.09312548565729671,-0.06984411424297253,7.118123538030783
0.95,-0.08,-0.04,1.1058651421803984,-0.09312548565729671,-0.046562742828648356,7.126739460736736
0.95,-0.08,-0.02,1.1058651421803984,-0.09312548565729671,-0.023281371414324178,7.145451445102045
0.95,-0.08,0.0,1.1058651421803984,-0.09312548565729671,0.0,7.1572102164897276
0.95,-0.08,0.02,1.1058651421803984,-0.09312548565729671,0.023281371414324178,7.145451445102068
0.95,-0.08,0.04,1.1058651421803984,-0.09312548565729671,0.046562742828648356,7.126739460736781
0.95,-0.08,0.06,1.1058651421803984,-0.09312548565729671,0.06984411424297253,7.118123538030804
0.95,-0.08,0.08,1.1058651421803984,-0.09312548565729671,0.09312548565729671,7.125732948732418
0.95,-0.06,-0.08,1.1058651421803984,-0.06984411424297253,-0.09312548565729671,7.118123538030739
0.95,-0.06,-0.06,1.1058651421803984,-0.06984411424297253,-0.06984411424297253,7.092753292384552
0.95,-0.06,-0.04,1.1058651421803984,-0.06984411424297253,-0.046562742828648356,7.08343091466755
0.95,-0.06,-0.02,1.1058651421803984,-0.06984411424297253,-0.023281371414324178,7.08533615355451
0.95,-0.06,0.0,1.1058651421803984,-0.06984411424297253,0.0,7.088449850071492
0.95,-0.06,0.02,1.1058651421803984,-0.06984411424297253,0.023281371414324178,7.085336153554469
0.95,-0.06,0.04,1.1058651421803984,-0.06984411424297253,0.046562742828648356,7.08343091466753
0.95,-0.06,0.06,1.1058651421803984,-0.06984411424297253,0.06984411424297253,7.092753292384567
0.95,-0.06,0.08,1.1058651421803984,-0.06984411424297253,0.09312548565729671,7.11812353803084
0.95,-0.04,-0.08,1.1058651421803984,-0.046562742828648356,-0.09312548565729671,7.126739460736831
0.95,-0.04,-0.06,1.1058651421803984,-0.046562742828648356,-0.06984411424297253,7.083430914667546
0.95,-0.04,-0.04,1.1058651421803984,-0.046562742828648356,-0.046562742828648356,7.056064605257728
0.95,-0.04,-0.02,1.1058651421803984,-0.046562742828648356,-0.023281371414324178,7.042210042468318
0.95,-0.04,0.0,1.1058651421803984,-0.046562742828648356,0.0,7.038259699447847
0.95,-0.04,0.02,1.1058651421803984,-0.046562742828648356,0.023281371414324178,7.0422100424683896
0.95,-0.04,0.04,1.1058651421803984,-0.046562742828648356,0.046562742828648356,7.056064605257744
0.95,-0.04,0.06,1.1058651421803984,-0.046562742828648356,0.06984411424297253,7.08343091466756
0.95,-0.04,0.08,1.1058651421803984,-0.046562742828648356,0.09312548565729671,7.126739460736825
0.95,-0.02,-0.08,1.1058651421803984,-0.023281371414324178,-0.09312548565729671,7.145451445102029
0.95,-0.02,-0.06,1.1058651421803984,-0.023281371414324178,-0.06984411424297253,7.085336153554507
0.95,-0.02,-0.04,1.1058651421803984,-0.023281371414324178,-0.046562742828648356,7.042210042468349
0.95,-0.02,-0.02,1.1058651421803984,-0.023281371414324178,-0.023281371414324178,7.016313916868834
0.95,-0.02,0.0,1.1058651421803984,-0.023281371414324178,0.0,7.0076862681642025
0.95,-0.02,0.02,1.1058651421803984,-0.023281371414324178,0.023281371414324178,7.016313916868862
0.95,-0.02,0.04,1.1058651421803984,-0.023281371414324178,0.046562742828648356,7.042210042468284
0.95,-0.02,0.06,1.1058651421803984,-0.023281371414324178,0.06984411424297253,7.0853361535545565
0.95,-0.02,0.08,1.1058651421803984,-0.023281371414324178,0.09312548565729671,7.145451445102102
0.95,0.0,-0.08,1.1058651421803984,0.0,-0.09312548565729671,7.157210216489716
0.95,0.0,-0.06,1.1058651421803984,0.0,-0.06984411424297253,7.08844985007146
0.95,0.0,-0.04,1.1058651421803984,0.0,-0.046562742828648356,7.038259699447858
0.95,0.0,-0.02,1.1058651421803984,0.0,-0.023281371414324178,7.007686268164157
0.95,0.0,0.0,1.1058651421803984,0.0,0.0,6.9974154065463265
0.95,0.0,0.02,1.1058651421803984,0.0,0.023281371414324178,7.00768626816414
0.95,0.0,0.04,1.1058651421803984,0.0,0.046562742828648356,7.038259699447849
0.95,0.0,0.06,1.1058651421803984,0.0,0.06984411424297253,7.088449850071501
0.95,0.0,0.08,1.1058651421803984,0.0,0.09312548565729671,7.157210216489716
0.95,0.02,-0.08,1.1058651421803984,0.023281371414324178,-0.09312548565729671,7.145451445102024
0.95,0.02,-0.06,1.1058651421803984,0.023281371414324178,-0.06984411424297253,7.08533615355451
0.95,0.02,-0.04,1.1058651421803984,0.023281371414324178,-0.046562742828648356,7.0422100424683745
0.95,0.02,-0.02,1.1058651421803984,0.023281371414324178,-0.023281371414324178,7.016313916868841
0.95,0.02,0.0,1.1058651421803984,0.023281371414324178,0.0,7.007686268164145
0.95,0.02,0.02,1.1058651421803984,0.023281371414324178,0.023281371414324178,7.016313916868818
0.95,0.02,0.04,1.1058651421803984,0.023281371414324178,0.046562742828648356,7.042210042468348
0.95,0.02,0.06,1.1058651421803984,0.023281371414324178,0.06984411424297253,7.085336153554516
0.95,0.02,0.08,1.1058651421803984,0.023281371414324178,0.09312548565729671,7.14545144510204
0.95,0.04,-0.08,1.1058651421803984,0.046562742828648356,-0.09312548565729671,7.1267394607367605
0.95,0.04,-0.06,1.1058651421803984,0.046562742828648356,-0.06984411424297253,7.083430914667515
0.95,0.04,-0.04,1.1058651421803984,0.046562742828648356,-0.046562742828648356,7.056064605257679
0.95,0.04,-0.02,1.1058651421803984,0.046562742828648356,-0.023281371414324178,7.042210042468325
0.95,0.04,0.0,1.1058651421803984,0.046562742828648356,0.0,7.038259699447852
0.95,0.04,0.02,1.1058651421803984,0.046562742828648356,0.023281371414324178,7.042210042468379
0.95,0.04,0.04,1.1058651421803984,0.046562742828648356,0.046562742828648356,7.056064605257685
0.95,0.04,0.06,1.1058651421803984,0.046562742828648356,0.06984411424297253,7.083430914667519
0.95,0.04,0.08,1.1058651421803984,0.046562742828648356,0.09312548565729671,7.126739460736763
0.95,0.06,-0.08,1.1058651421803984,0.06984411424297253,-0.09312548565729671,7.118123538030799
