time_ps,potential_eV_atom,kinetic_eV_atom,total_eV_atom,temperature_K
0.400000000000,-5.334393043878,0.047567768672,-5.286825275206,373.842096705265
0.405000000000,-5.332493973225,0.045669227550,-5.286824745676,358.921182533417
0.410000000000,-5.331954134432,0.045128941816,-5.286825192615,354.674997413703
0.415000000000,-5.332211294694,0.045385687779,-5.286825606915,356.692801731379
0.420000000000,-5.332524136765,0.045698270608,-5.286825866157,359.149436202083
0.425000000000,-5.332357828513,0.045531642989,-5.286826185524,357.839885214876
0.430000000000,-5.331302698680,0.044476658642,-5.286826040038,349.548607924244
0.435000000000,-5.329545786212,0.042719975345,-5.286825810866,335.742575281967
0.440000000000,-5.327392684471,0.040566737667,-5.286825946803,318.819963379988
0.445000000000,-5.324770227683,0.037944454386,-5.286825773297,298.211053030150
0.450000000000,-5.322040207099,0.035215290040,-5.286824917058,276.762148664971
0.455000000000,-5.320437380972,0.033613244104,-5.286824136868,264.171433800616
0.460000000000,-5.321048912822,0.034224666631,-5.286824246191,268.976693457069
0.465000000000,-5.323663360389,0.036838163689,-5.286825196701,289.516551578257
0.470000000000,-5.326841998647,0.040015829502,-5.286826169145,314.490295003852
0.475000000000,-5.329102572483,0.042276107562,-5.286826464921,332.254153031245
0.480000000000,-5.329976136191,0.043150084176,-5.286826052015,339.122863898369
0.485000000000,-5.330065902099,0.043240369201,-5.286825532898,339.832427207450
0.490000000000,-5.330191797513,0.043366406173,-5.286825391340,340.822970321868
0.495000000000,-5.330648685166,0.043823123244,-5.286825561922,344.412377019376
0.500000000000,-5.331219087729,0.044393313081,-5.286825774648,348.893582885022
