segment,distance_A_minus1,q1,q2,q3,f1_cm_minus1,f2_cm_minus1,f3_cm_minus1
3.000000000000000000e+00,6.728322799796038201e-01,2.374999999999999889e-01,2.374999999999999889e-01,2.374999999999999889e-01,9.481447813975738370e+01,9.481447813975748318e+01,2.121628745778797054e+02
3.000000000000000000e+00,6.783050464195961027e-01,2.249999999999999778e-01,2.249999999999999778e-01,2.249999999999999778e-01,8.822474250739892909e+01,8.822474250739900015e+01,2.022450266549695925e+02
3.000000000000000000e+00,6.837778128595883853e-01,2.124999999999999667e-01,2.124999999999999667e-01,2.124999999999999667e-01,8.168956872403957448e+01,8.168956872403967395e+01,1.920898849616386599e+02
3.000000000000000000e+00,6.892505792995806679e-01,1.999999999999999556e-01,1.999999999999999556e-01,1.999999999999999556e-01,7.524373095637726294e+01,7.524373095637734821e+01,1.817186159246807051e+02
3.000000000000000000e+00,6.947233457395729506e-01,1.875000000000000000e-01,1.875000000000000000e-01,1.875000000000000000e-01,6.892036694471170222e+01,6.892036694471187275e+01,1.711516328644979694e+02
3.000000000000000000e+00,7.001961121795652332e-01,1.749999999999999889e-01,1.749999999999999889e-01,1.749999999999999889e-01,6.275053350930216567e+01,6.275053350930223672e+01,1.604084883481673955e+02
3.000000000000000000e+00,7.056688786195575158e-01,1.624999999999999778e-01,1.624999999999999778e-01,1.624999999999999778e-01,5.676272054608434559e+01,5.676272054608441664e+01,1.495077833182857603e+02
3.000000000000000000e+00,7.111416450595497984e-01,1.499999999999999667e-01,1.499999999999999667e-01,1.499999999999999667e-01,5.098231673363859784e+01,5.098231673363871153e+01,1.384670945961260031e+02
3.000000000000000000e+00,7.166144114995420811e-01,1.374999999999999556e-01,1.374999999999999556e-01,1.374999999999999556e-01,4.543102091485373961e+01,4.543102091485393146e+01,1.273029221228167671e+02
3.000000000000000000e+00,7.220871779395343637e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,4.012619578702233269e+01,4.012619578702250323e+01,1.160306570206584098e+02
3.000000000000000000e+00,7.275599443795266463e-01,1.124999999999999889e-01,1.124999999999999889e-01,1.124999999999999889e-01,3.508016635052448606e+01,3.508016635052462817e+01,1.046645712300641833e+02
3.000000000000000000e+00,7.330327108195189290e-01,9.999999999999997780e-02,9.999999999999997780e-02,9.999999999999997780e-02,3.029947605301688895e+01,3.029947605301712343e+01,9.321782910981050918e+01
3.000000000000000000e+00,7.385054772595112116e-01,8.749999999999996669e-02,8.749999999999996669e-02,8.749999999999996669e-02,2.578413026414923337e+01,2.578413026414945719e+01,8.170252098536121821e+01
3.000000000000000000e+00,7.439782436995034942e-01,7.499999999999995559e-02,7.499999999999995559e-02,7.499999999999995559e-02,2.152688046804823685e+01,2.152688046804847488e+01,7.012971820038883664e+01
3.000000000000000000e+00,7.494510101394957768e-01,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,1.751263222638149131e+01,1.751263222638164407e+01,5.850954878081478938e+01
3.000000000000000000e+00,7.549237765794880595e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,1.371809069272208959e+01,1.371809069272239512e+01,4.685129237126359669e+01
3.000000000000000000e+00,7.603965430194803421e-01,3.749999999999997780e-02,3.749999999999997780e-02,3.749999999999997780e-02,1.011177928801668813e+01,1.011177928801756920e+01,3.516349266476522928e+01
3.000000000000000000e+00,7.658693094594726247e-01,2.499999999999996669e-02,2.499999999999996669e-02,2.499999999999996669e-02,6.654565568987127477e+00,6.654565568987683477e+00,2.345408513272467843e+01
3.000000000000000000e+00,7.713420758994649074e-01,1.249999999999995559e-02,1.249999999999995559e-02,1.249999999999995559e-02,3.300788760420816814e+00,3.300788760422108226e+00,1.173053748863202905e+01
3.000000000000000000e+00,7.768148423394571900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.265729922671533223e-06,-1.733763430303965327e-06,-5.805580354338277474e-07
