kx_tpiba,ky_tpiba,kz_tpiba,vbm_band4_eV,cbm_band5_eV
0.7916666666666666,-0.2083333333333334,0.875,3.7779513023095337,7.650424678292847
0.75,-0.1666666666666667,0.8333333333333334,3.8148427232454805,7.715969560978883
0.7083333333333333,-0.125,0.7916666666666666,3.891591506716122,7.807300533977481
0.6666666666666666,-0.08333333333333337,0.75,4.005926283453007,7.936159198064536
0.625,-0.04166666666666674,0.7083333333333334,4.154803603850147,8.104494674380241
0.5833333333333333,0.0,0.6666666666666666,4.333887076133189,8.309250652408279
-0.08333333333333337,0.75,0.0,3.711244475838803,7.168122582298756
-0.125,0.7916666666666666,-0.04166666666666663,3.638771380106222,7.334866308411042
0.8333333333333333,-0.1666666666666667,0.9166666666666667,3.6259931426778462,7.452498456582218
0.7916666666666667,-0.1250000000000001,0.875,3.6560561535650073,7.524636529517841
0.75,-0.08333333333333331,0.8333333333333333,3.7263523078497536,7.612115192965909
0.7083333333333333,-0.04166666666666669,0.7916666666666667,3.8348746484972085,7.736137100210211
0.6666666666666667,-5.551115123125783e-17,0.75,3.9789750519031224,7.900955115396803
-0.08333333333333331,0.8333333333333333,5.551115123125783e-17,3.5489109432978787,7.118115187210704
0.875,-0.125,0.9583333333333334,3.51141633422526,7.2883088138650525
0.8333333333333334,-0.08333333333333337,0.9166666666666667,3.5330703746494847,7.378775539843379
0.7916666666666666,-0.04166666666666663,0.875,3.5956167141725905,7.460463019584063
0.75,0.0,0.8333333333333334,3.6969820862673637,7.577095750331693
0.9166666666666666,-0.08333333333333337,1.0,3.4462806208200742,7.140846946144301
0.875,-0.04166666666666674,0.9583333333333334,3.4482678275411676,7.2825681990236895
0.8333333333333333,0.0,0.9166666666666666,3.5022688016247487,7.354272795380935
-0.08333333333333326,-1.0,5.551115123125783e-17,3.403050646188294,7.24102748421739
-0.1666666666666667,0.3333333333333333,0.0,5.6824855007494275,8.739735390481309
-0.2083333333333334,0.375,-0.04166666666666669,5.561159373979188,8.895720711164179
-0.25,0.4166666666666666,-0.08333333333333331,5.4017655354077965,9.030805660702576
-0.2916666666666667,0.4583333333333333,-0.125,5.230681500314196,9.089347876838252
-0.3333333333333334,0.5,-0.1666666666666667,5.067131987884184,9.087935309490362
-0.375,0.5416666666666666,-0.2083333333333333,4.924904699077414,9.065242431294957
0.5833333333333334,-0.4166666666666667,0.75,4.814561836176866,9.04442661634063
0.5416666666666667,-0.3750000000000001,0.7083333333333334,4.744450585867831,9.032927472182875
0.4999999999999999,-0.3333333333333333,0.6666666666666666,4.720367158256181,9.029684395735687
-0.1666666666666667,0.4166666666666667,0.0,5.213625784966455,8.449564924615503
-0.2083333333333333,0.4583333333333333,-0.04166666666666663,5.080898521607229,8.621380712783957
-0.25,0.5,-0.08333333333333331,4.919636275403123,8.771617150161527
-0.2916666666666667,0.5416666666666667,-0.125,4.7601399634847015,8.851302975079234
-0.3333333333333333,0.5833333333333333,-0.1666666666666666,4.62398896787496,8.884092059303278
0.625,-0.375,0.7916666666666667,4.5259557452688295,8.909436047126965
0.5833333333333334,-0.3333333333333334,0.75,4.4751673273006,8.951276654713144
0.5416666666666666,-0.2916666666666666,0.7083333333333333,4.475292542380586,9.019859031495136
0.5,-0.25,0.6666666666666667,4.525117654081898,9.116861550689736
0.4583333333333334,-0.2083333333333334,0.625,4.619913394532079,9.236466119822463
0.4166666666666666,-0.1666666666666666,0.5833333333333333,4.7527437607775065,9.359153122399244
0.375,-0.125,0.5416666666666667,4.914906703869701,9.436700246392617
0.3333333333333334,-0.08333333333333337,0.5,5.095303441574887,9.425031269369642
0.2916666666666666,-0.04166666666666663,0.4583333333333333,5.278783101608661,9.308140538171926
0.25,0.0,0.4166666666666667,5.443755815670143,9.10222816337797
-0.1666666666666666,0.5,0.0,4.742660317876309,8.182604160158107
-0.2083333333333333,0.5416666666666667,-0.04166666666666669,4.599379494692238,8.370154220096213
-0.25,0.5833333333333334,-0.08333333333333337,4.446689747452279,8.518643934075754
-0.2916666666666666,0.625,-0.125,4.317168307414409,8.594725183435777
0.6666666666666667,-0.3333333333333333,0.8333333333333333,4.230223715340103,8.63955312880677
0.625,-0.2916666666666667,0.7916666666666667,4.194626055611483,8.692028769108125
0.5833333333333333,-0.2499999999999999,0.75,4.211625339056971,8.77086617273807
0.5416666666666667,-0.2083333333333333,0.7083333333333333,4.27804611634205,8.882801646972712
0.5,-0.1666666666666667,0.6666666666666667,4.388482242271988,9.028292470540991
0.4583333333333333,-0.1249999999999999,0.625,4.53616949328787,9.203563158270939
0.4166666666666667,-0.08333333333333331,0.5833333333333333,4.7127403576947255,9.400510468527218
0.3750000000000001,-0.04166666666666669,0.5416666666666667,4.907100828833199,9.604691235418713
0.3333333333333333,5.551115123125783e-17,0.4999999999999999,5.10346436658875,9.626784004689805
-0.1666666666666666,0.5833333333333334,0.0,4.3106100015112725,7.954667054682351
-0.2083333333333333,0.625,-0.04166666666666669,4.163038491741486,8.156509209618465
-0.2499999999999999,0.6666666666666667,-0.08333333333333331,4.036116333424193,8.294791780502534
0.7083333333333334,-0.2916666666666666,0.875,3.9557457217436807,8.36625498726741
0.6666666666666667,-0.25,0.8333333333333334,3.9296308052325517,8.426463547788504
0.625,-0.2083333333333333,0.7916666666666666,3.956599717586847,8.507754856454707
0.5833333333333334,-0.1666666666666666,0.75,4.032346754210999,8.622087859089051
0.5416666666666667,-0.125,0.7083333333333334,4.151527756797337,8.772154152372426
0.5,-0.08333333333333326,0.6666666666666666,4.307959933381904,8.95574115729051
0.4583333333333334,-0.04166666666666663,0.625,4.4939286308112925,9.166526015627507
0.4166666666666667,0.0,0.5833333333333334,4.698840564904847,9.39246481226902
-0.1666666666666667,0.6666666666666667,-5.551115123125783e-17,3.93968944201773,7.776575011602475
-0.2083333333333333,0.7083333333333333,-0.04166666666666669,3.8002214323123766,7.988719235797231
0.75,-0.25,0.9166666666666666,3.7173820810499905,8.11140822840168
0.7083333333333334,-0.2083333333333334,0.875,3.6945668296605167,8.184334705408634
0.6666666666666666,-0.1666666666666666,0.8333333333333333,3.7259548129091207,8.266136310584715
0.625,-0.125,0.7916666666666666,3.8058020999601774,8.37888972342288
0.5833333333333334,-0.08333333333333337,0.75,3.9289014622607006,8.528367157154664
0.5416666666666666,-0.04166666666666663,0.7083333333333333,4.089718729061559,8.713742500683027
0.5,0.0,0.6666666666666666,4.281320987892689,8.929918003807973
-0.1666666666666666,0.75,0.0,3.639958475650825,7.656200486212166
0.7916666666666667,-0.2083333333333333,0.9583333333333333,3.5253728987263044,7.870562666278354
0.75,-0.1666666666666667,0.9166666666666667,3.49724815536965,7.975664398063857
0.7083333333333333,-0.1249999999999999,0.875,3.528632054028212,8.058737371730874
0.6666666666666667,-0.08333333333333331,0.8333333333333333,3.6089917145146977,8.16740062265176
0.625,-0.04166666666666669,0.7916666666666667,3.732787331764757,8.313092712648709
0.5833333333333333,5.551115123125783e-17,0.75,3.8950652809278234,8.496561674405529
0.8333333333333334,-0.1666666666666666,1.0,3.414078580975196,7.599692751508372
0.7916666666666667,-0.125,0.9583333333333334,3.3430018358931424,7.800715379727196
